V1,subj,rt,choice,upleftval,uprightval,downleftval,downrightval,roi,fixdur,fixnum,revfixnum,trial
20423,151,1922,1,8,5,2,6,1,19,5,1,69
20582,151,6211,0,7,7,5,9,1,325,1,11,70
20583,151,6211,0,7,7,5,9,2,310,2,10,70
20584,151,6211,0,7,7,5,9,4,240,3,9,70
20585,151,6211,0,7,7,5,9,3,302,4,8,70
20586,151,6211,0,7,7,5,9,1,529,5,7,70
20587,151,6211,0,7,7,5,9,3,78,6,6,70
20588,151,6211,0,7,7,5,9,4,216,7,5,70
20589,151,6211,0,7,7,5,9,2,829,8,4,70
20590,151,6211,0,7,7,5,9,4,1387,9,3,70
20591,151,6211,0,7,7,5,9,2,151,10,2,70
20592,151,6211,0,7,7,5,9,1,466,11,1,70
20625,151,1996,0,5,6,6,4,1,302,1,5,71
20626,151,1996,0,5,6,6,4,2,489,2,4,71
20627,151,1996,0,5,6,6,4,4,266,3,3,71
20628,151,1996,0,5,6,6,4,3,268,4,2,71
20629,151,1996,0,5,6,6,4,1,183,5,1,71
20683,151,6941,0,5,6,3,6,1,517,1,9,72
20684,151,6941,0,5,6,3,6,2,461,2,8,72
20685,151,6941,0,5,6,3,6,4,266,3,7,72
20686,151,6941,0,5,6,3,6,3,1618,4,6,72
20687,151,6941,0,5,6,3,6,4,802,5,5,72
20688,151,6941,0,5,6,3,6,3,338,6,4,72
20689,151,6941,0,5,6,3,6,1,172,7,3,72
20690,151,6941,0,5,6,3,6,2,367,8,2,72
20691,151,6941,0,5,6,3,6,1,1219,9,1,72
20776,151,4735,0,6,7,3,8,1,528,1,10,73
20777,151,4735,0,6,7,3,8,2,359,2,9,73
20778,151,4735,0,6,7,3,8,4,273,3,8,73
20779,151,4735,0,6,7,3,8,3,263,4,7,73
20780,151,4735,0,6,7,3,8,1,433,5,6,73
20781,151,4735,0,6,7,3,8,2,379,6,5,73
20782,151,4735,0,6,7,3,8,1,151,7,4,73
20783,151,4735,0,6,7,3,8,4,521,8,3,73
20784,151,4735,0,6,7,3,8,3,363,9,2,73
20785,151,4735,0,6,7,3,8,2,291,10,1,73
20911,151,3639,1,9,5,3,6,1,498,1,7,74
20912,151,3639,1,9,5,3,6,2,354,2,6,74
20913,151,3639,1,9,5,3,6,4,350,3,5,74
20914,151,3639,1,9,5,3,6,3,850,4,4,74
20915,151,3639,1,9,5,3,6,4,309,5,3,74
20916,151,3639,1,9,5,3,6,2,425,6,2,74
20917,151,3639,1,9,5,3,6,1,94,7,1,74
20961,151,3482,0,5,5,8,2,1,426,1,7,75
20962,151,3482,0,5,5,8,2,2,407,2,6,75
20963,151,3482,0,5,5,8,2,4,356,3,5,75
20964,151,3482,0,5,5,8,2,3,360,4,4,75
20965,151,3482,0,5,5,8,2,1,854,5,3,75
20966,151,3482,0,5,5,8,2,2,227,6,2,75
20967,151,3482,0,5,5,8,2,4,146,7,1,75
21004,151,2100,1,8,5,3,7,1,348,1,4,76
21005,151,2100,1,8,5,3,7,2,564,2,3,76
21006,151,2100,1,8,5,3,7,4,277,3,2,76
21007,151,2100,1,8,5,3,7,3,409,4,1,76
21054,151,1887,0,4,8,9,2,1,333,1,5,77
21055,151,1887,0,4,8,9,2,2,248,2,4,77
21056,151,1887,0,4,8,9,2,4,313,3,3,77
21057,151,1887,0,4,8,9,2,3,350,4,2,77
21058,151,1887,0,4,8,9,2,1,151,5,1,77
21254,151,5171,0,6,7,7,5,1,445,1,7,78
21255,151,5171,0,6,7,7,5,2,480,2,6,78
21256,151,5171,0,6,7,7,5,4,931,3,5,78
21257,151,5171,0,6,7,7,5,3,563,4,4,78
21258,151,5171,0,6,7,7,5,4,1168,5,3,78
21259,151,5171,0,6,7,7,5,3,388,6,2,78
21260,151,5171,0,6,7,7,5,1,199,7,1,78
21328,151,2145,1,8,5,2,6,1,353,1,6,79
21329,151,2145,1,8,5,2,6,2,355,2,5,79
21330,151,2145,1,8,5,2,6,1,209,3,4,79
21331,151,2145,1,8,5,2,6,3,293,4,3,79
21332,151,2145,1,8,5,2,6,4,283,5,2,79
21333,151,2145,1,8,5,2,6,1,115,6,1,79
21491,151,2668,1,5,7,8,3,1,266,1,6,80
21492,151,2668,1,5,7,8,3,2,579,2,5,80
21493,151,2668,1,5,7,8,3,4,376,3,4,80
21494,151,2668,1,5,7,8,3,3,295,4,3,80
21495,151,2668,1,5,7,8,3,1,450,5,2,80
21496,151,2668,1,5,7,8,3,2,99,6,1,80
21601,151,4406,1,6,8,6,4,1,354,1,7,81
21602,151,4406,1,6,8,6,4,2,406,2,6,81
21603,151,4406,1,6,8,6,4,1,229,3,5,81
21604,151,4406,1,6,8,6,4,2,1328,4,4,81
21605,151,4406,1,6,8,6,4,4,299,5,3,81
21606,151,4406,1,6,8,6,4,3,385,6,2,81
21607,151,4406,1,6,8,6,4,1,556,7,1,81
21785,151,2186,1,7,7,9,3,1,277,1,5,82
21786,151,2186,1,7,7,9,3,2,447,2,4,82
21787,151,2186,1,7,7,9,3,4,261,3,3,82
21788,151,2186,1,7,7,9,3,3,325,4,2,82
21789,151,2186,1,7,7,9,3,1,372,5,1,82
22056,151,2778,0,7,7,5,8,1,435,1,5,83
22057,151,2778,0,7,7,5,8,3,376,2,4,83
22058,151,2778,0,7,7,5,8,4,376,3,3,83
22059,151,2778,0,7,7,5,8,2,797,4,2,83
22060,151,2778,0,7,7,5,8,4,186,5,1,83
22129,151,5257,1,6,5,2,6,1,439,1,10,84
22130,151,5257,1,6,5,2,6,2,285,2,9,84
22131,151,5257,1,6,5,2,6,4,305,3,8,84
22132,151,5257,1,6,5,2,6,3,362,4,7,84
22133,151,5257,1,6,5,2,6,1,261,5,6,84
22134,151,5257,1,6,5,2,6,3,467,6,5,84
22135,151,5257,1,6,5,2,6,4,798,7,4,84
22136,151,5257,1,6,5,2,6,2,420,8,3,84
22137,151,5257,1,6,5,2,6,1,619,9,2,84
22138,151,5257,1,6,5,2,6,3,275,10,1,84
22313,151,1193,1,8,5,2,7,1,511,1,2,85
22314,151,1193,1,8,5,2,7,2,400,2,1,85
22422,151,1970,1,7,6,7,4,1,312,1,5,86
22423,151,1970,1,7,6,7,4,2,239,2,4,86
22424,151,1970,1,7,6,7,4,4,290,3,3,86
22425,151,1970,1,7,6,7,4,3,549,4,2,86
22426,151,1970,1,7,6,7,4,1,34,5,1,86
22461,151,2030,1,7,6,5,6,1,461,1,5,87
22462,151,2030,1,7,6,5,6,2,430,2,4,87
22463,151,2030,1,7,6,5,6,4,255,3,3,87
22464,151,2030,1,7,6,5,6,3,329,4,2,87
22465,151,2030,1,7,6,5,6,1,29,5,1,87
22500,151,4322,0,7,5,4,8,1,326,1,8,88
22501,151,4322,0,7,5,4,8,2,373,2,7,88
22502,151,4322,0,7,5,4,8,4,260,3,6,88
22503,151,4322,0,7,5,4,8,3,1013,4,5,88
22504,151,4322,0,7,5,4,8,4,562,5,4,88
22505,151,4322,0,7,5,4,8,2,194,6,3,88
22506,151,4322,0,7,5,4,8,4,262,7,2,88
22507,151,4322,0,7,5,4,8,3,409,8,1,88
22535,151,2169,1,6,5,1,7,1,461,1,4,89
22536,151,2169,1,6,5,1,7,2,580,2,3,89
22537,151,2169,1,6,5,1,7,3,321,3,2,89
22538,151,2169,1,6,5,1,7,4,320,4,1,89
22735,151,4432,1,6,5,9,3,1,349,1,9,90
22736,151,4432,1,6,5,9,3,2,566,2,8,90
22737,151,4432,1,6,5,9,3,1,439,3,7,90
22738,151,4432,1,6,5,9,3,3,504,4,6,90
22739,151,4432,1,6,5,9,3,4,331,5,5,90
22740,151,4432,1,6,5,9,3,2,265,6,4,90
22741,151,4432,1,6,5,9,3,4,305,7,3,90
22742,151,4432,1,6,5,9,3,3,511,8,2,90
22743,151,4432,1,6,5,9,3,1,208,9,1,90
22803,151,3194,0,5,6,4,7,1,320,1,6,91
22804,151,3194,0,5,6,4,7,2,473,2,5,91
22805,151,3194,0,5,6,4,7,1,801,3,4,91
22806,151,3194,0,5,6,4,7,3,418,4,3,91
22807,151,3194,0,5,6,4,7,4,296,5,2,91
22808,151,3194,0,5,6,4,7,2,177,6,1,91
98,153,4510,1,7,5,6,3,1,546,1,5,1
99,153,4510,1,7,5,6,3,2,1359,2,4,1
100,153,4510,1,7,5,6,3,4,789,3,3,1
101,153,4510,1,7,5,6,3,3,313,4,2,1
102,153,4510,1,7,5,6,3,1,728,5,1,1
168,153,3718,1,7,5,3,8,1,979,1,3,2
169,153,3718,1,7,5,3,8,2,1489,2,2,2
170,153,3718,1,7,5,3,8,1,622,3,1,2
326,153,4820,1,7,7,4,8,1,1847,1,4,3
327,153,4820,1,7,7,4,8,2,1243,2,3,3
328,153,4820,1,7,7,4,8,4,250,3,2,3
329,153,4820,1,7,7,4,8,1,398,4,1,3
387,153,3118,0,2,5,2,9,1,868,1,2,4
388,153,3118,0,2,5,2,9,2,1815,2,1,4
471,153,9796,1,5,2,8,2,1,706,1,15,5
472,153,9796,1,5,2,8,2,2,272,2,14,5
473,153,9796,1,5,2,8,2,1,506,3,13,5
474,153,9796,1,5,2,8,2,2,547,4,12,5
475,153,9796,1,5,2,8,2,1,295,5,11,5
476,153,9796,1,5,2,8,2,3,756,6,10,5
477,153,9796,1,5,2,8,2,1,199,7,9,5
478,153,9796,1,5,2,8,2,3,253,8,8,5
479,153,9796,1,5,2,8,2,4,1279,9,7,5
480,153,9796,1,5,2,8,2,3,475,10,6,5
481,153,9796,1,5,2,8,2,4,1090,11,5,5
482,153,9796,1,5,2,8,2,3,538,12,4,5
483,153,9796,1,5,2,8,2,4,617,13,3,5
484,153,9796,1,5,2,8,2,3,402,14,2,5
485,153,9796,1,5,2,8,2,1,195,15,1,5
662,153,4665,1,7,5,3,7,1,1384,1,5,6
663,153,4665,1,7,5,3,7,2,1226,2,4,6
664,153,4665,1,7,5,3,7,4,570,3,3,6
665,153,4665,1,7,5,3,7,3,683,4,2,6
666,153,4665,1,7,5,3,7,1,94,5,1,6
876,153,4419,1,7,7,8,2,2,2002,1,2,7
877,153,4419,1,7,7,8,2,1,1784,2,1,7
920,153,1879,0,2,5,2,9,1,602,1,3,8
921,153,1879,0,2,5,2,9,2,717,2,2,8
922,153,1879,0,2,5,2,9,1,146,3,1,8
1061,153,3913,1,7,8,2,9,1,1195,1,4,9
1062,153,3913,1,7,8,2,9,2,1267,2,3,9
1063,153,3913,1,7,8,2,9,3,180,3,2,9
1064,153,3913,1,7,8,2,9,1,536,4,1,9
1289,153,4087,0,7,7,2,8,1,1832,1,4,10
1290,153,4087,0,7,7,2,8,2,918,2,3,10
1291,153,4087,0,7,7,2,8,4,193,3,2,10
1292,153,4087,0,7,7,2,8,2,340,4,1,10
1407,153,4812,0,5,4,9,3,2,661,1,3,11
1408,153,4812,0,5,4,9,3,1,1544,2,2,11
1409,153,4812,0,5,4,9,3,2,1307,3,1,11
1439,153,2064,0,2,7,2,9,1,681,1,2,12
1440,153,2064,0,2,7,2,9,2,939,2,1,12
1548,153,1975,1,5,5,3,9,1,710,1,3,13
1549,153,1975,1,5,5,3,9,2,508,2,2,13
1550,153,1975,1,5,5,3,9,1,279,3,1,13
1687,153,3616,0,5,9,2,9,1,1852,1,5,14
1688,153,3616,0,5,9,2,9,2,536,2,4,14
1689,153,3616,0,5,9,2,9,4,223,3,3,14
1690,153,3616,0,5,9,2,9,2,237,4,2,14
1691,153,3616,0,5,9,2,9,4,53,5,1,14
1732,153,9034,0,3,9,2,9,1,752,1,5,15
1733,153,9034,0,3,9,2,9,2,621,2,4,15
1734,153,9034,0,3,9,2,9,4,3727,3,3,15
1735,153,9034,0,3,9,2,9,3,247,4,2,15
1736,153,9034,0,3,9,2,9,4,2282,5,1,15
1836,153,9402,0,1,3,7,2,2,989,1,8,16
1837,153,9402,0,1,3,7,2,4,223,2,7,16
1838,153,9402,0,1,3,7,2,2,720,3,6,16
1839,153,9402,0,1,3,7,2,1,1566,4,5,16
1840,153,9402,0,1,3,7,2,2,811,5,4,16
1841,153,9402,0,1,3,7,2,4,1194,6,3,16
1842,153,9402,0,1,3,7,2,3,1576,7,2,16
1843,153,9402,0,1,3,7,2,4,375,8,1,16
1908,153,2512,1,3,8,3,9,1,2088,1,1,17
1969,153,5535,1,8,1,6,2,1,578,1,5,18
1970,153,5535,1,8,1,6,2,2,227,2,4,18
1971,153,5535,1,8,1,6,2,4,2209,3,3,18
1972,153,5535,1,8,1,6,2,3,1121,4,2,18
1973,153,5535,1,8,1,6,2,1,168,5,1,18
2144,153,5367,1,5,7,9,4,1,581,1,5,19
2145,153,5367,1,5,7,9,4,2,467,2,4,19
2146,153,5367,1,5,7,9,4,1,1647,3,3,19
2147,153,5367,1,5,7,9,4,2,1445,4,2,19
2148,153,5367,1,5,7,9,4,1,498,5,1,19
2320,153,8841,1,5,5,6,3,1,3480,1,6,20
2321,153,8841,1,5,5,6,3,2,1660,2,5,20
2322,153,8841,1,5,5,6,3,1,1394,3,4,20
2323,153,8841,1,5,5,6,3,2,774,4,3,20
2324,153,8841,1,5,5,6,3,1,143,5,2,20
2325,153,8841,1,5,5,6,3,3,128,6,1,20
2378,153,4920,0,2,9,4,8,1,3266,1,3,21
2379,153,4920,0,2,9,4,8,2,584,2,2,21
2380,153,4920,0,2,9,4,8,4,292,3,1,21
2439,153,4112,1,4,1,3,7,1,1910,1,3,22
2440,153,4112,1,4,1,3,7,2,827,2,2,22
2441,153,4112,1,4,1,3,7,1,564,3,1,22
2556,153,6928,0,5,9,3,7,1,901,1,5,23
2557,153,6928,0,5,9,3,7,2,979,2,4,23
2558,153,6928,0,5,9,3,7,4,2496,3,3,23
2559,153,6928,0,5,9,3,7,3,832,4,2,23
2560,153,6928,0,5,9,3,7,2,119,5,1,23
2649,153,4828,0,1,5,2,7,1,2615,1,2,24
2650,153,4828,0,1,5,2,7,2,1386,2,1,24
2803,153,6167,0,2,7,4,8,1,703,1,5,25
2804,153,6167,0,2,7,4,8,2,758,2,4,25
2805,153,6167,0,2,7,4,8,4,1418,3,3,25
2806,153,6167,0,2,7,4,8,3,1670,4,2,25
2807,153,6167,0,2,7,4,8,4,728,5,1,25
2940,153,8477,1,6,5,7,3,1,738,1,7,26
2941,153,8477,1,6,5,7,3,2,1759,2,6,26
2942,153,8477,1,6,5,7,3,1,532,3,5,26
2943,153,8477,1,6,5,7,3,3,1101,4,4,26
2944,153,8477,1,6,5,7,3,4,602,5,3,26
2945,153,8477,1,6,5,7,3,3,2250,6,2,26
2946,153,8477,1,6,5,7,3,1,18,7,1,26
3246,153,2405,0,5,5,9,3,1,1004,1,2,27
3247,153,2405,0,5,5,9,3,2,913,2,1,27
3396,153,3992,0,6,6,2,7,1,1602,1,2,28
3397,153,3992,0,6,6,2,7,2,1724,2,1,28
3546,153,7898,1,5,1,4,7,1,2080,1,6,29
3547,153,7898,1,5,1,4,7,2,1385,2,5,29
3548,153,7898,1,5,1,4,7,1,683,3,4,29
3549,153,7898,1,5,1,4,7,3,992,4,3,29
3550,153,7898,1,5,1,4,7,4,1073,5,2,29
3551,153,7898,1,5,1,4,7,3,49,6,1,29
3589,153,6724,1,7,7,6,2,1,1867,1,5,30
3590,153,6724,1,7,7,6,2,2,1413,2,4,30
3591,153,6724,1,7,7,6,2,1,474,3,3,30
3592,153,6724,1,7,7,6,2,2,660,4,2,30
3593,153,6724,1,7,7,6,2,1,704,5,1,30
3708,153,4072,1,5,3,9,2,1,1705,1,3,31
3709,153,4072,1,5,3,9,2,2,968,2,2,31
3710,153,4072,1,5,3,9,2,1,486,3,1,31
3843,153,2409,1,7,1,3,9,1,830,1,5,32
3844,153,2409,1,7,1,3,9,2,620,2,4,32
3845,153,2409,1,7,1,3,9,1,182,3,3,32
3846,153,2409,1,7,1,3,9,3,128,4,2,32
3847,153,2409,1,7,1,3,9,1,139,5,1,32
3894,153,2399,1,9,7,9,2,1,894,1,3,33
3895,153,2399,1,9,7,9,2,2,446,2,2,33
3896,153,2399,1,9,7,9,2,1,300,3,1,33
3962,153,6548,1,5,1,7,4,1,1315,1,9,34
3963,153,6548,1,5,1,7,4,2,1051,2,8,34
3964,153,6548,1,5,1,7,4,3,597,3,7,34
3965,153,6548,1,5,1,7,4,4,586,4,6,34
3966,153,6548,1,5,1,7,4,1,191,5,5,34
3967,153,6548,1,5,1,7,4,3,820,6,4,34
3968,153,6548,1,5,1,7,4,4,318,7,3,34
3969,153,6548,1,5,1,7,4,3,154,8,2,34
3970,153,6548,1,5,1,7,4,1,163,9,1,34
4014,153,4437,0,7,7,9,2,1,1025,1,2,35
4015,153,4437,0,7,7,9,2,2,2874,2,1,35
4080,153,1863,0,1,7,4,8,1,463,1,2,36
4081,153,1863,0,1,7,4,8,2,793,2,1,36
4127,153,2200,0,1,3,7,2,1,789,1,2,37
4128,153,2200,0,1,3,7,2,2,1037,2,1,37
4218,153,4661,1,6,2,2,6,1,1191,1,6,38
4219,153,4661,1,6,2,2,6,2,880,2,5,38
4220,153,4661,1,6,2,2,6,1,258,3,4,38
4221,153,4661,1,6,2,2,6,3,382,4,3,38
4222,153,4661,1,6,2,2,6,1,215,5,2,38
4223,153,4661,1,6,2,2,6,3,369,6,1,38
4253,153,7288,0,6,8,2,6,1,700,1,5,39
4254,153,7288,0,6,8,2,6,2,1479,2,4,39
4255,153,7288,0,6,8,2,6,4,2630,3,3,39
4256,153,7288,0,6,8,2,6,3,772,4,2,39
4257,153,7288,0,6,8,2,6,1,205,5,1,39
4307,153,6272,1,5,5,3,9,1,1101,1,3,40
4308,153,6272,1,5,5,3,9,2,1168,2,2,40
4309,153,6272,1,5,5,3,9,1,2369,3,1,40
4424,153,4137,1,7,1,2,9,1,1510,1,3,41
4425,153,4137,1,7,1,2,9,2,565,2,2,41
4426,153,4137,1,7,1,2,9,1,487,3,1,41
4475,153,7736,1,7,1,8,2,1,1380,1,5,42
4476,153,7736,1,7,1,8,2,2,637,2,4,42
4477,153,7736,1,7,1,8,2,4,623,3,3,42
4478,153,7736,1,7,1,8,2,3,3178,4,2,42
4479,153,7736,1,7,1,8,2,1,418,5,1,42
4505,153,2214,0,1,6,9,3,1,520,1,2,43
4506,153,2214,0,1,6,9,3,2,1026,2,1,43
4637,153,6974,0,7,6,6,2,1,1069,1,4,44
4638,153,6974,0,7,6,6,2,2,1878,2,3,44
4639,153,6974,0,7,6,6,2,1,686,3,2,44
4640,153,6974,0,7,6,6,2,2,1307,4,1,44
4673,153,4959,0,8,6,3,7,1,1162,1,2,45
4674,153,4959,0,8,6,3,7,2,2941,2,1,45
5018,153,4246,1,5,8,7,3,1,1763,1,3,46
5019,153,4246,1,5,8,7,3,2,937,2,2,46
5020,153,4246,1,5,8,7,3,1,597,3,1,46
5077,153,3690,0,7,8,3,7,1,793,1,2,47
5078,153,3690,0,7,8,3,7,2,1701,2,1,47
5287,153,3305,1,7,3,8,4,2,1124,1,2,48
5288,153,3305,1,7,3,8,4,1,1285,2,1,48
5317,153,4098,1,9,3,9,4,1,1589,1,5,49
5318,153,4098,1,9,3,9,4,2,389,2,4,49
5319,153,4098,1,9,3,9,4,4,25,3,3,49
5320,153,4098,1,9,3,9,4,2,150,4,2,49
5321,153,4098,1,9,3,9,4,1,597,5,1,49
5365,153,4333,1,6,3,7,4,1,2705,1,3,50
5366,153,4333,1,6,3,7,4,2,508,2,2,50
5367,153,4333,1,6,3,7,4,1,47,3,1,50
5484,153,2742,0,5,8,4,6,1,1163,1,2,51
5485,153,2742,0,5,8,4,6,2,1149,2,1,51
5571,153,3887,1,8,6,6,3,1,1031,1,3,52
5572,153,3887,1,8,6,6,3,2,822,2,2,52
5573,153,3887,1,8,6,6,3,1,1298,3,1,52
5618,153,2850,0,6,7,3,8,1,1204,1,2,53
5619,153,2850,0,6,7,3,8,2,1061,2,1,53
5737,153,3329,0,7,9,3,6,1,2030,1,2,54
5738,153,3329,0,7,9,3,6,2,863,2,1,54
5794,153,3104,0,2,7,2,9,1,1007,1,2,55
5795,153,3104,0,2,7,2,9,2,1271,2,1,55
5844,153,1999,0,5,5,8,3,2,116,1,3,56
5845,153,1999,0,5,5,8,3,1,610,2,2,56
5846,153,1999,0,5,5,8,3,2,356,3,1,56
5905,153,2251,1,6,1,7,2,1,429,1,3,57
5906,153,2251,1,6,1,7,2,2,469,2,2,57
5907,153,2251,1,6,1,7,2,1,466,3,1,57
6302,153,2351,0,2,8,2,6,1,834,1,2,58
6303,153,2351,0,2,8,2,6,2,809,2,1,58
6635,153,2993,0,3,5,2,9,1,759,1,2,59
6636,153,2993,0,3,5,2,9,2,1454,2,1,59
6738,153,4818,1,8,7,7,2,2,46,1,4,60
6739,153,4818,1,8,7,7,2,1,1288,2,3,60
6740,153,4818,1,8,7,7,2,2,872,3,2,60
6741,153,4818,1,8,7,7,2,1,749,4,1,60
6852,153,2674,0,5,6,4,7,1,1252,1,2,61
6853,153,2674,0,5,6,4,7,2,843,2,1,61
7096,153,2783,0,6,6,6,3,1,1112,1,2,62
7097,153,2783,0,6,6,6,3,2,1013,2,1,62
7209,153,2005,0,5,7,8,4,1,650,1,2,63
7210,153,2005,0,5,7,8,4,2,1011,2,1,63
7238,153,5508,1,2,3,6,2,1,3113,1,3,64
7239,153,5508,1,2,3,6,2,2,1259,2,2,64
7240,153,5508,1,2,3,6,2,1,303,3,1,64
7362,153,2377,0,1,8,9,3,2,1246,1,3,65
7363,153,2377,0,1,8,9,3,1,467,2,2,65
7364,153,2377,0,1,8,9,3,2,185,3,1,65
7399,153,5735,0,7,5,2,7,1,805,1,5,66
7400,153,5735,0,7,5,2,7,2,3365,2,4,66
7401,153,5735,0,7,5,2,7,1,645,3,3,66
7402,153,5735,0,7,5,2,7,3,136,4,2,66
7403,153,5735,0,7,5,2,7,4,156,5,1,66
7478,153,2928,1,6,1,7,2,1,611,1,4,67
7479,153,2928,1,6,1,7,2,2,864,2,3,67
7480,153,2928,1,6,1,7,2,3,362,3,2,67
7481,153,2928,1,6,1,7,2,1,273,4,1,67
8406,153,4768,1,5,5,9,2,1,1600,1,3,68
8407,153,4768,1,5,5,9,2,2,1494,2,2,68
8408,153,4768,1,5,5,9,2,1,1009,3,1,68
9993,153,2357,0,5,9,2,9,1,824,1,3,69
9994,153,2357,0,5,9,2,9,2,738,2,2,69
9995,153,2357,0,5,9,2,9,4,178,3,1,69
10519,153,1211,1,6,1,7,2,1,467,1,3,70
10520,153,1211,1,6,1,7,2,2,165,2,2,70
10521,153,1211,1,6,1,7,2,1,139,3,1,70
12543,153,4462,1,6,5,3,9,1,926,1,3,71
12544,153,4462,1,6,5,3,9,2,2188,2,2,71
12545,153,4462,1,6,5,3,9,1,849,3,1,71
15811,153,4063,1,2,1,6,4,1,467,1,5,72
15812,153,4063,1,2,1,6,4,2,789,2,4,72
15813,153,4063,1,2,1,6,4,1,1658,3,3,72
15814,153,4063,1,2,1,6,4,2,234,4,2,72
15815,153,4063,1,2,1,6,4,1,323,5,1,72
16393,153,8562,0,5,6,6,3,1,1916,1,10,73
16394,153,8562,0,5,6,6,3,2,1548,2,9,73
16395,153,8562,0,5,6,6,3,1,418,3,8,73
16396,153,8562,0,5,6,6,3,2,192,4,7,73
16397,153,8562,0,5,6,6,3,4,390,5,6,73
16398,153,8562,0,5,6,6,3,3,1330,6,5,73
16399,153,8562,0,5,6,6,3,4,464,7,4,73
16400,153,8562,0,5,6,6,3,2,289,8,3,73
16401,153,8562,0,5,6,6,3,1,351,9,2,73
16402,153,8562,0,5,6,6,3,2,413,10,1,73
20339,153,6752,1,6,5,4,9,1,1363,1,9,74
20340,153,6752,1,6,5,4,9,2,1017,2,8,74
20341,153,6752,1,6,5,4,9,1,234,3,7,74
20342,153,6752,1,6,5,4,9,3,158,4,6,74
20343,153,6752,1,6,5,4,9,1,432,5,5,74
20344,153,6752,1,6,5,4,9,3,1274,6,4,74
20345,153,6752,1,6,5,4,9,4,468,7,3,74
20346,153,6752,1,6,5,4,9,3,96,8,2,74
20347,153,6752,1,6,5,4,9,1,390,9,1,74
20424,153,4143,0,6,6,7,3,1,693,1,4,75
20425,153,4143,0,6,6,7,3,2,1068,2,3,75
20426,153,4143,0,6,6,7,3,1,319,3,2,75
20427,153,4143,0,6,6,7,3,2,974,4,1,75
20692,153,3592,1,5,2,9,2,1,823,1,7,76
20693,153,3592,1,5,2,9,2,2,451,2,6,76
20694,153,3592,1,5,2,9,2,4,375,3,5,76
20695,153,3592,1,5,2,9,2,3,156,4,4,76
20696,153,3592,1,5,2,9,2,1,463,5,3,76
20697,153,3592,1,5,2,9,2,2,268,6,2,76
20698,153,3592,1,5,2,9,2,1,356,7,1,76
20837,153,6932,0,2,3,6,2,1,1682,1,5,77
20838,153,6932,0,2,3,6,2,2,1388,2,4,77
20839,153,6932,0,2,3,6,2,1,993,3,3,77
20840,153,6932,0,2,3,6,2,2,1990,4,2,77
20841,153,6932,0,2,3,6,2,4,47,5,1,77
20878,153,6010,1,1,2,9,2,1,971,1,3,78
20879,153,6010,1,1,2,9,2,2,3511,2,2,78
20880,153,6010,1,1,2,9,2,1,790,3,1,78
21334,153,2555,0,2,7,6,2,1,895,1,2,79
21335,153,2555,0,2,7,6,2,2,1165,2,1,79
21411,153,3688,0,3,9,2,6,1,1133,1,2,80
21412,153,3688,0,3,9,2,6,2,2020,2,1,80
21825,153,2620,1,7,1,5,7,2,638,1,4,81
21826,153,2620,1,7,1,5,7,1,954,2,3,81
21827,153,2620,1,7,1,5,7,3,378,3,2,81
21828,153,2620,1,7,1,5,7,4,119,4,1,81
21898,153,3694,1,3,1,3,7,1,991,1,3,82
21899,153,3694,1,3,1,3,7,2,994,2,2,82
21900,153,3694,1,3,1,3,7,1,1011,3,1,82
21972,153,2955,0,5,7,9,5,1,963,1,2,83
21973,153,2955,0,5,7,9,5,2,1516,2,1,83
22061,153,3430,0,1,5,9,3,1,761,1,4,84
22062,153,3430,0,1,5,9,3,2,1737,2,3,84
22063,153,3430,0,1,5,9,3,4,125,3,2,84
22064,153,3430,0,1,5,9,3,2,211,4,1,84
22097,153,6233,1,9,6,6,3,1,1624,1,3,85
22098,153,6233,1,9,6,6,3,2,1087,2,2,85
22099,153,6233,1,9,6,6,3,1,2882,3,1,85
22196,153,3143,0,2,8,2,7,1,1828,1,2,86
22197,153,3143,0,2,8,2,7,2,763,2,1,86
22238,153,3789,0,3,6,3,6,1,1191,1,2,87
22239,153,3789,0,3,6,3,6,2,2074,2,1,87
22268,153,2067,0,1,6,4,6,1,632,1,2,88
22269,153,2067,0,1,6,4,6,2,688,2,1,88
22315,153,3487,1,5,3,6,3,1,953,1,3,89
22316,153,3487,1,5,3,6,3,2,1218,2,2,89
22317,153,3487,1,5,3,6,3,1,852,3,1,89
22427,153,2049,0,1,9,2,9,1,833,1,2,90
22428,153,2049,0,1,9,2,9,2,849,2,1,90
22466,153,2348,0,8,9,3,7,1,843,1,2,91
22467,153,2348,0,8,9,3,7,2,823,2,1,91
22670,153,2136,0,5,8,2,6,1,1049,1,2,92
22671,153,2136,0,5,8,2,6,2,645,2,1,92
22744,153,2120,1,9,1,9,4,1,838,1,3,93
22745,153,2120,1,9,1,9,4,2,424,2,2,93
22746,153,2120,1,9,1,9,4,1,425,3,1,93
103,154,2146,0,6,8,6,4,2,205,1,3,1
104,154,2146,0,6,8,6,4,1,519,2,2,1
105,154,2146,0,6,8,6,4,2,512,3,1,1
171,154,3948,0,6,6,4,7,1,453,1,4,2
172,154,3948,0,6,6,4,7,2,598,2,3,2
173,154,3948,0,6,6,4,7,1,726,3,2,2
174,154,3948,0,6,6,4,7,2,1501,4,1,2
284,154,3677,1,8,4,2,7,1,375,1,8,3
285,154,3677,1,8,4,2,7,2,586,2,7,3
286,154,3677,1,8,4,2,7,1,200,3,6,3
287,154,3677,1,8,4,2,7,3,624,4,5,3
