,subj,trial,choice,roi,rt,upleftval,uprightval,downleftval,downrightval,fixdur,fixnum,revfixnum
5796,39,106,1,4,1551,300,280,89,250,213.11,3,4
5804,39,106,1,3,1551,300,280,89,250,154.2,4,3
5816,39,106,1,4,1551,300,280,89,250,124.9,5,2
5825,39,106,1,2,1551,300,280,89,250,45.7,6,1
5834,39,107,0,1,1397.1,250,230,48,221,140.94,1,4
5845,39,107,0,2,1397.1,250,230,48,221,110.93,2,3
5855,39,107,0,3,1397.1,250,230,48,221,194.15,3,2
5863,39,107,0,4,1397.1,250,230,48,221,248.7,4,1
5883,39,109,0,1,5370.2,294,279,189,269,286.9,1,3
5893,39,109,0,2,5370.2,294,279,189,269,241.5,2,2
5903,39,109,0,4,5370.2,294,279,189,269,362.5,3,1
5913,39,110,0,4,2299,193,250,168,51,190.6,1,4
5921,39,110,0,3,2299,193,250,168,51,415.4,2,3
5931,39,110,0,1,2299,193,250,168,51,257,3,2
5941,39,110,0,2,2299,193,250,168,51,188.8,4,1
5951,39,111,1,4,9189.7,203,291,174,50,14.07,1,8
5962,39,111,1,3,9189.7,203,291,174,50,207.99,2,7
5971,39,111,1,1,9189.7,203,291,174,50,540.9,3,6
5982,39,111,1,2,9189.7,203,291,174,50,202.8,4,5
5993,39,111,1,4,9189.7,203,291,174,50,251.1,5,4
6002,39,111,1,3,9189.7,203,291,174,50,223.1,6,3
6015,39,111,1,1,9189.7,203,291,174,50,570,7,2
6023,39,111,1,3,9189.7,203,291,174,50,191.8,8,1
6052,39,113,1,1,3118,235,200,50,155,323.67,1,7
6063,39,113,1,3,3118,235,200,50,155,227.06,2,6
6073,39,113,1,4,3118,235,200,50,155,24.1,3,5
6083,39,113,1,2,3118,235,200,50,155,263.9,4,4
6093,39,113,1,4,3118,235,200,50,155,257,5,3
6106,39,113,1,3,3118,235,200,50,155,203,6,2
6119,39,113,1,1,3118,235,200,50,155,50.9,7,1
6424,39,118,1,3,1354.3,270,250,105,234,99.3,1,3
6435,39,118,1,4,1354.3,270,250,105,234,15,2,2
6444,39,118,1,2,1354.3,270,250,105,234,2,3,1
6522,39,121,1,2,1827.3,245,255,240,33,61.77,1,4
6533,39,121,1,3,1827.3,245,255,240,33,219.8,2,3
6543,39,121,1,4,1827.3,245,255,240,33,127.9,3,2
6553,39,121,1,3,1827.3,245,255,240,33,292.5,4,1
6615,39,124,1,2,1691.2,220,276,191,42,201.88,1,4
6621,39,124,1,4,1691.2,220,276,191,42,302.99,2,3
6633,39,124,1,3,1691.2,220,276,191,42,406.1,3,2
6643,39,124,1,1,1691.2,220,276,191,42,27.3,4,1
6653,39,125,1,2,1812.8,194,292,193,32,85.94,1,5
6662,39,125,1,4,1812.8,194,292,193,32,304.1,2,4
6672,39,125,1,3,1812.8,194,292,193,32,318.8,3,3
6683,39,125,1,1,1812.8,194,292,193,32,235.1,4,2
6695,39,125,1,3,1812.8,194,292,193,32,4.7,5,1
6996,39,133,1,4,1480,267,282,250,50,234.85,1,2
7007,39,133,1,3,1480,267,282,250,50,251.7,2,1
7122,39,138,1,3,1565.5,252,241,97,180,221.55,1,2
7132,39,138,1,4,1565.5,252,241,97,180,466.4,2,1
7271,39,141,1,1,1415,173,227,160,41,164.53,1,3
7281,39,141,1,4,1415,173,227,160,41,224.62,2,2
7291,39,141,1,3,1415,173,227,160,41,373.3,3,1
7382,39,144,1,2,3043.1,271,236,58,167,70.37,1,9
7392,39,144,1,3,3043.1,271,236,58,167,243.09,2,8
7402,39,144,1,4,3043.1,271,236,58,167,293.06,3,7
7415,39,144,1,3,3043.1,271,236,58,167,259,4,6
7423,39,144,1,4,3043.1,271,236,58,167,136.1,5,5
7432,39,144,1,3,3043.1,271,236,58,167,195.9,6,4
7442,39,144,1,1,3043.1,271,236,58,167,3,7,3
7452,39,144,1,4,3043.1,271,236,58,167,241.9,8,2
7462,39,144,1,2,3043.1,271,236,58,167,406.2,9,1
7632,39,149,1,2,2732,250,280,212,49,352.19,1,4
7642,39,149,1,4,2732,250,280,212,49,445.99,2,3
7652,39,149,1,2,2732,250,280,212,49,281,3,2
7663,39,149,1,3,2732,250,280,212,49,61,4,1
7772,39,153,1,1,1436.3,241,281,220,22,184.96,1,2
7782,39,153,1,3,1436.3,241,281,220,22,157.1,2,1
7833,39,156,1,2,1171,207,271,187,5,333.88,1,2
7842,39,156,1,4,1171,207,271,187,5,494.98,2,1
7922,39,160,0,4,2140.5,250,273,241,102,874.8,1,1
7972,39,162,0,2,1804.8,267,205,12,202,122.92,1,2
7982,39,162,0,3,1804.8,267,205,12,202,251.7,2,1
8133,39,168,0,2,6827.8,300,260,30,250,123.09,1,11
8143,39,168,0,1,6827.8,300,260,30,250,202.02,2,10
8154,39,168,0,3,6827.8,300,260,30,250,614.89,3,9
8163,39,168,0,4,6827.8,300,260,30,250,502.9,4,8
8173,39,168,0,2,6827.8,300,260,30,250,1375.9,5,7
8183,39,168,0,4,6827.8,300,260,30,250,1204.3,6,6
8194,39,168,0,2,6827.8,300,260,30,250,712.1,7,5
8205,39,168,0,4,6827.8,300,260,30,250,378.1,8,4
8217,39,168,0,2,6827.8,300,260,30,250,137.9,9,3
8223,39,168,0,3,6827.8,300,260,30,250,295,10,2
8233,39,168,0,4,6827.8,300,260,30,250,2,11,1
8303,39,172,1,2,1560.8,260,286,137,55,27.9,1,4
8317,39,172,1,3,1560.8,260,286,137,55,159.86,2,3
8322,39,172,1,4,1560.8,260,286,137,55,178.3,3,2
8333,39,172,1,3,1560.8,260,286,137,55,250.1,4,1
8362,39,174,0,3,1093.2,246,289,188,116,1.5,1,1
8501,39,177,1,4,1333.6,240,289,152,28,204.81,1,2
8513,39,177,1,3,1333.6,240,289,152,28,419.06,2,1
8521,39,178,1,3,1029.5,232,287,214,20,34.66,1,1
8531,39,179,0,2,1533.5,250,281,171,62,510.86,1,4
8541,39,179,0,4,1533.5,250,281,171,62,201.17,2,3
8552,39,179,0,3,1533.5,250,281,171,62,248.1,3,2
8564,39,179,0,4,1533.5,250,281,171,62,189.8,4,1
8582,39,181,0,2,1460.4,289,260,33,186,273.8,1,6
8592,39,181,0,1,1460.4,289,260,33,186,168.15,2,5
8601,39,181,0,3,1460.4,289,260,33,186,245.04,3,4
8613,39,181,0,4,1460.4,289,260,33,186,187.04,4,3
8621,39,181,0,3,1460.4,289,260,33,186,78,5,2
8631,39,181,0,1,1460.4,289,260,33,186,5.1,6,1
8732,39,186,0,1,1733.2,272,186,12,153,16.92,1,3
8742,39,186,0,4,1733.2,272,186,12,153,328,2,2
8752,39,186,0,2,1733.2,272,186,12,153,353.2,3,1
8801,39,188,0,4,3529.4,250,270,199,132,27.76,1,8
8815,39,188,0,3,3529.4,250,270,199,132,359.9,2,7
8821,39,188,0,4,3529.4,250,270,199,132,367.2,3,6
8831,39,188,0,1,3529.4,250,270,199,132,81.9,4,5
8841,39,188,0,2,3529.4,250,270,199,132,391.9,5,4
8852,39,188,0,4,3529.4,250,270,199,132,322.1,6,3
8862,39,188,0,3,3529.4,250,270,199,132,237,7,2
8872,39,188,0,1,3529.4,250,270,199,132,170.1,8,1
8882,39,189,0,3,980.25,280,240,24,209,38.89,1,2
8892,39,189,0,4,980.25,280,240,24,209,124.95,2,1
8901,39,190,0,1,1982.1,250,220,20,202,453.85,1,5
8916,39,190,0,3,1982.1,250,220,20,202,266.1,2,4
8921,39,190,0,4,1982.1,250,220,20,202,215,3,3
8931,39,190,0,2,1982.1,250,220,20,202,176.1,4,2
8941,39,190,0,1,1982.1,250,220,20,202,89.9,5,1
9081,39,195,0,3,2978.3,226,294,134,37,171.9,1,4
9093,39,195,0,4,2978.3,226,294,134,37,222,2,3
9103,39,195,0,1,2978.3,226,294,134,37,210.7,3,2
9117,39,195,0,3,2978.3,226,294,134,37,332.9,4,1
9153,39,197,0,1,2086,230,259,199,54,86.89,1,4
9162,39,197,0,4,2086,230,259,199,54,15.5,2,3
9172,39,197,0,3,2086,230,259,199,54,378,3,2
9181,39,197,0,4,2086,230,259,199,54,325,4,1
9221,39,199,1,2,1861.8,234,260,180,42,222.93,1,5
9232,39,199,1,1,1861.8,234,260,180,42,178.9,2,4
9242,39,199,1,4,1861.8,234,260,180,42,244.92,3,3
9251,39,199,1,3,1861.8,234,260,180,42,276.97,4,2
9261,39,199,1,1,1861.8,234,260,180,42,90.6,5,1
5418,41,10,1,1,1940.2,260,289,186,33,205.01,1,4
5517,41,10,1,2,1940.2,260,289,186,33,430.12,2,3
5615,41,10,1,1,1940.2,260,289,186,33,523.99,3,2
5719,41,10,1,4,1940.2,260,289,186,33,248,4,1
7514,41,15,0,4,2697.1,286,256,79,198,583,1,4
7613,41,15,0,2,2697.1,286,256,79,198,459.5,2,3
7710,41,15,0,1,2697.1,286,256,79,198,212,3,2
7813,41,15,0,2,2697.1,286,256,79,198,71.9,4,1
11716,41,23,0,1,5006.4,247,296,124,30,332.05,1,10
1184,41,23,0,2,5006.4,247,296,124,30,372.1,2,9
1199,41,23,0,3,5006.4,247,296,124,30,273.1,3,8
1203,41,23,0,1,5006.4,247,296,124,30,682.9,4,7
12113,41,23,0,2,5006.4,247,296,124,30,355,5,6
1228,41,23,0,1,5006.4,247,296,124,30,98,6,5
12312,41,23,0,2,5006.4,247,296,124,30,243.1,7,4
12412,41,23,0,3,5006.4,247,296,124,30,226,8,3
1254,41,23,0,4,5006.4,247,296,124,30,284.1,9,2
1265,41,23,0,2,5006.4,247,296,124,30,30.6,10,1
1274,41,24,0,2,7755.5,173,227,160,41,334.98,1,9
1288,41,24,0,3,7755.5,173,227,160,41,201.9,2,8
1295,41,24,0,2,7755.5,173,227,160,41,1478.1,3,7
13012,41,24,0,1,7755.5,173,227,160,41,118.2,4,6
1316,41,24,0,3,7755.5,173,227,160,41,225.9,5,5
13211,41,24,0,2,7755.5,173,227,160,41,1125.1,6,4
13313,41,24,0,1,7755.5,173,227,160,41,3.9,7,3
13412,41,24,0,2,7755.5,173,227,160,41,1235,8,2
13512,41,24,0,4,7755.5,173,227,160,41,182.8,9,1
14520,41,27,1,3,4301.1,226,294,134,37,215.8,1,8
14612,41,27,1,4,4301.1,226,294,134,37,556.9,2,7
14716,41,27,1,2,4301.1,226,294,134,37,148.1,3,6
14818,41,27,1,1,4301.1,226,294,134,37,207,4,5
14918,41,27,1,2,4301.1,226,294,134,37,386.9,5,4
15015,41,27,1,4,4301.1,226,294,134,37,392,6,3
1515,41,27,1,3,4301.1,226,294,134,37,634.2,7,2
15210,41,27,1,1,4301.1,226,294,134,37,187.9,8,1
1532,41,28,0,1,4871.7,275,255,27,250,297.8,1,8
15413,41,28,0,2,4871.7,275,255,27,250,633.13,2,7
15514,41,28,0,1,4871.7,275,255,27,250,816.2,3,6
15612,41,28,0,2,4871.7,275,255,27,250,630.1,4,5
15710,41,28,0,1,4871.7,275,255,27,250,689.8,5,4
1588,41,28,0,2,4871.7,275,255,27,250,474.8,6,3
15910,41,28,0,4,4871.7,275,255,27,250,255.9,7,2
16011,41,28,0,2,4871.7,275,255,27,250,97.8,8,1
16610,41,30,1,1,1915.6,289,246,116,188,227.94,1,5
16713,41,30,1,2,1915.6,289,246,116,188,420.87,2,4
1685,41,30,1,4,1915.6,289,246,116,188,297.1,3,3
16912,41,30,1,3,1915.6,289,246,116,188,8.6,4,2
1708,41,30,1,1,1915.6,289,246,116,188,90,5,1
1905,41,35,1,3,2289.1,230,259,199,54,274.7,1,3
19114,41,35,1,1,2289.1,230,259,199,54,300.9,2,2
19210,41,35,1,2,2289.1,230,259,199,54,233.9,3,1
1931,41,36,0,2,3874.6,150,205,145,38,775.1,1,4
19410,41,36,0,3,3874.6,150,205,145,38,176,2,3
1952,41,36,0,1,3874.6,150,205,145,38,329.8,3,2
1962,41,36,0,2,3874.6,150,205,145,38,557.1,4,1
2067,41,39,1,2,2615.2,252,279,217,84,80.23,1,5
2077,41,39,1,3,2615.2,252,279,217,84,256.8,2,4
2087,41,39,1,4,2615.2,252,279,217,84,285.8,3,3
2096,41,39,1,2,2615.2,252,279,217,84,317.8,4,2
2107,41,39,1,1,2615.2,252,279,217,84,264.1,5,1
2307,41,43,0,2,3447.5,277,264,30,136,2420.55,1,2
2319,41,43,0,4,3447.5,277,264,30,136,517.7,2,1
2498,41,47,1,2,1783.9,230,250,221,48,260.71,1,3
2507,41,47,1,3,1783.9,230,250,221,48,129,2,2
2517,41,47,1,1,1783.9,230,250,221,48,181,3,1
2524,41,48,0,2,12590.1,200,279,197,31,1.9,1,20
2533,41,48,0,1,12590.1,200,279,197,31,281.9,2,19
2543,41,48,0,2,12590.1,200,279,197,31,369,3,18
2553,41,48,0,3,12590.1,200,279,197,31,258.1,4,17
2564,41,48,0,4,12590.1,200,279,197,31,180,5,16
2574,41,48,0,3,12590.1,200,279,197,31,245.9,6,15
2586,41,48,0,4,12590.1,200,279,197,31,1187.1,7,14
2594,41,48,0,3,12590.1,200,279,197,31,462.8,8,13
2604,41,48,0,2,12590.1,200,279,197,31,192,9,12
2618,41,48,0,3,12590.1,200,279,197,31,160,10,11
2626,41,48,0,4,12590.1,200,279,197,31,200.7,11,10
2635,41,48,0,2,12590.1,200,279,197,31,553,12,9
2644,41,48,0,1,12590.1,200,279,197,31,262.9,13,8
2654,41,48,0,2,12590.1,200,279,197,31,870,14,7
2664,41,48,0,4,12590.1,200,279,197,31,466.1,15,6
2675,41,48,0,2,12590.1,200,279,197,31,185,16,5
2685,41,48,0,1,12590.1,200,279,197,31,158,17,4
2695,41,48,0,2,12590.1,200,279,197,31,171.9,18,3
2705,41,48,0,1,12590.1,200,279,197,31,157.1,19,2
2718,41,48,0,2,12590.1,200,279,197,31,64.5,20,1
2907,41,52,0,2,1928.2,261,241,60,220,307.06,1,4
29111,41,52,0,1,1928.2,261,241,60,220,11.01,2,3
2926,41,52,0,2,1928.2,261,241,60,220,506,3,2
2936,41,52,0,4,1928.2,261,241,60,220,131.5,4,1
2969,41,54,1,2,2998.1,267,200,30,154,358.86,1,4
2979,41,54,1,1,2998.1,267,200,30,154,244,2,3
2987,41,54,1,2,2998.1,267,200,30,154,380.1,3,2
2998,41,54,1,4,2998.1,267,200,30,154,772.3,4,1
3006,41,55,1,3,4057.6,205,267,202,12,224.59,1,7
30110,41,55,1,1,4057.6,205,267,202,12,2.1,2,6
3025,41,55,1,2,4057.6,205,267,202,12,740.9,3,5
3035,41,55,1,1,4057.6,205,267,202,12,145.2,4,4
3045,41,55,1,2,4057.6,205,267,202,12,333.2,5,3
3056,41,55,1,1,4057.6,205,267,202,12,214.8,6,2
3067,41,55,1,3,4057.6,205,267,202,12,313.4,7,1
3592,41,63,1,1,2756.7,241,252,180,97,134.77,1,5
3603,41,63,1,3,2756.7,241,252,180,97,279.06,2,4
3617,41,63,1,1,2756.7,241,252,180,97,2.9,3,3
3622,41,63,1,2,2756.7,241,252,180,97,395.9,4,2
3633,41,63,1,4,2756.7,241,252,180,97,495.1,5,1
3725,41,65,1,3,1813,234,260,180,42,0.72,1,2
3737,41,65,1,4,1813,234,260,180,42,273.2,2,1
3748,41,66,1,1,3250.2,240,280,209,24,185.01,1,7
3758,41,66,1,2,3250.2,240,280,209,24,267.95,2,6
3768,41,66,1,1,3250.2,240,280,209,24,197,3,5
3777,41,66,1,3,3250.2,240,280,209,24,393,4,4
3787,41,66,1,1,3250.2,240,280,209,24,451.3,5,3
3796,41,66,1,2,3250.2,240,280,209,24,247.9,6,2
3805,41,66,1,4,3250.2,240,280,209,24,382.1,7,1
3878,41,68,1,2,2773.1,235,200,50,155,281.94,1,5
3885,41,68,1,4,2773.1,235,200,50,155,742.06,2,4
3895,41,68,1,3,2773.1,235,200,50,155,256,3,3
3907,41,68,1,4,2773.1,235,200,50,155,211.2,4,2
3919,41,68,1,2,2773.1,235,200,50,155,339.9,5,1
4144,41,72,1,3,2748.2,270,250,132,199,11.69,1,6
4155,41,72,1,1,2748.2,270,250,132,199,185.04,2,5
4166,41,72,1,3,2748.2,270,250,132,199,425.11,3,4
4176,41,72,1,1,2748.2,270,250,132,199,240.1,4,3
4189,41,72,1,2,2748.2,270,250,132,199,398.5,5,2
4199,41,72,1,4,2748.2,270,250,132,199,677.1,6,1
4206,41,73,0,2,2962.1,278,256,69,250,239.8,1,5
42111,41,73,0,1,2962.1,278,256,69,250,235.1,2,4
4226,41,73,0,3,2962.1,278,256,69,250,198.9,3,3
4235,41,73,0,4,2962.1,278,256,69,250,365,4,2
4245,41,73,0,2,2962.1,278,256,69,250,386,5,1
4366,41,76,1,2,3445.7,207,271,187,5,388.8,1,5
4375,41,76,1,3,3445.7,207,271,187,5,5,2,4
4386,41,76,1,1,3445.7,207,271,187,5,385.2,3,3
4397,41,76,1,2,3445.7,207,271,187,5,368.1,4,2
4408,41,76,1,3,3445.7,207,271,187,5,101.9,5,1
4477,41,78,1,2,9206.4,200,167,62,143,411.97,1,12
4487,41,78,1,1,9206.4,200,167,62,143,245,2,11
4496,41,78,1,2,9206.4,200,167,62,143,433.9,3,10
4505,41,78,1,1,9206.4,200,167,62,143,6,4,9
4518,41,78,1,4,9206.4,200,167,62,143,317.7,5,8
4526,41,78,1,1,9206.4,200,167,62,143,6.9,6,7
4538,41,78,1,4,9206.4,200,167,62,143,597.1,7,6
4547,41,78,1,2,9206.4,200,167,62,143,919.1,8,5
4559,41,78,1,4,9206.4,200,167,62,143,649.3,9,4
4568,41,78,1,1,9206.4,200,167,62,143,432.9,10,3
4576,41,78,1,2,9206.4,200,167,62,143,613.3,11,2
4585,41,78,1,4,9206.4,200,167,62,143,406,12,1
4595,41,79,0,1,13420.6,211,254,199,80,217.54,1,14
4605,41,79,0,3,13420.6,211,254,199,80,329.05,2,13
4617,41,79,0,4,13420.6,211,254,199,80,754.1,3,12
4624,41,79,0,2,13420.6,211,254,199,80,1190.2,4,11
4633,41,79,0,1,13420.6,211,254,199,80,262.8,5,10
4642,41,79,0,2,13420.6,211,254,199,80,1198.9,6,9
4652,41,79,0,4,13420.6,211,254,199,80,1201.1,7,8
4664,41,79,0,1,13420.6,211,254,199,80,9.1,8,7
4675,41,79,0,2,13420.6,211,254,199,80,995.1,9,6
4686,41,79,0,4,13420.6,211,254,199,80,1197,10,5
4696,41,79,0,2,13420.6,211,254,199,80,1801,11,4
4705,41,79,0,4,13420.6,211,254,199,80,337.3,12,3
4718,41,79,0,3,13420.6,211,254,199,80,6.9,13,2
4728,41,79,0,4,13420.6,211,254,199,80,64.6,14,1
4774,41,81,1,2,3188,250,273,241,102,680.72,1,3
4785,41,81,1,4,3188,250,273,241,102,979.9,2,2
4796,41,81,1,2,3188,250,273,241,102,392.9,3,1
5123,41,85,1,2,4387.2,294,279,189,269,307.83,1,11
5132,41,85,1,1,4387.2,294,279,189,269,274.88,2,10
5143,41,85,1,2,4387.2,294,279,189,269,182.96,3,9
5154,41,85,1,4,4387.2,294,279,189,269,367.09,4,8
5167,41,85,1,3,4387.2,294,279,189,269,381,5,7
5178,41,85,1,1,4387.2,294,279,189,269,238.1,6,6
5185,41,85,1,2,4387.2,294,279,189,269,424,7,5
5197,41,85,1,4,4387.2,294,279,189,269,636.9,8,4
5207,41,85,1,2,4387.2,294,279,189,269,527.9,9,3
52111,41,85,1,1,4387.2,294,279,189,269,244,10,2
5227,41,85,1,3,4387.2,294,279,189,269,414.8,11,1
5463,41,90,0,1,3170.2,271,236,58,167,0.92,1,5
5473,41,90,0,3,3170.2,271,236,58,167,391.99,2,4
5483,41,90,0,1,3170.2,271,236,58,167,244.1,3,3
5492,41,90,0,2,3170.2,271,236,58,167,409.1,4,2
5502,41,90,0,4,3170.2,271,236,58,167,368,5,1
5518,41,91,0,1,2564.3,231,268,193,159,4.9,1,4
5524,41,91,0,3,2564.3,231,268,193,159,191,2,3
5533,41,91,0,4,2564.3,231,268,193,159,380.1,3,2
5542,41,91,0,2,2564.3,231,268,193,159,879.9,4,1
5673,41,95,1,2,1445.1,241,281,220,22,230.03,1,3
5684,41,95,1,4,1445.1,241,281,220,22,225.85,2,2
5695,41,95,1,3,1445.1,241,281,220,22,255.1,3,1
6482,41,105,0,1,3844.3,297,260,82,254,134.1,1,6
6492,41,105,0,3,3844.3,297,260,82,254,227,2,5
6502,41,105,0,4,3844.3,297,260,82,254,237,3,4
6515,41,105,0,2,3844.3,297,260,82,254,739.2,4,3
6523,41,105,0,4,3844.3,297,260,82,254,627.1,5,2
6534,41,105,0,2,3844.3,297,260,82,254,303.1,6,1
6775,41,109,1,2,1836.8,290,273,117,179,45.13,1,5
6785,41,109,1,4,1836.8,290,273,117,179,254.09,2,4
6793,41,109,1,3,1836.8,290,273,117,179,239.8,3,3
6802,41,109,1,1,1836.8,290,273,117,179,215,4,2
6818,41,109,1,2,1836.8,290,273,117,179,44.2,5,1
6852,41,111,0,1,3528.5,274,237,26,216,85.11,1,7
6863,41,111,0,2,3528.5,274,237,26,216,185,2,6
6872,41,111,0,4,3528.5,274,237,26,216,189,3,5
6884,41,111,0,3,3528.5,274,237,26,216,32.8,4,4
6894,41,111,0,1,3528.5,274,237,26,216,251.1,5,3
6905,41,111,0,2,3528.5,274,237,26,216,513.1,6,2
6919,41,111,0,4,3528.5,274,237,26,216,436.7,7,1
6922,41,112,0,4,4048.8,250,193,51,168,289.01,1,8
6934,41,112,0,2,4048.8,250,193,51,168,334,2,7
6944,41,112,0,1,4048.8,250,193,51,168,307.1,3,6
6954,41,112,0,3,4048.8,250,193,51,168,277,4,5
6964,41,112,0,1,4048.8,250,193,51,168,300.9,5,4
6975,41,112,0,2,4048.8,250,193,51,168,425.8,6,3
6985,41,112,0,4,4048.8,250,193,51,168,438.1,7,2
6997,41,112,0,2,4048.8,250,193,51,168,469,8,1
7042,41,114,1,2,2977.4,203,291,174,50,170.9,1,5
7052,41,114,1,4,2977.4,203,291,174,50,253.8,2,4
7062,41,114,1,3,2977.4,203,291,174,50,1.9,3,3
7073,41,114,1,1,2977.4,203,291,174,50,556.9,4,2
7083,41,114,1,2,2977.4,203,291,174,50,416.8,5,1
7814,41,126,0,4,1847.9,287,232,20,214,550.8,1,2
7822,41,126,0,2,1847.9,287,232,20,214,14.3,2,1
8174,41,131,1,2,6413.4,250,280,212,49,523.55,1,10
8184,41,131,1,1,6413.4,250,280,212,49,351,2,9
8195,41,131,1,3,6413.4,250,280,212,49,269.1,3,8
8206,41,131,1,4,6413.4,250,280,212,49,520.8,4,7
8218,41,131,1,2,6413.4,250,280,212,49,1466,5,6
8224,41,131,1,1,6413.4,250,280,212,49,546.1,6,5
8234,41,131,1,3,6413.4,250,280,212,49,298.1,7,4
8242,41,131,1,1,6413.4,250,280,212,49,184,8,3
8253,41,131,1,2,6413.4,250,280,212,49,329.3,9,2
8263,41,131,1,4,6413.4,250,280,212,49,332.1,10,1
8274,41,132,1,2,4146.2,185,200,180,40,1203.79,1,7
8284,41,132,1,4,4146.2,185,200,180,40,284.9,2,6
8292,41,132,1,3,4146.2,185,200,180,40,187.9,3,5
8304,41,132,1,1,4146.2,185,200,180,40,223,4,4
8318,41,132,1,2,4146.2,185,200,180,40,193.1,5,3
8323,41,132,1,4,4146.2,185,200,180,40,331.8,6,2
8334,41,132,1,2,4146.2,185,200,180,40,424.2,7,1
8343,41,133,1,3,1598.2,267,282,250,50,159.5,1,2
8353,41,133,1,4,1598.2,267,282,250,50,253,2,1
8532,41,136,0,2,3614.1,281,250,62,171,382.94,1,7
8542,41,136,0,3,3614.1,281,250,62,171,277.21,2,6
8553,41,136,0,2,3614.1,281,250,62,171,461.7,3,5
8565,41,136,0,4,3614.1,281,250,62,171,504.9,4,4
8574,41,136,0,3,3614.1,281,250,62,171,440.1,5,3
8583,41,136,0,4,3614.1,281,250,62,171,251.2,6,2
8593,41,136,0,2,3614.1,281,250,62,171,319.4,7,1
8602,41,137,0,3,4304.2,290,250,56,237,63.3,1,6
8614,41,137,0,1,4304.2,290,250,56,237,318,2,5
8622,41,137,0,2,4304.2,290,250,56,237,443.1,3,4
8632,41,137,0,4,4304.2,290,250,56,237,460.1,4,3
8643,41,137,0,2,4304.2,290,250,56,237,759.2,5,2
8653,41,137,0,4,4304.2,290,250,56,237,495.9,6,1
8772,41,139,0,3,3473.6,300,260,50,250,292.1,1,4
8782,41,139,0,4,3473.6,300,260,50,250,261.2,2,3
8791,41,139,0,2,3473.6,300,260,50,250,1651,3,2
8802,41,139,0,4,3473.6,300,260,50,250,106.3,4,1
8816,41,140,1,1,1093.3,250,284,240,50,7.89,1,3
8822,41,140,1,3,1093.3,250,284,240,50,323.87,2,2
8832,41,140,1,4,1093.3,250,284,240,50,63.6,3,1
8922,41,144,1,2,2277.3,262,290,258,111,301.97,1,5
8932,41,144,1,4,2277.3,262,290,258,111,397.09,2,4
8942,41,144,1,2,2277.3,262,290,258,111,243.2,3,3
8952,41,144,1,3,2277.3,262,290,258,111,396.9,4,2
8962,41,144,1,1,2277.3,262,290,258,111,2.4,5,1
9252,41,148,0,1,4299.4,265,248,69,155,72.44,1,6
9262,41,148,0,2,4299.4,265,248,69,155,242.85,2,5
9272,41,148,0,4,4299.4,265,248,69,155,358,3,4
9282,41,148,0,2,4299.4,265,248,69,155,858,4,3
9291,41,148,0,4,4299.4,265,248,69,155,779.1,5,2
9301,41,148,0,2,4299.4,265,248,69,155,288.1,6,1
9311,41,149,0,3,2739.1,300,260,30,250,187.9,1,5
9321,41,149,0,1,2739.1,300,260,30,250,419.9,2,4
9331,41,149,0,2,2739.1,300,260,30,250,406.8,3,3
9341,41,149,0,4,2739.1,300,260,30,250,482,4,2
9351,41,149,0,2,2739.1,300,260,30,250,65.6,5,1
9552,41,152,1,1,1560.5,245,255,240,33,172.82,1,3
9561,41,152,1,2,1560.5,245,255,240,33,237.76,2,2
9571,41,152,1,4,1560.5,245,255,240,33,586.12,3,1
9581,41,153,1,3,2800.6,246,191,68,187,217.91,1,6
9591,41,153,1,4,2800.6,246,191,68,187,231.9,2,5
960,41,153,1,2,2800.6,246,191,68,187,297.9,3,4
9611,41,153,1,1,2800.6,246,191,68,187,287.1,4,3
9621,41,153,1,2,2800.6,246,191,68,187,248.1,5,2
9631,41,153,1,4,2800.6,246,191,68,187,284.1,6,1
9723,41,155,0,2,3606,194,292,193,32,1136.23,1,7
9733,41,155,0,4,3606,194,292,193,32,321.9,2,6
9743,41,155,0,3,3606,194,292,193,32,265.9,3,5
9753,41,155,0,4,3606,194,292,193,32,140.9,4,4
9762,41,155,0,1,3606,194,292,193,32,179.9,5,3
9772,41,155,0,2,3606,194,292,193,32,255.1,6,2
9781,41,155,0,4,3606,194,292,193,32,56.9,7,1
10072,41,159,1,2,1569.2,229,239,144,32,323,1,3
10082,41,159,1,3,1569.2,229,239,144,32,186.07,2,2
10092,41,159,1,4,1569.2,229,239,144,32,241.2,3,1
10342,41,164,1,1,6218,266,234,26,134,197.88,1,9
10351,41,164,1,2,6218,266,234,26,134,358.1,2,8
10361,41,164,1,4,6218,266,234,26,134,310.2,3,7
10371,41,164,1,2,6218,266,234,26,134,440.1,4,6
10381,41,164,1,1,6218,266,234,26,134,903.1,5,5
10391,41,164,1,2,6218,266,234,26,134,400,6,4
10401,41,164,1,4,6218,266,234,26,134,590,7,3
10417,41,164,1,2,6218,266,234,26,134,947.1,8,2
10421,41,164,1,4,6218,266,234,26,134,685,9,1
10662,41,168,0,2,2008.3,249,222,49,200,234.75,1,3
10672,41,168,0,4,2008.3,249,222,49,200,421.08,2,2
10682,41,168,0,2,2008.3,249,222,49,200,541,3,1
10782,41,170,0,2,1973.9,250,220,20,202,171.43,1,4
10792,41,170,0,1,1973.9,250,220,20,202,228.8,2,3
10801,41,170,0,2,1973.9,250,220,20,202,296.2,3,2
10815,41,170,0,4,1973.9,250,220,20,202,321,4,1
