"","subj","trial","choice","roi","rt","upleftval","uprightval","downleftval","downrightval","fixdur","fixnum","revfixnum"
"648",14,103,0,1,1575.5,10,63,284,153,4.99999999999989,4,2
"649",14,103,0,2,1575.5,10,63,284,153,247.1,5,1
"650",14,104,1,3,1196.4,54,13,95,281,328.26,1,2
"651",14,104,1,4,1196.4,54,13,95,281,169.8,2,1
"652",14,105,0,2,1418.9,46,78,260,154,235.94,1,3
"653",14,105,0,4,1418.9,46,78,260,154,367.03,2,2
"654",14,105,0,2,1418.9,46,78,260,154,183.4,3,1
"655",14,106,0,2,1744.4,140,150,209,160,408.93,1,4
"656",14,106,0,1,1744.4,140,150,209,160,229.08,2,3
"657",14,106,0,4,1744.4,140,150,209,160,338.1,3,2
"658",14,106,0,3,1744.4,140,150,209,160,257.7,4,1
"659",14,107,1,2,1319.6,100,70,150,245,237.9,1,4
"660",14,107,1,1,1319.6,100,70,150,245,227.84,2,3
"661",14,107,1,3,1319.6,100,70,150,245,479.99,3,2
"662",14,107,1,1,1319.6,100,70,150,245,44.3,4,1
"663",14,108,1,2,1770.5,83,40,116,280,162.94,1,5
"664",14,108,1,1,1770.5,83,40,116,280,592.88,2,4
"665",14,108,1,3,1770.5,83,40,116,280,304,3,3
"666",14,108,1,4,1770.5,83,40,116,280,191.9,4,2
"667",14,108,1,2,1770.5,83,40,116,280,202.5,5,1
"668",14,109,1,1,1530.6,91,46,186,284,186.86,1,5
"669",14,109,1,2,1530.6,91,46,186,284,198.13,2,4
"670",14,109,1,1,1530.6,91,46,186,284,199.57,3,3
"671",14,109,1,3,1530.6,91,46,186,284,590.12,4,2
"672",14,109,1,1,1530.6,91,46,186,284,78.5,5,1
"678",14,111,1,1,1343.8,75,44,80,291,250.07,1,4
"679",14,111,1,3,1343.8,75,44,80,291,451.02,2,3
"680",14,111,1,1,1343.8,75,44,80,291,154.1,3,2
"681",14,111,1,2,1343.8,75,44,80,291,96.3000000000001,4,1
"691",14,113,1,1,1287.2,87,20,139,297,431.04,1,4
"692",14,113,1,3,1287.2,87,20,139,297,277.15,2,3
"693",14,113,1,4,1287.2,87,20,139,297,217.92,3,2
"694",14,113,1,2,1287.2,87,20,139,297,123.3,4,1
"701",14,115,1,1,1834.1,130,100,144,284,315.82,1,5
"702",14,115,1,2,1834.1,130,100,144,284,262.86,2,4
"703",14,115,1,3,1834.1,130,100,144,284,114,3,3
"704",14,115,1,4,1834.1,130,100,144,284,300.1,4,2
"705",14,115,1,1,1834.1,130,100,144,284,144.6,5,1
"706",14,116,1,1,1240.2,100,81,105,290,346.82,1,3
"707",14,116,1,3,1240.2,100,81,105,290,570.08,2,2
"708",14,116,1,1,1240.2,100,81,105,290,115.4,3,1
"709",14,117,1,1,1774.2,75,55,97,269,197.94,1,6
"710",14,117,1,3,1774.2,75,55,97,269,217.87,2,5
"711",14,117,1,1,1774.2,75,55,97,269,10.83,3,4
"712",14,117,1,2,1774.2,75,55,97,269,236.03,4,3
"713",14,117,1,4,1774.2,75,55,97,269,293,5,2
"714",14,117,1,1,1774.2,75,55,97,269,255.7,6,1
"715",14,118,0,1,3470.9,230,242,290,250,529.82,1,9
"716",14,118,0,2,3470.9,230,242,290,250,69.96,2,8
"717",14,118,0,3,3470.9,230,242,290,250,413.01,3,7
"718",14,118,0,1,3470.9,230,242,290,250,222.1,4,6
"719",14,118,0,2,3470.9,230,242,290,250,247.4,5,5
"720",14,118,0,4,3470.9,230,242,290,250,572,6,4
"721",14,118,0,2,3470.9,230,242,290,250,309.9,7,3
"722",14,118,0,1,3470.9,230,242,290,250,234,8,2
"723",14,118,0,2,3470.9,230,242,290,250,276.4,9,1
"733",14,120,1,1,2033.6,53,37,217,258,318.42,1,7
"734",14,120,1,3,2033.6,53,37,217,258,272.07,2,6
"735",14,120,1,4,2033.6,53,37,217,258,257.12,3,5
"736",14,120,1,2,2033.6,53,37,217,258,248,4,4
"737",14,120,1,1,2033.6,53,37,217,258,299.2,5,3
"738",14,120,1,3,2033.6,53,37,217,258,261.1,6,2
"739",14,120,1,4,2033.6,53,37,217,258,48.2999999999998,7,1
"740",14,121,0,1,2356.3,40,73,283,162,185.05,1,7
"741",14,121,0,2,2356.3,40,73,283,162,212.21,2,6
"742",14,121,0,4,2356.3,40,73,283,162,299.14,3,5
"743",14,121,0,3,2356.3,40,73,283,162,273.97,4,4
"744",14,121,0,1,2356.3,40,73,283,162,264,5,3
"745",14,121,0,2,2356.3,40,73,283,162,258,6,2
"746",14,121,0,4,2356.3,40,73,283,162,503.2,7,1
"747",14,122,0,1,2011.2,52,90,274,94,78.77,1,6
"748",14,122,0,2,2011.2,52,90,274,94,303.9,2,5
"749",14,122,0,4,2011.2,52,90,274,94,509.13,3,4
"750",14,122,0,2,2011.2,52,90,274,94,129,4,3
"751",14,122,0,3,2011.2,52,90,274,94,265.2,5,2
"752",14,122,0,1,2011.2,52,90,274,94,7.30000000000031,6,1
"753",14,123,0,1,3586.2,58,112,216,129,174.89,1,10
"754",14,123,0,2,3586.2,58,112,216,129,187.02,2,9
"755",14,123,0,4,3586.2,58,112,216,129,271.14,3,8
"756",14,123,0,3,3586.2,58,112,216,129,307.07,4,7
"757",14,123,0,1,3586.2,58,112,216,129,388.1,5,6
"758",14,123,0,2,3586.2,58,112,216,129,467.2,6,5
"759",14,123,0,4,3586.2,58,112,216,129,550.8,7,4
"760",14,123,0,3,3586.2,58,112,216,129,514,8,3
"761",14,123,0,4,3586.2,58,112,216,129,273.9,9,2
"762",14,123,0,2,3586.2,58,112,216,129,33.0999999999997,10,1
"768",14,125,0,2,2071.7,70,100,293,101,400.96,1,5
"769",14,125,0,4,2071.7,70,100,293,101,290.13,2,4
"770",14,125,0,2,2071.7,70,100,293,101,380.2,3,3
"771",14,125,0,1,2071.7,70,100,293,101,180,4,2
"772",14,125,0,3,2071.7,70,100,293,101,278,5,1
"773",14,126,0,2,2811.1,93,141,296,187,206.8,1,5
"774",14,126,0,4,2811.1,93,141,296,187,350.97,2,4
"775",14,126,0,3,2811.1,93,141,296,187,319.02,3,3
"776",14,126,0,1,2811.1,93,141,296,187,313,4,2
"777",14,126,0,2,2811.1,93,141,296,187,1176,5,1
"783",14,128,0,2,3613.4,47,64,283,101,520.94,1,6
"784",14,128,0,1,3613.4,47,64,283,101,2.99999999999989,2,5
"785",14,128,0,2,3613.4,47,64,283,101,1116,3,4
"786",14,128,0,4,3613.4,47,64,283,101,329,4,3
"787",14,128,0,1,3613.4,47,64,283,101,281.2,5,2
"788",14,128,0,2,3613.4,47,64,283,101,108.1,6,1
"794",14,130,1,1,1618.1,65,76,220,144,201.88,1,5
"795",14,130,1,2,1618.1,65,76,220,144,320.12,2,4
"796",14,130,1,4,1618.1,65,76,220,144,305.95,3,3
"797",14,130,1,3,1618.1,65,76,220,144,355.1,4,2
"798",14,130,1,1,1618.1,65,76,220,144,129,5,1
"836",14,136,1,1,1576.1,70,40,88,258,161.99,1,4
"837",14,136,1,3,1576.1,70,40,88,258,436.89,2,3
"838",14,136,1,1,1576.1,70,40,88,258,247.9,3,2
"839",14,136,1,2,1576.1,70,40,88,258,131.8,4,1
"840",14,137,1,2,1706.2,71,52,100,200,193.74,1,6
"841",14,137,1,1,1706.2,71,52,100,200,240.06,2,5
"842",14,137,1,3,1706.2,71,52,100,200,226.06,3,4
"843",14,137,1,4,1706.2,71,52,100,200,329.96,4,3
"844",14,137,1,2,1706.2,71,52,100,200,352.1,5,2
"845",14,137,1,1,1706.2,71,52,100,200,53.7999999999998,6,1
"846",14,138,0,1,1928.4,71,95,292,161,230.97,1,5
"847",14,138,0,2,1928.4,71,95,292,161,331.27,2,4
"848",14,138,0,4,1928.4,71,95,292,161,494.08,3,3
"849",14,138,0,2,1928.4,71,95,292,161,371.2,4,2
"850",14,138,0,1,1928.4,71,95,292,161,249,5,1
"851",14,139,1,1,1791.1,51,24,97,221,318.71,1,5
"852",14,139,1,3,1791.1,51,24,97,221,321.96,2,4
"853",14,139,1,1,1791.1,51,24,97,221,213.1,3,3
"854",14,139,1,2,1791.1,51,24,97,221,341.9,4,2
"855",14,139,1,1,1791.1,51,24,97,221,96.8,5,1
"860",14,141,0,1,2579.7,124,158,280,230,531.95,1,6
"861",14,141,0,2,2579.7,124,158,280,230,392.1,2,5
"862",14,141,0,4,2579.7,124,158,280,230,455.1,3,4
"863",14,141,0,3,2579.7,124,158,280,230,268.4,4,3
"864",14,141,0,1,2579.7,124,158,280,230,277,5,2
"865",14,141,0,2,2579.7,124,158,280,230,313.6,6,1
"870",14,143,0,2,2297.2,74,84,272,226,270.89,1,5
"871",14,143,0,4,2297.2,74,84,272,226,254.99,2,4
"872",14,143,0,3,2297.2,74,84,272,226,250,3,3
"873",14,143,0,1,2297.2,74,84,272,226,253.1,4,2
"874",14,143,0,2,2297.2,74,84,272,226,896.5,5,1
"875",14,144,0,1,1851.1,86,98,274,227,219.75,1,5
"876",14,144,0,2,1851.1,86,98,274,227,287.1,2,4
"877",14,144,0,4,1851.1,86,98,274,227,259.2,3,3
"878",14,144,0,3,1851.1,86,98,274,227,384.2,4,2
"879",14,144,0,2,1851.1,86,98,274,227,293.4,5,1
"898",14,149,0,1,1454.6,37,83,290,156,182.7,1,4
"899",14,149,0,2,1454.6,37,83,290,156,351.33,2,3
"900",14,149,0,4,1454.6,37,83,290,156,245.02,3,2
"901",14,149,0,2,1454.6,37,83,290,156,197.4,4,1
"923",14,153,0,2,1624.9,15,73,259,99,332.87,1,4
"924",14,153,0,4,1624.9,15,73,259,99,483.46,2,3
"925",14,153,0,2,1624.9,15,73,259,99,227.1,3,2
"926",14,153,0,1,1624.9,15,73,259,99,284.9,4,1
"932",14,155,0,2,2752.4,151,162,286,242,228.21,1,8
"933",14,155,0,1,2752.4,151,162,286,242,358.97,2,7
"934",14,155,0,3,2752.4,151,162,286,242,324.85,3,6
"935",14,155,0,4,2752.4,151,162,286,242,242.1,4,5
"936",14,155,0,2,2752.4,151,162,286,242,312.5,5,4
"937",14,155,0,1,2752.4,151,162,286,242,322.2,6,3
"938",14,155,0,2,2752.4,151,162,286,242,331.8,7,2
"939",14,155,0,4,2752.4,151,162,286,242,1.30000000000008,8,1
"940",14,156,0,1,1113.1,57,69,300,235,195.77,1,3
"941",14,156,0,2,1113.1,57,69,300,235,267.05,2,2
"942",14,156,0,4,1113.1,57,69,300,235,319.29,3,1
"943",14,157,0,2,1394.6,72,90,246,208,179.94,1,4
"944",14,157,0,1,1394.6,72,90,246,208,188.95,2,3
"945",14,157,0,4,1394.6,72,90,246,208,243.04,3,2
"946",14,157,0,3,1394.6,72,90,246,208,313.4,4,1
"947",14,158,1,1,1289.1,100,70,110,245,382.87,1,3
"948",14,158,1,3,1289.1,100,70,110,245,407.91,2,2
"949",14,158,1,1,1289.1,100,70,110,245,256.2,3,1
"957",14,160,1,3,1298.1,100,63,124,287,438.48,1,2
"958",14,160,1,1,1298.1,100,63,124,287,271.4,2,1
"959",14,161,1,1,1205.3,80,51,104,260,328.09,1,2
"960",14,161,1,3,1205.3,80,51,104,260,522.85,2,1
"961",14,162,1,1,2195.4,149,106,150,260,264.89,1,6
"962",14,162,1,3,2195.4,149,106,150,260,665.07,2,5
"963",14,162,1,1,2195.4,149,106,150,260,18.8999999999999,3,4
"964",14,162,1,2,2195.4,149,106,150,260,353,4,3
"965",14,162,1,4,2195.4,149,106,150,260,281,5,2
"966",14,162,1,1,2195.4,149,106,150,260,211.3,6,1
"967",14,163,0,1,1914.1,95,110,221,150,248.9,1,4
"968",14,163,0,2,1914.1,95,110,221,150,445.08,2,3
"969",14,163,0,4,1914.1,95,110,221,150,491.17,3,2
"970",14,163,0,2,1914.1,95,110,221,150,483.3,4,1
"971",14,164,0,2,3611.5,89,99,292,202,298.87,1,9
"972",14,164,0,4,3611.5,89,99,292,202,568.26,2,8
"973",14,164,0,1,3611.5,89,99,292,202,400.9,3,7
"974",14,164,0,3,3611.5,89,99,292,202,287.1,4,6
"975",14,164,0,2,3611.5,89,99,292,202,503.2,5,5
"976",14,164,0,4,3611.5,89,99,292,202,261,6,4
"977",14,164,0,2,3611.5,89,99,292,202,244.1,7,3
"978",14,164,0,1,3611.5,89,99,292,202,275.1,8,2
"979",14,164,0,2,3611.5,89,99,292,202,51.2999999999999,9,1
"989",14,167,1,1,2982.3,163,143,210,285,366.86,1,7
"990",14,167,1,2,2982.3,163,143,210,285,264.84,2,6
"991",14,167,1,3,2982.3,163,143,210,285,396.9,3,5
"992",14,167,1,1,2982.3,163,143,210,285,486.2,4,4
"993",14,167,1,4,2982.3,163,143,210,285,129,5,3
"994",14,167,1,2,2982.3,163,143,210,285,164,6,2
"995",14,167,1,1,2982.3,163,143,210,285,262.1,7,1
"996",14,168,1,1,3345.4,164,132,203,297,222.89,1,8
"997",14,168,1,2,3345.4,164,132,203,297,533.17,2,7
"998",14,168,1,1,3345.4,164,132,203,297,327.9,3,6
"999",14,168,1,3,3345.4,164,132,203,297,312.1,4,5
"1000",14,168,1,4,3345.4,164,132,203,297,264.5,5,4
"1001",14,168,1,2,3345.4,164,132,203,297,409.1,6,3
"1002",14,168,1,1,3345.4,164,132,203,297,261.1,7,2
"1003",14,168,1,2,3345.4,164,132,203,297,88.0000000000001,8,1
"1004",14,169,1,1,2641.5,178,155,223,285,427.01,1,6
"1005",14,169,1,2,2641.5,178,155,223,285,481.15,2,5
"1006",14,169,1,1,2641.5,178,155,223,285,454,3,4
"1007",14,169,1,3,2641.5,178,155,223,285,527.2,4,3
"1008",14,169,1,1,2641.5,178,155,223,285,224,5,2
"1009",14,169,1,2,2641.5,178,155,223,285,161.8,6,1
"1015",14,171,1,1,2634.4,89,59,90,250,265.76,1,7
"1016",14,171,1,3,2634.4,89,59,90,250,689.94,2,6
"1017",14,171,1,1,2634.4,89,59,90,250,172.1,3,5
"1018",14,171,1,2,2634.4,89,59,90,250,182.9,4,4
"1019",14,171,1,4,2634.4,89,59,90,250,310.1,5,3
"1020",14,171,1,2,2634.4,89,59,90,250,326,6,2
"1021",14,171,1,1,2634.4,89,59,90,250,283,7,1
"1034",14,174,1,1,3626.3,119,135,278,229,264.88,1,9
"1035",14,174,1,2,3626.3,119,135,278,229,298.98,2,8
"1036",14,174,1,4,3626.3,119,135,278,229,635.06,3,7
"1037",14,174,1,3,3626.3,119,135,278,229,283.1,4,6
"1038",14,174,1,1,3626.3,119,135,278,229,215.9,5,5
"1039",14,174,1,2,3626.3,119,135,278,229,493.2,6,4
"1040",14,174,1,4,3626.3,119,135,278,229,368,7,3
"1041",14,174,1,3,3626.3,119,135,278,229,226.4,8,2
"1042",14,174,1,1,3626.3,119,135,278,229,215.7,9,1
"1069",14,180,1,1,1690.6,56,14,185,268,447.88,1,5
"1070",14,180,1,3,1690.6,56,14,185,268,284.01,2,4
"1071",14,180,1,4,1690.6,56,14,185,268,178,3,3
"1072",14,180,1,2,1690.6,56,14,185,268,268,4,2
"1073",14,180,1,1,1690.6,56,14,185,268,193.5,5,1
"1078",14,182,0,1,1680.3,50,82,295,226,435.94,1,4
"1079",14,182,0,2,1680.3,50,82,295,226,430.95,2,3
"1080",14,182,0,4,1680.3,50,82,295,226,256.2,3,2
"1081",14,182,0,2,1680.3,50,82,295,226,261.8,4,1
"1082",14,183,1,1,1554.3,177,140,204,280,360.9,1,4
"1083",14,183,1,3,1554.3,177,140,204,280,233.91,2,3
"1084",14,183,1,2,1554.3,177,140,204,280,262.2,3,2
"1085",14,183,1,1,1554.3,177,140,204,280,199.6,4,1
"1086",14,184,0,1,2749.8,69,106,300,159,138.98,1,6
"1087",14,184,0,2,2749.8,69,106,300,159,200.01,2,5
"1088",14,184,0,4,2749.8,69,106,300,159,199.22,3,4
"1089",14,184,0,2,2749.8,69,106,300,159,454.9,4,3
"1090",14,184,0,1,2749.8,69,106,300,159,250.1,5,2
"1091",14,184,0,2,2749.8,69,106,300,159,583.7,6,1
"1110",14,188,0,1,1665,45,60,244,134,181.99,1,4
"1111",14,188,0,2,1665,45,60,244,134,284.01,2,3
"1112",14,188,0,4,1665,45,60,244,134,354.07,3,2
"1113",14,188,0,2,1665,45,60,244,134,315.1,4,1
"1120",14,190,1,2,1999.7,210,162,212,299,176.3,1,5
"1121",14,190,1,3,1999.7,210,162,212,299,252,2,4
"1122",14,190,1,1,1999.7,210,162,212,299,291.9,3,3
"1123",14,190,1,4,1999.7,210,162,212,299,220.9,4,2
"1124",14,190,1,2,1999.7,210,162,212,299,164.4,5,1
"1125",14,191,0,2,2435.3,51,113,271,159,310.95,1,6
"1126",14,191,0,4,2435.3,51,113,271,159,335.04,2,5
"1127",14,191,0,3,2435.3,51,113,271,159,293,3,4
"1128",14,191,0,1,2435.3,51,113,271,159,325.9,4,3
"1129",14,191,0,2,2435.3,51,113,271,159,364.3,5,2
"1130",14,191,0,4,2435.3,51,113,271,159,346,6,1
"1131",14,192,0,1,3255.1,82,73,129,229,188.05,1,10
"1132",14,192,0,2,3255.1,82,73,129,229,282.98,2,9
"1133",14,192,0,1,3255.1,82,73,129,229,362.88,3,8
"1134",14,192,0,3,3255.1,82,73,129,229,278.9,4,7
"1135",14,192,0,4,3255.1,82,73,129,229,325,5,6
"1136",14,192,0,2,3255.1,82,73,129,229,318.1,6,5
"1137",14,192,0,1,3255.1,82,73,129,229,288.1,7,4
"1138",14,192,0,2,3255.1,82,73,129,229,116.1,8,3
"1139",14,192,0,4,3255.1,82,73,129,229,418.9,9,2
"1140",14,192,0,2,3255.1,82,73,129,229,232.4,10,1
"1172",14,198,1,1,5506.4,82,61,179,219,197.75,1,13
"1173",14,198,1,2,5506.4,82,61,179,219,176.2,2,12
"1174",14,198,1,3,5506.4,82,61,179,219,572.14,3,11
"1175",14,198,1,1,5506.4,82,61,179,219,144,4,10
"1176",14,198,1,2,5506.4,82,61,179,219,219.1,5,9
"1177",14,198,1,4,5506.4,82,61,179,219,448.2,6,8
"1178",14,198,1,1,5506.4,82,61,179,219,449.8,7,7
"1179",14,198,1,3,5506.4,82,61,179,219,551.1,8,6
"1180",14,198,1,4,5506.4,82,61,179,219,166,9,5
"1181",14,198,1,2,5506.4,82,61,179,219,1144.1,10,4
"1182",14,198,1,4,5506.4,82,61,179,219,303.3,11,3
"1183",14,198,1,1,5506.4,82,61,179,219,629.300000000001,12,2
"1184",14,198,1,3,5506.4,82,61,179,219,3.40000000000007,13,1
"1185",14,199,0,1,1796.5,54,85,186,126,231.79,1,5
"1186",14,199,0,2,1796.5,54,85,186,126,310.01,2,4
"1187",14,199,0,4,1796.5,54,85,186,126,527.05,3,3
"1188",14,199,0,2,1796.5,54,85,186,126,279.8,4,2
"1189",14,199,0,1,1796.5,54,85,186,126,138.3,5,1
"1190",14,200,1,1,2362.2,99,50,100,300,412.7,1,2
"1191",14,200,1,3,2362.2,99,50,100,300,1299.11,2,1
"130",15,1,0,2,3518,40,70,258,88,445.79,1,8
"213",15,1,0,3,3518,40,70,258,88,283,2,7
"322",15,1,0,2,3518,40,70,258,88,241.9,3,6
"4",15,1,0,4,3518,40,70,258,88,347.1,4,5
"5",15,1,0,1,3518,40,70,258,88,177,5,4
"6",15,1,0,2,3518,40,70,258,88,617.8,6,3
"78",15,1,0,1,3518,40,70,258,88,248,7,2
"811",15,1,0,2,3518,40,70,258,88,137.1,8,1
"912",15,2,1,2,1150.6,149,106,150,260,438.85,1,2
"1010",15,2,1,1,1150.6,149,106,150,260,320.85,2,1
"11100",15,3,0,2,3627.9,192,226,300,250,365.15,1,7
"1210",15,3,0,1,3627.9,192,226,300,250,167.16,2,6
"1339",15,3,0,4,3627.9,192,226,300,250,155,3,5
"146",15,3,0,2,3627.9,192,226,300,250,258.2,4,4
"159",15,3,0,4,3627.9,192,226,300,250,132.1,5,3
"16",15,3,0,1,3627.9,192,226,300,250,579,6,2
"17",15,3,0,2,3627.9,192,226,300,250,757.9,7,1
"18",15,4,1,2,4394.6,191,173,218,292,198.92,1,6
"19",15,4,1,1,4394.6,191,173,218,292,2606.13,2,5
"20",15,4,1,3,4394.6,191,173,218,292,72.0000000000001,3,4
"214",15,4,1,4,4394.6,191,173,218,292,451,4,3
"2210",15,4,1,2,4394.6,191,173,218,292,201.9,5,2
"234",15,4,1,1,4394.6,191,173,218,292,294,6,1
"2412",15,5,1,1,6151.3,69,52,176,282,167.78,1,11
"2510",15,5,1,2,6151.3,69,52,176,282,335.94,2,10
"2610",15,5,1,1,6151.3,69,52,176,282,269.15,3,9
"2710",15,5,1,2,6151.3,69,52,176,282,220.8,4,8
"28",15,5,1,1,6151.3,69,52,176,282,2219.7,5,7
"29",15,5,1,3,6151.3,69,52,176,282,194.100000000001,6,6
"3010",15,5,1,4,6151.3,69,52,176,282,375.1,7,5
"3110",15,5,1,3,6151.3,69,52,176,282,289.800000000001,8,4
"323",15,5,1,1,6151.3,69,52,176,282,230.099999999999,9,3
"33",15,5,1,2,6151.3,69,52,176,282,185.099999999999,10,2
"34",15,5,1,1,6151.3,69,52,176,282,177.8,11,1
"35",15,6,0,1,2116.8,124,158,280,230,220.01,1,6
"36",15,6,0,2,2116.8,124,158,280,230,538.1,2,5
"37",15,6,0,1,2116.8,124,158,280,230,233.09,3,4
"38",15,6,0,3,2116.8,124,158,280,230,175.1,4,3
"39",15,6,0,4,2116.8,124,158,280,230,481.1,5,2
"40",15,6,0,2,2116.8,124,158,280,230,171.8,6,1
"41",15,7,0,1,7379.4,155,178,285,223,151.45,1,13
"42",15,7,0,2,7379.4,155,178,285,223,305.04,2,12
"43",15,7,0,1,7379.4,155,178,285,223,401.02,3,11
"4410",15,7,0,2,7379.4,155,178,285,223,518,4,10
"4510",15,7,0,1,7379.4,155,178,285,223,823,5,9
"461",15,7,0,3,7379.4,155,178,285,223,149.7,6,8
"4710",15,7,0,4,7379.4,155,178,285,223,193,7,7
