V1,subj,rt,choice,upleftval,uprightval,downleftval,downrightval,roi,fixdur,fixnum,revfixnum,trial
1884,102,1717,1,9,6,7,3,2,497,2,2,17
1885,102,1717,1,9,6,7,3,1,257,3,1,17
2122,102,2423,1,8,4,8,2,1,357,1,7,18
2123,102,2423,1,8,4,8,2,2,610,2,6,18
2124,102,2423,1,8,4,8,2,1,323,3,5,18
2125,102,2423,1,8,4,8,2,3,186,4,4,18
2126,102,2423,1,8,4,8,2,4,113,5,3,18
2127,102,2423,1,8,4,8,2,2,84,6,2,18
2128,102,2423,1,8,4,8,2,1,53,7,1,18
2161,102,2222,1,9,8,3,8,1,339,1,6,19
2162,102,2222,1,9,8,3,8,2,485,2,5,19
2163,102,2222,1,9,8,3,8,3,250,3,4,19
2164,102,2222,1,9,8,3,8,1,270,4,3,19
2165,102,2222,1,9,8,3,8,2,231,5,2,19
2166,102,2222,1,9,8,3,8,1,96,6,1,19
2540,102,4224,0,7,8,4,7,1,274,1,9,20
2541,102,4224,0,7,8,4,7,2,400,2,8,20
2542,102,4224,0,7,8,4,7,4,131,3,7,20
2543,102,4224,0,7,8,4,7,3,164,4,6,20
2544,102,4224,0,7,8,4,7,1,522,5,5,20
2545,102,4224,0,7,8,4,7,3,119,6,4,20
2546,102,4224,0,7,8,4,7,4,961,7,3,20
2547,102,4224,0,7,8,4,7,2,329,8,2,20
2548,102,4224,0,7,8,4,7,1,468,9,1,20
2918,102,4312,1,7,8,2,8,1,326,1,9,21
2919,102,4312,1,7,8,2,8,2,423,2,8,21
2920,102,4312,1,7,8,2,8,1,437,3,7,21
2921,102,4312,1,7,8,2,8,2,304,4,6,21
2922,102,4312,1,7,8,2,8,4,246,5,5,21
2923,102,4312,1,7,8,2,8,3,230,6,4,21
2924,102,4312,1,7,8,2,8,1,402,7,3,21
2925,102,4312,1,7,8,2,8,2,377,8,2,21
2926,102,4312,1,7,8,2,8,1,660,9,1,21
3046,102,6650,1,7,7,8,2,1,382,1,9,22
3047,102,6650,1,7,7,8,2,2,1269,2,8,22
3048,102,6650,1,7,7,8,2,1,478,3,7,22
3049,102,6650,1,7,7,8,2,2,859,4,6,22
3050,102,6650,1,7,7,8,2,1,1258,5,5,22
3051,102,6650,1,7,7,8,2,4,323,6,4,22
3052,102,6650,1,7,7,8,2,3,376,7,3,22
3053,102,6650,1,7,7,8,2,2,464,8,2,22
3054,102,6650,1,7,7,8,2,1,183,9,1,22
3100,102,4707,1,2,1,7,2,1,316,1,10,23
3101,102,4707,1,2,1,7,2,2,314,2,9,23
3102,102,4707,1,2,1,7,2,1,577,3,8,23
3103,102,4707,1,2,1,7,2,2,797,4,7,23
3104,102,4707,1,2,1,7,2,3,391,5,6,23
3105,102,4707,1,2,1,7,2,4,270,6,5,23
3106,102,4707,1,2,1,7,2,3,262,7,4,23
3107,102,4707,1,2,1,7,2,1,181,8,3,23
3108,102,4707,1,2,1,7,2,2,364,9,2,23
3109,102,4707,1,2,1,7,2,1,241,10,1,23
3148,102,2405,0,3,5,4,9,1,202,1,5,24
3149,102,2405,0,3,5,4,9,2,321,2,4,24
3150,102,2405,0,3,5,4,9,1,542,3,3,24
3151,102,2405,0,3,5,4,9,2,400,4,2,24
3152,102,2405,0,3,5,4,9,1,372,5,1,24
3253,102,2898,1,6,7,6,3,1,319,1,7,25
3254,102,2898,1,6,7,6,3,2,445,2,6,25
3255,102,2898,1,6,7,6,3,4,197,3,5,25
3256,102,2898,1,6,7,6,3,3,423,4,4,25
3257,102,2898,1,6,7,6,3,1,504,5,3,25
3258,102,2898,1,6,7,6,3,2,224,6,2,25
3259,102,2898,1,6,7,6,3,1,106,7,1,25
3305,102,4811,0,8,9,7,2,1,253,1,10,26
3306,102,4811,0,8,9,7,2,2,505,2,9,26
3307,102,4811,0,8,9,7,2,1,454,3,8,26
3308,102,4811,0,8,9,7,2,2,540,4,7,26
3309,102,4811,0,8,9,7,2,1,251,5,6,26
3310,102,4811,0,8,9,7,2,3,389,6,5,26
3311,102,4811,0,8,9,7,2,4,281,7,4,26
3312,102,4811,0,8,9,7,2,2,158,8,3,26
3313,102,4811,0,8,9,7,2,1,456,9,2,26
3314,102,4811,0,8,9,7,2,2,539,10,1,26
3361,102,1511,0,3,6,6,3,1,528,1,3,27
3362,102,1511,0,3,6,6,3,2,457,2,2,27
3363,102,1511,0,3,6,6,3,1,73,3,1,27
3555,102,7207,1,6,5,9,4,1,620,1,9,28
3556,102,7207,1,6,5,9,4,2,766,2,8,28
3557,102,7207,1,6,5,9,4,1,461,3,7,28
3558,102,7207,1,6,5,9,4,3,2536,4,6,28
3559,102,7207,1,6,5,9,4,4,844,5,5,28
3560,102,7207,1,6,5,9,4,2,283,6,4,28
3561,102,7207,1,6,5,9,4,1,149,7,3,28
3562,102,7207,1,6,5,9,4,3,165,8,2,28
3563,102,7207,1,6,5,9,4,1,153,9,1,28
3729,102,1862,1,8,1,2,8,1,227,1,5,29
3730,102,1862,1,8,1,2,8,2,420,2,4,29
3731,102,1862,1,8,1,2,8,1,409,3,3,29
3732,102,1862,1,8,1,2,8,3,163,4,2,29
3733,102,1862,1,8,1,2,8,4,47,5,1,29
3905,102,1374,1,7,1,3,9,1,396,1,3,30
3906,102,1374,1,7,1,3,9,2,384,2,2,30
3907,102,1374,1,7,1,3,9,1,155,3,1,30
4063,102,915,0,4,8,2,9,1,191,1,3,31
4064,102,915,0,4,8,2,9,2,367,2,2,31
4065,102,915,0,4,8,2,9,1,26,3,1,31
4510,102,1231,1,6,7,8,3,1,360,1,3,32
4511,102,1231,1,6,7,8,3,2,374,2,2,32
4512,102,1231,1,6,7,8,3,1,117,3,1,32
4582,102,7220,0,6,6,4,8,1,445,1,11,33
4583,102,7220,0,6,6,4,8,2,506,2,10,33
4584,102,7220,0,6,6,4,8,4,300,3,9,33
4585,102,7220,0,6,6,4,8,3,436,4,8,33
4586,102,7220,0,6,6,4,8,1,776,5,7,33
4587,102,7220,0,6,6,4,8,3,734,6,6,33
4588,102,7220,0,6,6,4,8,4,796,7,5,33
4589,102,7220,0,6,6,4,8,3,519,8,4,33
4590,102,7220,0,6,6,4,8,4,432,9,3,33
4591,102,7220,0,6,6,4,8,3,398,10,2,33
4592,102,7220,0,6,6,4,8,2,596,11,1,33
4694,102,1615,0,7,7,2,7,1,345,1,3,34
4695,102,1615,0,7,7,2,7,2,785,2,2,34
4696,102,1615,0,7,7,2,7,1,71,3,1,34
4781,102,1353,0,4,8,2,8,1,266,1,3,35
4782,102,1353,0,4,8,2,8,2,596,2,2,35
4783,102,1353,0,4,8,2,8,1,96,3,1,35
4854,102,1586,1,9,8,3,7,1,438,1,3,36
4855,102,1586,1,9,8,3,7,2,230,2,2,36
4856,102,1586,1,9,8,3,7,1,466,3,1,36
4993,102,2341,1,7,4,2,7,1,196,1,5,37
4994,102,2341,1,7,4,2,7,2,408,2,4,37
4995,102,2341,1,7,4,2,7,1,396,3,3,37
4996,102,2341,1,7,4,2,7,2,616,4,2,37
4997,102,2341,1,7,4,2,7,1,160,5,1,37
5059,102,2078,1,8,4,4,7,1,505,1,3,38
5060,102,2078,1,8,4,4,7,2,354,2,2,38
5061,102,2078,1,8,4,4,7,1,773,3,1,38
5226,102,2578,0,1,6,9,3,1,224,1,7,39
5227,102,2578,0,1,6,9,3,2,312,2,6,39
5228,102,2578,0,1,6,9,3,1,308,3,5,39
5229,102,2578,0,1,6,9,3,3,187,4,4,39
5230,102,2578,0,1,6,9,3,4,197,5,3,39
5231,102,2578,0,1,6,9,3,2,155,6,2,39
5232,102,2578,0,1,6,9,3,1,474,7,1,39
5284,102,2320,0,5,7,4,9,1,259,1,6,40
5285,102,2320,0,5,7,4,9,2,450,2,5,40
5286,102,2320,0,5,7,4,9,1,506,3,4,40
5287,102,2320,0,5,7,4,9,2,258,4,3,40
5288,102,2320,0,5,7,4,9,4,165,5,2,40
5289,102,2320,0,5,7,4,9,3,72,6,1,40
5326,102,7182,0,7,2,3,7,1,189,1,12,41
5327,102,7182,0,7,2,3,7,2,360,2,11,41
5328,102,7182,0,7,2,3,7,1,659,3,10,41
5329,102,7182,0,7,2,3,7,2,1275,4,9,41
5330,102,7182,0,7,2,3,7,1,1108,5,8,41
5331,102,7182,0,7,2,3,7,3,168,6,7,41
5332,102,7182,0,7,2,3,7,4,378,7,6,41
5333,102,7182,0,7,2,3,7,2,320,8,5,41
5334,102,7182,0,7,2,3,7,4,580,9,4,41
5335,102,7182,0,7,2,3,7,3,463,10,3,41
5336,102,7182,0,7,2,3,7,4,360,11,2,41
5337,102,7182,0,7,2,3,7,3,39,12,1,41
5422,102,1140,1,8,5,2,9,1,279,1,3,42
5423,102,1140,1,8,5,2,9,2,372,2,2,42
5424,102,1140,1,8,5,2,9,1,127,3,1,42
5462,102,5467,1,4,7,7,3,2,766,1,7,43
5463,102,5467,1,4,7,7,3,1,505,2,6,43
5464,102,5467,1,4,7,7,3,2,1927,3,5,43
5465,102,5467,1,4,7,7,3,3,505,4,4,43
5466,102,5467,1,4,7,7,3,4,298,5,3,43
5467,102,5467,1,4,7,7,3,3,247,6,2,43
5468,102,5467,1,4,7,7,3,1,281,7,1,43
5694,102,1421,1,5,3,4,6,1,268,1,3,44
5695,102,1421,1,5,3,4,6,2,444,2,2,44
5696,102,1421,1,5,3,4,6,1,297,3,1,44
5897,102,4391,1,7,1,2,8,1,194,1,9,45
5898,102,4391,1,7,1,2,8,2,389,2,8,45
5899,102,4391,1,7,1,2,8,1,359,3,7,45
5900,102,4391,1,7,1,2,8,3,345,4,6,45
5901,102,4391,1,7,1,2,8,4,554,5,5,45
5902,102,4391,1,7,1,2,8,3,139,6,4,45
5903,102,4391,1,7,1,2,8,1,233,7,3,45
5904,102,4391,1,7,1,2,8,2,692,8,2,45
5905,102,4391,1,7,1,2,8,1,527,9,1,45
5976,102,3325,1,9,6,3,9,1,357,1,7,46
5977,102,3325,1,9,6,3,9,2,513,2,6,46
5978,102,3325,1,9,6,3,9,1,363,3,5,46
5979,102,3325,1,9,6,3,9,3,172,4,4,46
5980,102,3325,1,9,6,3,9,4,267,5,3,46
5981,102,3325,1,9,6,3,9,2,323,6,2,46
5982,102,3325,1,9,6,3,9,1,636,7,1,46
6086,102,2992,0,4,6,2,6,1,202,1,8,47
6087,102,2992,0,4,6,2,6,2,609,2,7,47
6088,102,2992,0,4,6,2,6,1,134,3,6,47
6089,102,2992,0,4,6,2,6,3,164,4,5,47
6090,102,2992,0,4,6,2,6,4,309,5,4,47
6091,102,2992,0,4,6,2,6,2,187,6,3,47
6092,102,2992,0,4,6,2,6,1,343,7,2,47
6093,102,2992,0,4,6,2,6,2,313,8,1,47
6145,102,4894,0,6,9,6,2,1,418,1,8,48
6146,102,4894,0,6,9,6,2,2,414,2,7,48
6147,102,4894,0,6,9,6,2,1,1282,3,6,48
6148,102,4894,0,6,9,6,2,2,409,4,5,48
6149,102,4894,0,6,9,6,2,4,122,5,4,48
6150,102,4894,0,6,9,6,2,3,394,6,3,48
6151,102,4894,0,6,9,6,2,4,190,7,2,48
6152,102,4894,0,6,9,6,2,2,902,8,1,48
6213,102,1161,1,8,1,7,2,1,343,1,3,49
6214,102,1161,1,8,1,7,2,2,303,2,2,49
6215,102,1161,1,8,1,7,2,1,153,3,1,49
6240,102,1519,1,7,1,4,9,1,238,1,3,50
6241,102,1519,1,7,1,4,9,2,348,2,2,50
6242,102,1519,1,7,1,4,9,1,563,3,1,50
6471,102,2526,0,4,8,2,8,1,137,1,5,51
6472,102,2526,0,4,8,2,8,2,882,2,4,51
6473,102,2526,0,4,8,2,8,1,437,3,3,51
6474,102,2526,0,4,8,2,8,2,328,4,2,51
6475,102,2526,0,4,8,2,8,4,120,5,1,51
6526,102,2410,0,7,6,4,9,1,169,1,6,52
6527,102,2410,0,7,6,4,9,2,392,2,5,52
6528,102,2410,0,7,6,4,9,1,628,3,4,52
6529,102,2410,0,7,6,4,9,3,154,4,3,52
6530,102,2410,0,7,6,4,9,4,152,5,2,52
6531,102,2410,0,7,6,4,9,2,323,6,1,52
6609,102,4895,0,3,9,4,7,1,270,1,9,53
6610,102,4895,0,3,9,4,7,2,1180,2,8,53
6611,102,4895,0,3,9,4,7,1,280,3,7,53
6612,102,4895,0,3,9,4,7,3,204,4,6,53
6613,102,4895,0,3,9,4,7,4,419,5,5,53
6614,102,4895,0,3,9,4,7,3,627,6,4,53
6615,102,4895,0,3,9,4,7,4,430,7,3,53
6616,102,4895,0,3,9,4,7,2,264,8,2,53
6617,102,4895,0,3,9,4,7,1,148,9,1,53
6717,102,3316,0,7,6,2,8,1,443,1,6,54
6718,102,3316,0,7,6,2,8,2,535,2,5,54
6719,102,3316,0,7,6,2,8,4,89,3,4,54
6720,102,3316,0,7,6,2,8,3,332,4,3,54
6721,102,3316,0,7,6,2,8,1,350,5,2,54
6722,102,3316,0,7,6,2,8,2,890,6,1,54
6773,102,2220,1,8,1,4,9,1,1024,1,3,55
6774,102,2220,1,8,1,4,9,2,316,2,2,55
6775,102,2220,1,8,1,4,9,1,469,3,1,55
6848,102,1121,1,5,1,4,9,1,224,1,3,56
6849,102,1121,1,5,1,4,9,2,286,2,2,56
6850,102,1121,1,5,1,4,9,1,268,3,1,56
6947,102,1317,0,6,8,4,8,1,266,1,3,57
6948,102,1317,0,6,8,4,8,2,361,2,2,57
6949,102,1317,0,6,8,4,8,1,298,3,1,57
6987,102,4429,0,6,9,7,2,1,380,1,8,58
6988,102,4429,0,6,9,7,2,2,569,2,7,58
6989,102,4429,0,6,9,7,2,1,528,3,6,58
6990,102,4429,0,6,9,7,2,3,169,4,5,58
6991,102,4429,0,6,9,7,2,4,276,5,4,58
6992,102,4429,0,6,9,7,2,3,413,6,3,58
6993,102,4429,0,6,9,7,2,1,282,7,2,58
6994,102,4429,0,6,9,7,2,2,1035,8,1,58
7515,102,2732,1,7,4,3,9,2,482,1,4,59
7516,102,2732,1,7,4,3,9,1,422,2,3,59
7517,102,2732,1,7,4,3,9,2,1047,3,2,59
7518,102,2732,1,7,4,3,9,1,201,4,1,59
7568,102,1419,1,6,4,6,2,2,298,1,2,60
7569,102,1419,1,6,4,6,2,1,775,2,1,60
8281,102,8706,0,4,6,7,3,1,667,1,10,61
8282,102,8706,0,4,6,7,3,2,438,2,9,61
8283,102,8706,0,4,6,7,3,1,764,3,8,61
8284,102,8706,0,4,6,7,3,3,340,4,7,61
8285,102,8706,0,4,6,7,3,4,231,5,6,61
8286,102,8706,0,4,6,7,3,2,526,6,5,61
8287,102,8706,0,4,6,7,3,1,2225,7,4,61
8288,102,8706,0,4,6,7,3,3,1011,8,3,61
8289,102,8706,0,4,6,7,3,4,870,9,2,61
8290,102,8706,0,4,6,7,3,2,307,10,1,61
10488,102,6576,1,8,6,8,2,1,405,1,12,62
10489,102,6576,1,8,6,8,2,2,223,2,11,62
10490,102,6576,1,8,6,8,2,1,771,3,10,62
10491,102,6576,1,8,6,8,2,2,184,4,9,62
10492,102,6576,1,8,6,8,2,4,283,5,8,62
10493,102,6576,1,8,6,8,2,2,122,6,7,62
10494,102,6576,1,8,6,8,2,3,469,7,6,62
10495,102,6576,1,8,6,8,2,1,1438,8,5,62
10496,102,6576,1,8,6,8,2,3,687,9,4,62
10497,102,6576,1,8,6,8,2,4,437,10,3,62
10498,102,6576,1,8,6,8,2,3,204,11,2,62
10499,102,6576,1,8,6,8,2,1,87,12,1,62
11679,102,7567,0,7,7,2,8,1,690,1,11,63
11680,102,7567,0,7,7,2,8,2,449,2,10,63
11681,102,7567,0,7,7,2,8,1,813,3,9,63
11682,102,7567,0,7,7,2,8,3,131,4,8,63
11683,102,7567,0,7,7,2,8,4,269,5,7,63
11684,102,7567,0,7,7,2,8,2,238,6,6,63
11685,102,7567,0,7,7,2,8,3,1268,7,5,63
11686,102,7567,0,7,7,2,8,4,513,8,4,63
11687,102,7567,0,7,7,2,8,2,250,9,3,63
11688,102,7567,0,7,7,2,8,1,1395,10,2,63
11689,102,7567,0,7,7,2,8,2,250,11,1,63
12249,102,6454,0,7,8,9,2,1,460,1,12,64
12250,102,6454,0,7,8,9,2,2,353,2,11,64
12251,102,6454,0,7,8,9,2,4,166,3,10,64
12252,102,6454,0,7,8,9,2,3,146,4,9,64
12253,102,6454,0,7,8,9,2,1,481,5,8,64
12254,102,6454,0,7,8,9,2,2,464,6,7,64
12255,102,6454,0,7,8,9,2,4,253,7,6,64
12256,102,6454,0,7,8,9,2,3,998,8,5,64
12257,102,6454,0,7,8,9,2,1,444,9,4,64
12258,102,6454,0,7,8,9,2,2,903,10,3,64
12259,102,6454,0,7,8,9,2,4,292,11,2,64
12260,102,6454,0,7,8,9,2,3,218,12,1,64
12727,102,6719,1,6,7,8,4,1,435,1,10,65
12728,102,6719,1,6,7,8,4,2,728,2,9,65
12729,102,6719,1,6,7,8,4,1,622,3,8,65
12730,102,6719,1,6,7,8,4,4,351,4,7,65
12731,102,6719,1,6,7,8,4,2,654,5,6,65
12732,102,6719,1,6,7,8,4,3,1537,6,5,65
12733,102,6719,1,6,7,8,4,4,268,7,4,65
12734,102,6719,1,6,7,8,4,3,454,8,3,65
12735,102,6719,1,6,7,8,4,4,230,9,2,65
12736,102,6719,1,6,7,8,4,1,245,10,1,65
13369,102,9103,1,5,1,4,9,1,651,1,13,66
13370,102,9103,1,5,1,4,9,2,542,2,12,66
13371,102,9103,1,5,1,4,9,1,142,3,11,66
13372,102,9103,1,5,1,4,9,3,243,4,10,66
13373,102,9103,1,5,1,4,9,4,91,5,9,66
13374,102,9103,1,5,1,4,9,2,168,6,8,66
13375,102,9103,1,5,1,4,9,1,1262,7,7,66
13376,102,9103,1,5,1,4,9,2,603,8,6,66
13377,102,9103,1,5,1,4,9,3,2062,9,5,66
13378,102,9103,1,5,1,4,9,4,242,10,4,66
13379,102,9103,1,5,1,4,9,1,451,11,3,66
13380,102,9103,1,5,1,4,9,2,960,12,2,66
13381,102,9103,1,5,1,4,9,4,139,13,1,66
13910,102,3367,0,4,7,7,2,1,772,1,7,67
13911,102,3367,0,4,7,7,2,2,556,2,6,67
13912,102,3367,0,4,7,7,2,4,180,3,5,67
13913,102,3367,0,4,7,7,2,3,399,4,4,67
13914,102,3367,0,4,7,7,2,1,269,5,3,67
13915,102,3367,0,4,7,7,2,2,155,6,2,67
13916,102,3367,0,4,7,7,2,4,214,7,1,67
14973,102,2609,1,8,3,7,4,1,1173,1,5,68
14974,102,2609,1,8,3,7,4,2,377,2,4,68
14975,102,2609,1,8,3,7,4,4,141,3,3,68
14976,102,2609,1,8,3,7,4,1,207,4,2,68
14977,102,2609,1,8,3,7,4,3,139,5,1,68
17274,102,3463,1,8,6,7,4,1,375,1,6,69
17275,102,3463,1,8,6,7,4,2,479,2,5,69
17276,102,3463,1,8,6,7,4,4,128,3,4,69
17277,102,3463,1,8,6,7,4,3,550,4,3,69
17278,102,3463,1,8,6,7,4,4,462,5,2,69
17279,102,3463,1,8,6,7,4,3,706,6,1,69
18864,102,9216,0,7,7,7,4,1,854,1,11,70
18865,102,9216,0,7,7,7,4,2,643,2,10,70
18866,102,9216,0,7,7,7,4,1,1477,3,9,70
18867,102,9216,0,7,7,7,4,2,1025,4,8,70
18868,102,9216,0,7,7,7,4,4,282,5,7,70
18869,102,9216,0,7,7,7,4,3,909,6,6,70
18870,102,9216,0,7,7,7,4,4,1224,7,5,70
18871,102,9216,0,7,7,7,4,3,333,8,4,70
18872,102,9216,0,7,7,7,4,4,499,9,3,70
18873,102,9216,0,7,7,7,4,3,213,10,2,70
18874,102,9216,0,7,7,7,4,2,53,11,1,70
19397,102,2572,1,8,7,9,3,1,581,1,5,71
19398,102,2572,1,8,7,9,3,2,632,2,4,71
19399,102,2572,1,8,7,9,3,1,101,3,3,71
19400,102,2572,1,8,7,9,3,3,410,4,2,71
19401,102,2572,1,8,7,9,3,1,298,5,1,71
19937,102,2328,1,8,7,9,2,1,378,1,4,72
19938,102,2328,1,8,7,9,2,2,897,2,3,72
19939,102,2328,1,8,7,9,2,3,341,3,2,72
19940,102,2328,1,8,7,9,2,1,162,4,1,72
20490,102,5462,0,5,6,9,3,1,436,1,8,73
20491,102,5462,0,5,6,9,3,2,705,2,7,73
20492,102,5462,0,5,6,9,3,4,501,3,6,73
20493,102,5462,0,5,6,9,3,3,360,4,5,73
20494,102,5462,0,5,6,9,3,1,101,5,4,73
20495,102,5462,0,5,6,9,3,2,673,6,3,73
20496,102,5462,0,5,6,9,3,1,657,7,2,73
20497,102,5462,0,5,6,9,3,2,807,8,1,73
21194,102,9117,1,6,3,3,6,1,339,1,10,74
21195,102,9117,1,6,3,3,6,2,739,2,9,74
21196,102,9117,1,6,3,3,6,4,172,3,8,74
21197,102,9117,1,6,3,3,6,3,511,4,7,74
21198,102,9117,1,6,3,3,6,1,457,5,6,74
21199,102,9117,1,6,3,3,6,3,2770,6,5,74
21200,102,9117,1,6,3,3,6,1,295,7,4,74
21201,102,9117,1,6,3,3,6,4,1062,8,3,74
21202,102,9117,1,6,3,3,6,2,801,9,2,74
21203,102,9117,1,6,3,3,6,1,480,10,1,74
21256,102,2520,0,1,8,9,2,1,499,1,6,75
21257,102,2520,0,1,8,9,2,2,397,2,5,75
21258,102,2520,0,1,8,9,2,4,207,3,4,75
21259,102,2520,0,1,8,9,2,3,335,4,3,75
21260,102,2520,0,1,8,9,2,4,131,5,2,75
21261,102,2520,0,1,8,9,2,1,300,6,1,75
21370,102,7506,1,7,1,3,9,1,427,1,10,76
21371,102,7506,1,7,1,3,9,2,315,2,9,76
21372,102,7506,1,7,1,3,9,1,475,3,8,76
21373,102,7506,1,7,1,3,9,4,302,4,7,76
21374,102,7506,1,7,1,3,9,2,260,5,6,76
21375,102,7506,1,7,1,3,9,1,1241,6,5,76
21376,102,7506,1,7,1,3,9,3,1748,7,4,76
21377,102,7506,1,7,1,3,9,4,644,8,3,76
21378,102,7506,1,7,1,3,9,2,352,9,2,76
21379,102,7506,1,7,1,3,9,1,432,10,1,76
21440,102,4122,0,4,7,7,2,1,422,1,8,77
21441,102,4122,0,4,7,7,2,2,540,2,7,77
21442,102,4122,0,4,7,7,2,4,187,3,6,77
21443,102,4122,0,4,7,7,2,3,574,4,5,77
21444,102,4122,0,4,7,7,2,1,199,5,4,77
21445,102,4122,0,4,7,7,2,2,168,6,3,77
21446,102,4122,0,4,7,7,2,4,894,7,2,77
21447,102,4122,0,4,7,7,2,2,256,8,1,77
21508,102,4587,0,6,9,3,7,1,328,1,9,78
21509,102,4587,0,6,9,3,7,2,849,2,8,78
21510,102,4587,0,6,9,3,7,1,257,3,7,78
21511,102,4587,0,6,9,3,7,3,179,4,6,78
21512,102,4587,0,6,9,3,7,4,683,5,5,78
21513,102,4587,0,6,9,3,7,3,279,6,4,78
21514,102,4587,0,6,9,3,7,4,243,7,3,78
21515,102,4587,0,6,9,3,7,2,581,8,2,78
21516,102,4587,0,6,9,3,7,1,175,9,1,78
21598,102,8951,0,2,7,7,3,1,1098,1,13,79
21599,102,8951,0,2,7,7,3,2,820,2,12,79
21600,102,8951,0,2,7,7,3,1,222,3,11,79
21601,102,8951,0,2,7,7,3,2,986,4,10,79
21602,102,8951,0,2,7,7,3,1,912,5,9,79
21603,102,8951,0,2,7,7,3,3,169,6,8,79
21604,102,8951,0,2,7,7,3,4,409,7,7,79
21605,102,8951,0,2,7,7,3,2,416,8,6,79
21606,102,8951,0,2,7,7,3,1,1357,9,5,79
21607,102,8951,0,2,7,7,3,3,188,10,4,79
21608,102,8951,0,2,7,7,3,4,378,11,3,79
21609,102,8951,0,2,7,7,3,3,250,12,2,79
21610,102,8951,0,2,7,7,3,2,225,13,1,79
21648,102,3622,0,7,7,2,7,1,400,1,7,80
21649,102,3622,0,7,7,2,7,2,945,2,6,80
21650,102,3622,0,7,7,2,7,3,150,3,5,80
21651,102,3622,0,7,7,2,7,4,586,4,4,80
21652,102,3622,0,7,7,2,7,2,269,5,3,80
21653,102,3622,0,7,7,2,7,1,331,6,2,80
21654,102,3622,0,7,7,2,7,2,185,7,1,80
21702,102,4243,1,5,2,4,7,1,524,1,6,81
21703,102,4243,1,5,2,4,7,2,660,2,5,81
21704,102,4243,1,5,2,4,7,3,151,3,4,81
21705,102,4243,1,5,2,4,7,1,497,4,3,81
21706,102,4243,1,5,2,4,7,2,1126,5,2,81
21707,102,4243,1,5,2,4,7,1,448,6,1,81
21782,102,2855,0,7,9,3,7,1,755,1,5,82
21783,102,2855,0,7,9,3,7,2,466,2,4,82
21784,102,2855,0,7,9,3,7,4,108,3,3,82
21785,102,2855,0,7,9,3,7,3,300,4,2,82
21786,102,2855,0,7,9,3,7,4,558,5,1,82
21929,102,4980,1,6,7,6,3,1,483,1,7,83
21930,102,4980,1,6,7,6,3,2,574,2,6,83
21931,102,4980,1,6,7,6,3,1,219,3,5,83
21932,102,4980,1,6,7,6,3,3,99,4,4,83
21933,102,4980,1,6,7,6,3,1,403,5,3,83
21934,102,4980,1,6,7,6,3,2,954,6,2,83
21935,102,4980,1,6,7,6,3,1,1444,7,1,83
21980,102,2202,0,8,9,2,7,1,210,1,6,84
21981,102,2202,0,8,9,2,7,2,395,2,5,84
21982,102,2202,0,8,9,2,7,4,133,3,4,84
21983,102,2202,0,8,9,2,7,3,161,4,3,84
21984,102,2202,0,8,9,2,7,1,172,5,2,84
21985,102,2202,0,8,9,2,7,2,602,6,1,84
22174,102,5110,1,8,6,8,2,1,360,1,9,85
22175,102,5110,1,8,6,8,2,2,295,2,8,85
22176,102,5110,1,8,6,8,2,4,103,3,7,85
22177,102,5110,1,8,6,8,2,3,119,4,6,85
22178,102,5110,1,8,6,8,2,1,457,5,5,85
22179,102,5110,1,8,6,8,2,2,620,6,4,85
22180,102,5110,1,8,6,8,2,4,537,7,3,85
22181,102,5110,1,8,6,8,2,3,744,8,2,85
22182,102,5110,1,8,6,8,2,1,910,9,1,85
22236,102,5980,0,9,6,2,9,1,670,1,9,86
22237,102,5980,0,9,6,2,9,2,406,2,8,86
22238,102,5980,0,9,6,2,9,1,793,3,7,86
22239,102,5980,0,9,6,2,9,3,965,4,6,86
22240,102,5980,0,9,6,2,9,4,882,5,5,86
22241,102,5980,0,9,6,2,9,2,152,6,4,86
22242,102,5980,0,9,6,2,9,4,301,7,3,86
22243,102,5980,0,9,6,2,9,2,605,8,2,86
22244,102,5980,0,9,6,2,9,1,218,9,1,86
22291,102,4474,0,1,4,9,2,1,248,1,10,87
22292,102,4474,0,1,4,9,2,2,515,2,9,87
22293,102,4474,0,1,4,9,2,1,662,3,8,87
22294,102,4474,0,1,4,9,2,2,167,4,7,87
22295,102,4474,0,1,4,9,2,4,191,5,6,87
22296,102,4474,0,1,4,9,2,3,385,6,5,87
22297,102,4474,0,1,4,9,2,2,448,7,4,87
22298,102,4474,0,1,4,9,2,1,363,8,3,87
22299,102,4474,0,1,4,9,2,4,134,9,2,87
22300,102,4474,0,1,4,9,2,1,146,10,1,87
22339,102,4945,0,4,7,9,3,1,644,1,8,88
22340,102,4945,0,4,7,9,3,2,547,2,7,88
22341,102,4945,0,4,7,9,3,3,310,3,6,88
22342,102,4945,0,4,7,9,3,1,1013,4,5,88
22343,102,4945,0,4,7,9,3,3,322,5,4,88
22344,102,4945,0,4,7,9,3,4,694,6,3,88
22345,102,4945,0,4,7,9,3,2,324,7,2,88
22346,102,4945,0,4,7,9,3,1,70,8,1,88
22485,102,3969,0,7,6,3,7,1,440,1,6,89
22486,102,3969,0,7,6,3,7,2,645,2,5,89
22487,102,3969,0,7,6,3,7,1,540,3,4,89
22488,102,3969,0,7,6,3,7,3,448,4,3,89
22489,102,3969,0,7,6,3,7,4,906,5,2,89
22490,102,3969,0,7,6,3,7,2,172,6,1,89
22639,102,4563,1,8,6,7,3,1,430,1,7,90
