"","val_A_scaled","val_B_scaled","prob_A","prob_B","subj_idx","drift","rho","noise","nDT","thetaGaze_A","thetaGaze_B","RT_PN","fixDur_A_sum","fixDur_sum"
"597",0.8,0.4,0.7,0.8,9,2.0261181737,0.194522067899977,0.545035520833333,0.34354832939,0.25276436175,0.425752938496667,-1.68754832939,647,1344
"598",1,0.2,0.6,0.7,9,2.0261181737,0.194522067899977,0.545035520833333,0.34354832939,0.25276436175,0.425752938496667,1.71754832939,531,1374
"599",1,0.6,0.8,1,9,2.0261181737,0.194522067899977,0.545035520833333,0.34354832939,0.25276436175,0.425752938496667,-1.50354832939,306,1160
"600",1,0.2,0.7,0.8,9,2.0261181737,0.194522067899977,0.545035520833333,0.34354832939,0.25276436175,0.425752938496667,-6.12354832939,1901,5780
"601",0.6,0.2,0.7,0.9,9,2.0261181737,0.194522067899977,0.545035520833333,0.34354832939,0.25276436175,0.425752938496667,-4.42654832939,2280,4083
"602",0.6,0.2,0.8,1,9,2.0261181737,0.194522067899977,0.545035520833333,0.34354832939,0.25276436175,0.425752938496667,-1.22654832939,395,883
"603",1,0.6,0.9,1,9,2.0261181737,0.194522067899977,0.545035520833333,0.34354832939,0.25276436175,0.425752938496667,-1.73654832939,594,1393
"604",1,0.4,0.6,1,9,2.0261181737,0.194522067899977,0.545035520833333,0.34354832939,0.25276436175,0.425752938496667,-1.22854832939,224,885
"605",1,0.6,0.7,0.8,9,2.0261181737,0.194522067899977,0.545035520833333,0.34354832939,0.25276436175,0.425752938496667,4.62554832939,1635,4282
"606",1,0.2,0.5,0.8,9,2.0261181737,0.194522067899977,0.545035520833333,0.34354832939,0.25276436175,0.425752938496667,-0.86254832939,0,519
"607",0.6,0.2,0.8,0.9,9,2.0261181737,0.194522067899977,0.545035520833333,0.34354832939,0.25276436175,0.425752938496667,0.86854832939,525,525
"608",0.8,0.4,0.7,0.9,9,2.0261181737,0.194522067899977,0.545035520833333,0.34354832939,0.25276436175,0.425752938496667,-1.36254832939,329,1019
"609",1,0.4,0.6,0.7,9,2.0261181737,0.194522067899977,0.545035520833333,0.34354832939,0.25276436175,0.425752938496667,-3.45054832939,1427,3107
"610",1,0.2,0.5,0.7,9,2.0261181737,0.194522067899977,0.545035520833333,0.34354832939,0.25276436175,0.425752938496667,-4.22054832939,1757,3877
"611",1,0.4,0.5,0.6,9,2.0261181737,0.194522067899977,0.545035520833333,0.34354832939,0.25276436175,0.425752938496667,6.42254832939,2365,6079
"612",1,0.4,0.6,0.8,9,2.0261181737,0.194522067899977,0.545035520833333,0.34354832939,0.25276436175,0.425752938496667,-3.65154832939,2021,3308
"613",1,0.4,0.8,0.9,9,2.0261181737,0.194522067899977,0.545035520833333,0.34354832939,0.25276436175,0.425752938496667,4.85054832939,1692,4507
"614",1,0.2,0.3,0.4,9,2.0261181737,0.194522067899977,0.545035520833333,0.34354832939,0.25276436175,0.425752938496667,-4.71654832939,2712,4373
"615",0.8,0.2,0.8,1,9,2.0261181737,0.194522067899977,0.545035520833333,0.34354832939,0.25276436175,0.425752938496667,-0.90054832939,0,557
"616",1,0.2,0.4,0.7,9,2.0261181737,0.194522067899977,0.545035520833333,0.34354832939,0.25276436175,0.425752938496667,-2.53754832939,1343,2194
"617",1,0.2,0.3,0.5,9,2.0261181737,0.194522067899977,0.545035520833333,0.34354832939,0.25276436175,0.425752938496667,-2.24254832939,553,1899
"618",1,0.2,0.4,0.5,9,2.0261181737,0.194522067899977,0.545035520833333,0.34354832939,0.25276436175,0.425752938496667,-1.06254832939,320,719
"619",1,0.2,0.7,1,9,2.0261181737,0.194522067899977,0.545035520833333,0.34354832939,0.25276436175,0.425752938496667,-1.27954832939,235,936
"620",1,0.4,0.7,0.9,9,2.0261181737,0.194522067899977,0.545035520833333,0.34354832939,0.25276436175,0.425752938496667,-0.80954832939,0,466
