"","val_A_scaled","val_B_scaled","prob_A","prob_B","subj_idx","drift","rho","noise","nDT","thetaGaze_A","thetaGaze_B","RT_PN","fixDur_A_sum","fixDur_sum"
"644",20,18,0.9,1,10,0.233842855827667,0.366215412662033,0.6428613038,0.144450723073333,0.108235183036667,0.45640016021,-2.17945072307333,1080,2035
"645",60,48,0.8,1,10,0.233842855827667,0.366215412662033,0.6428613038,0.144450723073333,0.108235183036667,0.45640016021,-1.74645072307333,778,1602
"646",60,42,0.7,1,10,0.233842855827667,0.366215412662033,0.6428613038,0.144450723073333,0.108235183036667,0.45640016021,-0.950450723073333,452,806
"647",40,32,0.8,1,10,0.233842855827667,0.366215412662033,0.6428613038,0.144450723073333,0.108235183036667,0.45640016021,2.18445072307333,1186,2040
"648",50,30,0.6,1,10,0.233842855827667,0.366215412662033,0.6428613038,0.144450723073333,0.108235183036667,0.45640016021,2.60745072307333,1411,2463
"649",70,28,0.4,1,10,0.233842855827667,0.366215412662033,0.6428613038,0.144450723073333,0.108235183036667,0.45640016021,1.82445072307333,1076,1680
"650",100,90,0.9,1,10,0.233842855827667,0.366215412662033,0.6428613038,0.144450723073333,0.108235183036667,0.45640016021,-0.999450723073333,489,855
"651",20,10,0.5,1,10,0.233842855827667,0.366215412662033,0.6428613038,0.144450723073333,0.108235183036667,0.45640016021,-3.75345072307333,1240,3609
"652",20,14,0.7,1,10,0.233842855827667,0.366215412662033,0.6428613038,0.144450723073333,0.108235183036667,0.45640016021,-2.24345072307333,837,2099
"653",100,80,0.8,1,10,0.233842855827667,0.366215412662033,0.6428613038,0.144450723073333,0.108235183036667,0.45640016021,-0.733450723073333,279,589
"654",50,45,0.9,1,10,0.233842855827667,0.366215412662033,0.6428613038,0.144450723073333,0.108235183036667,0.45640016021,-2.58945072307333,893,2445
"655",60,30,0.5,1,10,0.233842855827667,0.366215412662033,0.6428613038,0.144450723073333,0.108235183036667,0.45640016021,-0.903450723073333,409,759
"656",20,8,0.4,1,10,0.233842855827667,0.366215412662033,0.6428613038,0.144450723073333,0.108235183036667,0.45640016021,-1.64345072307333,671,1499
"657",10,3,0.3,1,10,0.233842855827667,0.366215412662033,0.6428613038,0.144450723073333,0.108235183036667,0.45640016021,1.44045072307333,452,1296
"658",50,25,0.5,1,10,0.233842855827667,0.366215412662033,0.6428613038,0.144450723073333,0.108235183036667,0.45640016021,-1.56145072307333,877,1417
"659",10,6,0.6,1,10,0.233842855827667,0.366215412662033,0.6428613038,0.144450723073333,0.108235183036667,0.45640016021,2.41345072307333,1410,2269
"660",40,36,0.9,1,10,0.233842855827667,0.366215412662033,0.6428613038,0.144450723073333,0.108235183036667,0.45640016021,2.66345072307333,1641,2519
"661",100,50,0.5,1,10,0.233842855827667,0.366215412662033,0.6428613038,0.144450723073333,0.108235183036667,0.45640016021,3.93445072307333,1232,3790
"662",100,60,0.6,1,10,0.233842855827667,0.366215412662033,0.6428613038,0.144450723073333,0.108235183036667,0.45640016021,-1.96245072307333,1174,1818
"663",70,49,0.7,1,10,0.233842855827667,0.366215412662033,0.6428613038,0.144450723073333,0.108235183036667,0.45640016021,-1.26645072307333,420,1122
"664",10,8,0.8,1,10,0.233842855827667,0.366215412662033,0.6428613038,0.144450723073333,0.108235183036667,0.45640016021,-1.60845072307333,1000,1464
"665",80,72,0.9,1,10,0.233842855827667,0.366215412662033,0.6428613038,0.144450723073333,0.108235183036667,0.45640016021,-2.63545072307333,1374,2491
"666",70,63,0.9,1,10,0.233842855827667,0.366215412662033,0.6428613038,0.144450723073333,0.108235183036667,0.45640016021,1.75745072307333,767,1613
"667",30,21,0.7,1,10,0.233842855827667,0.366215412662033,0.6428613038,0.144450723073333,0.108235183036667,0.45640016021,-1.37445072307333,382,1230
"668",30,27,0.9,1,10,0.233842855827667,0.366215412662033,0.6428613038,0.144450723073333,0.108235183036667,0.45640016021,1.15745072307333,538,1013
"669",20,12,0.6,1,10,0.233842855827667,0.366215412662033,0.6428613038,0.144450723073333,0.108235183036667,0.45640016021,2.41645072307333,1590,2272
"670",70,42,0.6,1,10,0.233842855827667,0.366215412662033,0.6428613038,0.144450723073333,0.108235183036667,0.45640016021,2.50545072307333,858,2361
"671",30,12,0.4,1,10,0.233842855827667,0.366215412662033,0.6428613038,0.144450723073333,0.108235183036667,0.45640016021,-1.66645072307333,872,1522
"672",50,15,0.3,1,10,0.233842855827667,0.366215412662033,0.6428613038,0.144450723073333,0.108235183036667,0.45640016021,-2.76645072307333,1380,2622
"673",90,27,0.3,1,10,0.233842855827667,0.366215412662033,0.6428613038,0.144450723073333,0.108235183036667,0.45640016021,-1.08045072307333,582,936
"674",60,36,0.6,1,10,0.233842855827667,0.366215412662033,0.6428613038,0.144450723073333,0.108235183036667,0.45640016021,-1.35745072307333,908,1213
"675",10,5,0.5,1,10,0.233842855827667,0.366215412662033,0.6428613038,0.144450723073333,0.108235183036667,0.45640016021,4.82745072307333,1946,4683
"676",80,56,0.7,1,10,0.233842855827667,0.366215412662033,0.6428613038,0.144450723073333,0.108235183036667,0.45640016021,-1.11545072307333,761,971
