"","val_A1","val_B1","val_A2","val_B2","subj_idx","drift","noise","nDT","bias","thetaGaze_A","thetaGaze_B","RT_PN","fixDur_A_sum","fixDur_sum"
"2193",224,173.8065,120,167,13,0.00510588268433333,0.400298226266667,0.3209446493,0.489597251733333,0.9407427481,0.213202621656667,3.3419446493,1326.9,3021
"2194",283,223,128,163.746,13,0.00510588268433333,0.400298226266667,0.3209446493,0.489597251733333,0.9407427481,0.213202621656667,4.3109446493,2637.11,3990
"2195",234,164,92.8337,153,13,0.00510588268433333,0.400298226266667,0.3209446493,0.489597251733333,0.9407427481,0.213202621656667,1.5159446493,0,1195
"2196",92,139.9692,260,182,13,0.00510588268433333,0.400298226266667,0.3209446493,0.489597251733333,0.9407427481,0.213202621656667,1.7349446493,532.46,1414
"2197",252,187,103.3534,150,13,0.00510588268433333,0.400298226266667,0.3209446493,0.489597251733333,0.9407427481,0.213202621656667,1.5619446493,943.5,1241
"2198",235,167,39.3272,87,13,0.00510588268433333,0.400298226266667,0.3209446493,0.489597251733333,0.9407427481,0.213202621656667,7.2149446493,4116.11,6894
"2199",233.3288,143,55,96,13,0.00510588268433333,0.400298226266667,0.3209446493,0.489597251733333,0.9407427481,0.213202621656667,1.8539446493,724.95,1533
"2200",103,176,287.1928,173,13,0.00510588268433333,0.400298226266667,0.3209446493,0.489597251733333,0.9407427481,0.213202621656667,3.4119446493,2165.48,3091
"2201",94,144.4379,294,226,13,0.00510588268433333,0.400298226266667,0.3209446493,0.489597251733333,0.9407427481,0.213202621656667,2.0349446493,611.05,1714
"2202",160.1078,93,58,126,13,0.00510588268433333,0.400298226266667,0.3209446493,0.489597251733333,0.9407427481,0.213202621656667,3.2029446493,1781.98,2882
"2203",85.1249,121,246,195,13,0.00510588268433333,0.400298226266667,0.3209446493,0.489597251733333,0.9407427481,0.213202621656667,3.6979446493,1372.02,3377
"2204",75,156,255.7032,170,13,0.00510588268433333,0.400298226266667,0.3209446493,0.489597251733333,0.9407427481,0.213202621656667,3.0939446493,810.1,2773
"2205",271,217.342,155,200,13,0.00510588268433333,0.400298226266667,0.3209446493,0.489597251733333,0.9407427481,0.213202621656667,3.8549446493,1558.93,3534
"2206",38.8462,168,262,148,13,0.00510588268433333,0.400298226266667,0.3209446493,0.489597251733333,0.9407427481,0.213202621656667,6.4759446493,2729.8,6155
"2207",257,150,40,71.5927,13,0.00510588268433333,0.400298226266667,0.3209446493,0.489597251733333,0.9407427481,0.213202621656667,5.0339446493,1974.57,4713
"2208",124,182,277.912,199,13,0.00510588268433333,0.400298226266667,0.3209446493,0.489597251733333,0.9407427481,0.213202621656667,4.8189446493,1891.7,4498
"2209",286,232,147,194.2197,13,0.00510588268433333,0.400298226266667,0.3209446493,0.489597251733333,0.9407427481,0.213202621656667,2.0089446493,739.8,1688
"2210",77,108.2796,242,211,13,0.00510588268433333,0.400298226266667,0.3209446493,0.489597251733333,0.9407427481,0.213202621656667,2.0949446493,1472.8,1774
"2211",288.0508,180,33,125,13,0.00510588268433333,0.400298226266667,0.3209446493,0.489597251733333,0.9407427481,0.213202621656667,2.5999446493,1008,2279
"2212",55,226.5215,295,90,13,0.00510588268433333,0.400298226266667,0.3209446493,0.489597251733333,0.9407427481,0.213202621656667,3.6239446493,1534.35,3303
"2213",265.1475,222,182,226,13,0.00510588268433333,0.400298226266667,0.3209446493,0.489597251733333,0.9407427481,0.213202621656667,3.5369446493,1473.6,3216
"2214",86,134.4648,268,151,13,0.00510588268433333,0.400298226266667,0.3209446493,0.489597251733333,0.9407427481,0.213202621656667,1.1249446493,0,804
"2215",110,231,296.8188,169,13,0.00510588268433333,0.400298226266667,0.3209446493,0.489597251733333,0.9407427481,0.213202621656667,1.5919446493,377.7,1271
"2216",293,171.7137,131,233,13,0.00510588268433333,0.400298226266667,0.3209446493,0.489597251733333,0.9407427481,0.213202621656667,4.9679446493,2920.09,4647
"2217",197,139,50.3627,90,13,0.00510588268433333,0.400298226266667,0.3209446493,0.489597251733333,0.9407427481,0.213202621656667,16.6839446493,9798.24,16363
"2218",285,86,42.3622,217,13,0.00510588268433333,0.400298226266667,0.3209446493,0.489597251733333,0.9407427481,0.213202621656667,5.6619446493,2594.96,5341
"2219",241,163,100,188.2743,13,0.00510588268433333,0.400298226266667,0.3209446493,0.489597251733333,0.9407427481,0.213202621656667,1.7719446493,916.39,1451
"2220",79,148,282.2638,177,13,0.00510588268433333,0.400298226266667,0.3209446493,0.489597251733333,0.9407427481,0.213202621656667,1.3369446493,12.6199999999999,1016
"2221",248,196,165.38,212,13,0.00510588268433333,0.400298226266667,0.3209446493,0.489597251733333,0.9407427481,0.213202621656667,5.5759446493,2778.09,5255
"2222",143,210.4749,265,184,13,0.00510588268433333,0.400298226266667,0.3209446493,0.489597251733333,0.9407427481,0.213202621656667,4.6839446493,1839.2,4363
"2223",90,204,261.3522,128,13,0.00510588268433333,0.400298226266667,0.3209446493,0.489597251733333,0.9407427481,0.213202621656667,1.8889446493,967.5,1568
"2224",191,100.5618,52,148,13,0.00510588268433333,0.400298226266667,0.3209446493,0.489597251733333,0.9407427481,0.213202621656667,1.5139446493,388.24,1193
"2225",162,117.2733,82,125,13,0.00510588268433333,0.400298226266667,0.3209446493,0.489597251733333,0.9407427481,0.213202621656667,-4.9239446493,2552.7,4603
"2226",77,174.1721,219,117,13,0.00510588268433333,0.400298226266667,0.3209446493,0.489597251733333,0.9407427481,0.213202621656667,2.0989446493,400.1,1778
"2227",90,170,244,155.1241,13,0.00510588268433333,0.400298226266667,0.3209446493,0.489597251733333,0.9407427481,0.213202621656667,3.0869446493,1447.09,2766
"2228",252,143,74,130.8935,13,0.00510588268433333,0.400298226266667,0.3209446493,0.489597251733333,0.9407427481,0.213202621656667,2.5769446493,1177.43,2256
"2229",289,214,92,142.6763,13,0.00510588268433333,0.400298226266667,0.3209446493,0.489597251733333,0.9407427481,0.213202621656667,2.3309446493,821.51,2010
"2230",41,79.997,272,204,13,0.00510588268433333,0.400298226266667,0.3209446493,0.489597251733333,0.9407427481,0.213202621656667,3.7989446493,1946.4,3478
"2231",118,161,242,190.0531,13,0.00510588268433333,0.400298226266667,0.3209446493,0.489597251733333,0.9407427481,0.213202621656667,3.6039446493,2120.08,3283
"2232",79.7064,179,256,150,13,0.00510588268433333,0.400298226266667,0.3209446493,0.489597251733333,0.9407427481,0.213202621656667,4.7999446493,2164.1,4479
"2233",97,140,234.7675,191,13,0.00510588268433333,0.400298226266667,0.3209446493,0.489597251733333,0.9407427481,0.213202621656667,8.6149446493,3721.42,8294
"2234",37.6023,171,299,76,13,0.00510588268433333,0.400298226266667,0.3209446493,0.489597251733333,0.9407427481,0.213202621656667,2.3009446493,790.9,1980
"2235",36,117,246.6045,143,13,0.00510588268433333,0.400298226266667,0.3209446493,0.489597251733333,0.9407427481,0.213202621656667,5.3699446493,2723.23,5049
"2236",274,97,33.2771,122,13,0.00510588268433333,0.400298226266667,0.3209446493,0.489597251733333,0.9407427481,0.213202621656667,3.8769446493,1986.42,3556
"2237",260,210,43,92.3709,13,0.00510588268433333,0.400298226266667,0.3209446493,0.489597251733333,0.9407427481,0.213202621656667,1.5789446493,964.2,1258
"2238",33.0417,80,257,114,13,0.00510588268433333,0.400298226266667,0.3209446493,0.489597251733333,0.9407427481,0.213202621656667,1.7219446493,603.2,1401
"2239",191,160,87,118,13,0.00510588268433333,0.400298226266667,0.3209446493,0.489597251733333,0.9407427481,0.213202621656667,4.0299446493,1719.83,3709
"2240",218.5599,86,32,185,13,0.00510588268433333,0.400298226266667,0.3209446493,0.489597251733333,0.9407427481,0.213202621656667,4.3579446493,1888.07,4037
"2241",268,163,90.4721,155,13,0.00510588268433333,0.400298226266667,0.3209446493,0.489597251733333,0.9407427481,0.213202621656667,2.7599446493,1024.44,2439
"2242",84.3892,142,232,167,13,0.00510588268433333,0.400298226266667,0.3209446493,0.489597251733333,0.9407427481,0.213202621656667,4.0839446493,1156.4,3763
"2243",256,142.2412,48,149,13,0.00510588268433333,0.400298226266667,0.3209446493,0.489597251733333,0.9407427481,0.213202621656667,-2.6629446493,1418.28,2342
"2244",204,140,58,100.5641,13,0.00510588268433333,0.400298226266667,0.3209446493,0.489597251733333,0.9407427481,0.213202621656667,1.9539446493,689.66,1633
"2245",240,85,30.9468,99,13,0.00510588268433333,0.400298226266667,0.3209446493,0.489597251733333,0.9407427481,0.213202621656667,3.6509446493,1072.68,3330
"2246",96.2042,171,238,157,13,0.00510588268433333,0.400298226266667,0.3209446493,0.489597251733333,0.9407427481,0.213202621656667,1.8939446493,727.38,1573
"2247",245,136,90.0296,189,13,0.00510588268433333,0.400298226266667,0.3209446493,0.489597251733333,0.9407427481,0.213202621656667,5.0269446493,1965.78,4706
"2248",240,160,35.5948,88,13,0.00510588268433333,0.400298226266667,0.3209446493,0.489597251733333,0.9407427481,0.213202621656667,2.5069446493,1148.06,2186
"2249",206,154,90,121.9186,13,0.00510588268433333,0.400298226266667,0.3209446493,0.489597251733333,0.9407427481,0.213202621656667,5.0729446493,2760.17,4752
"2250",133,180,285.3243,232,13,0.00510588268433333,0.400298226266667,0.3209446493,0.489597251733333,0.9407427481,0.213202621656667,1.8969446493,793.84,1576
"2251",287,135,77.9836,210,13,0.00510588268433333,0.400298226266667,0.3209446493,0.489597251733333,0.9407427481,0.213202621656667,2.7249446493,1228.5,2404
"2252",56,148,238,104.8042,13,0.00510588268433333,0.400298226266667,0.3209446493,0.489597251733333,0.9407427481,0.213202621656667,3.1609446493,1059.26,2840
"2253",124,203.654,246,156,13,0.00510588268433333,0.400298226266667,0.3209446493,0.489597251733333,0.9407427481,0.213202621656667,-7.8019446493,3945,7481
"2254",59.2377,111,242,163,13,0.00510588268433333,0.400298226266667,0.3209446493,0.489597251733333,0.9407427481,0.213202621656667,2.1959446493,804.1,1875
"2255",267,192,90,139.2965,13,0.00510588268433333,0.400298226266667,0.3209446493,0.489597251733333,0.9407427481,0.213202621656667,4.3809446493,2979.29,4060
"2256",158,80.6942,39,100,13,0.00510588268433333,0.400298226266667,0.3209446493,0.489597251733333,0.9407427481,0.213202621656667,2.1629446493,1069.72,1842
"2257",184.1219,141,79,112,13,0.00510588268433333,0.400298226266667,0.3209446493,0.489597251733333,0.9407427481,0.213202621656667,6.4899446493,3235.66,6169
"2258",76.7358,121,162,107,13,0.00510588268433333,0.400298226266667,0.3209446493,0.489597251733333,0.9407427481,0.213202621656667,0.9789446493,406.63,658
"2259",152,204,250,189.8031,13,0.00510588268433333,0.400298226266667,0.3209446493,0.489597251733333,0.9407427481,0.213202621656667,2.4919446493,1075.09,2171
"2260",88,166,229,130.8132,13,0.00510588268433333,0.400298226266667,0.3209446493,0.489597251733333,0.9407427481,0.213202621656667,-6.9489446493,691.26,6628
"2261",47.2593,122,210,94,13,0.00510588268433333,0.400298226266667,0.3209446493,0.489597251733333,0.9407427481,0.213202621656667,3.5359446493,1737.7,3215
"2262",128,183,235,167.8223,13,0.00510588268433333,0.400298226266667,0.3209446493,0.489597251733333,0.9407427481,0.213202621656667,2.3479446493,712.2,2027
"2263",202,98,47.276,99,13,0.00510588268433333,0.400298226266667,0.3209446493,0.489597251733333,0.9407427481,0.213202621656667,5.6369446493,2949.82,5316
"2264",172,227,295.5577,218,13,0.00510588268433333,0.400298226266667,0.3209446493,0.489597251733333,0.9407427481,0.213202621656667,1.5549446493,560.29,1234
"2265",65,215.6003,287,105,13,0.00510588268433333,0.400298226266667,0.3209446493,0.489597251733333,0.9407427481,0.213202621656667,1.5339446493,342.18,1213
"2266",102,134.2821,257,204,13,0.00510588268433333,0.400298226266667,0.3209446493,0.489597251733333,0.9407427481,0.213202621656667,2.1859446493,999.95,1865
"2267",160,84,39,86.9989,13,0.00510588268433333,0.400298226266667,0.3209446493,0.489597251733333,0.9407427481,0.213202621656667,4.7809446493,2028.6,4460
"2268",86,139,238,179.7826,13,0.00510588268433333,0.400298226266667,0.3209446493,0.489597251733333,0.9407427481,0.213202621656667,10.4799446493,6133.13,10159
"2269",280,136,64.0041,162,13,0.00510588268433333,0.400298226266667,0.3209446493,0.489597251733333,0.9407427481,0.213202621656667,1.8489446493,1210.8,1528
"2270",269,155,115,200.5645,13,0.00510588268433333,0.400298226266667,0.3209446493,0.489597251733333,0.9407427481,0.213202621656667,5.7279446493,2215.7,5407
"2271",90,157,218.228,146,13,0.00510588268433333,0.400298226266667,0.3209446493,0.489597251733333,0.9407427481,0.213202621656667,1.0819446493,245.9,761
"2272",46.3955,124,214,105,13,0.00510588268433333,0.400298226266667,0.3209446493,0.489597251733333,0.9407427481,0.213202621656667,1.9069446493,857.810000000001,1586
"2273",142.9261,223,298,194,13,0.00510588268433333,0.400298226266667,0.3209446493,0.489597251733333,0.9407427481,0.213202621656667,1.8849446493,838.8,1564
"2274",291.1944,213,166,234,13,0.00510588268433333,0.400298226266667,0.3209446493,0.489597251733333,0.9407427481,0.213202621656667,4.8809446493,2646.95,4560
"2275",60,147.1857,244,118,14,0.013970186672,1.02192443466667,0.4009536075,0.533468976966667,0.0565069380033333,0.631546586466667,0.7439536075,0,343
"2276",131,71,31,70.9055,14,0.013970186672,1.02192443466667,0.4009536075,0.533468976966667,0.0565069380033333,0.631546586466667,1.1239536075,483.96,723
"2277",42.3622,86,285,217,14,0.013970186672,1.02192443466667,0.4009536075,0.533468976966667,0.0565069380033333,0.631546586466667,-0.5999536075,0,199
"2278",266,201,35,73.0301,14,0.013970186672,1.02192443466667,0.4009536075,0.533468976966667,0.0565069380033333,0.631546586466667,-1.2709536075,335.01,870
"2279",93,178,283.1057,190,14,0.013970186672,1.02192443466667,0.4009536075,0.533468976966667,0.0565069380033333,0.631546586466667,2.1739536075,562.18,1773
"2280",180.8331,128,59,99,14,0.013970186672,1.02192443466667,0.4009536075,0.533468976966667,0.0565069380033333,0.631546586466667,-3.5709536075,1008.93,3170
"2281",240,99,30.9468,85,14,0.013970186672,1.02192443466667,0.4009536075,0.533468976966667,0.0565069380033333,0.631546586466667,0.5539536075,0,153
"2282",151.3367,212,299,226,14,0.013970186672,1.02192443466667,0.4009536075,0.533468976966667,0.0565069380033333,0.631546586466667,-2.8819536075,1230.58,2481
"2283",232,167,84.3892,142,14,0.013970186672,1.02192443466667,0.4009536075,0.533468976966667,0.0565069380033333,0.631546586466667,-0.5999536075,89.1000000000001,199
"2284",201.4052,105,44,106,14,0.013970186672,1.02192443466667,0.4009536075,0.533468976966667,0.0565069380033333,0.631546586466667,-1.2519536075,496.39,851
"2285",128,77.3563,30,62,14,0.013970186672,1.02192443466667,0.4009536075,0.533468976966667,0.0565069380033333,0.631546586466667,2.0819536075,1220.76,1681
"2286",162,232,281.0036,198,14,0.013970186672,1.02192443466667,0.4009536075,0.533468976966667,0.0565069380033333,0.631546586466667,-0.8369536075,436,436
"2287",286.1269,84,51,207,14,0.013970186672,1.02192443466667,0.4009536075,0.533468976966667,0.0565069380033333,0.631546586466667,-1.6149536075,578.8,1214
"2288",97,191,234.7675,140,14,0.013970186672,1.02192443466667,0.4009536075,0.533468976966667,0.0565069380033333,0.631546586466667,-1.1479536075,298.9,747
"2289",72,113.8685,268,182,14,0.013970186672,1.02192443466667,0.4009536075,0.533468976966667,0.0565069380033333,0.631546586466667,1.1009536075,182.37,700
"2290",77,108.2796,242,211,14,0.013970186672,1.02192443466667,0.4009536075,0.533468976966667,0.0565069380033333,0.631546586466667,-1.6609536075,442.43,1260
"2291",204,100.5641,58,140,14,0.013970186672,1.02192443466667,0.4009536075,0.533468976966667,0.0565069380033333,0.631546586466667,0.8579536075,240.73,457
"2292",256,179,79.7064,150,14,0.013970186672,1.02192443466667,0.4009536075,0.533468976966667,0.0565069380033333,0.631546586466667,1.9189536075,412.36,1518
"2293",140.4468,206,284,197,14,0.013970186672,1.02192443466667,0.4009536075,0.533468976966667,0.0565069380033333,0.631546586466667,0.8089536075,165,408
"2294",265,70.1675,35,147,14,0.013970186672,1.02192443466667,0.4009536075,0.533468976966667,0.0565069380033333,0.631546586466667,-0.7519536075,208.88,351
"2295",233.3288,96,55,143,14,0.013970186672,1.02192443466667,0.4009536075,0.533468976966667,0.0565069380033333,0.631546586466667,1.1009536075,361.47,700
"2296",216.5706,163,57,97,14,0.013970186672,1.02192443466667,0.4009536075,0.533468976966667,0.0565069380033333,0.631546586466667,-1.0159536075,289,615
"2297",35.9532,101,205,86,14,0.013970186672,1.02192443466667,0.4009536075,0.533468976966667,0.0565069380033333,0.631546586466667,-0.7209536075,248.94,320
"2298",45.981,89,284,109,14,0.013970186672,1.02192443466667,0.4009536075,0.533468976966667,0.0565069380033333,0.631546586466667,0.9729536075,236.09,572
"2299",255,146,85,182.346,14,0.013970186672,1.02192443466667,0.4009536075,0.533468976966667,0.0565069380033333,0.631546586466667,-1.2129536075,549.95,812
"2300",55,226.5215,295,90,14,0.013970186672,1.02192443466667,0.4009536075,0.533468976966667,0.0565069380033333,0.631546586466667,0.8379536075,0,437
"2301",66,122,163.89,110,14,0.013970186672,1.02192443466667,0.4009536075,0.533468976966667,0.0565069380033333,0.631546586466667,-1.1049536075,198.86,704
"2302",260,92.3709,43,210,14,0.013970186672,1.02192443466667,0.4009536075,0.533468976966667,0.0565069380033333,0.631546586466667,-0.5539536075,0,153
"2303",293,230,128,171.025,14,0.013970186672,1.02192443466667,0.4009536075,0.533468976966667,0.0565069380033333,0.631546586466667,-1.5169536075,681.2,1116
"2304",250,189.8031,152,204,14,0.013970186672,1.02192443466667,0.4009536075,0.533468976966667,0.0565069380033333,0.631546586466667,-0.6339536075,176.39,233
"2305",87,210,277.1856,124,14,0.013970186672,1.02192443466667,0.4009536075,0.533468976966667,0.0565069380033333,0.631546586466667,-1.5069536075,463.27,1106
"2306",291,140,65,141.3128,14,0.013970186672,1.02192443466667,0.4009536075,0.533468976966667,0.0565069380033333,0.631546586466667,0.8929536075,0,492
"2307",265,123,33.5172,132,14,0.013970186672,1.02192443466667,0.4009536075,0.533468976966667,0.0565069380033333,0.631546586466667,0.9809536075,366.35,580
"2308",172,218,295.5577,227,14,0.013970186672,1.02192443466667,0.4009536075,0.533468976966667,0.0565069380033333,0.631546586466667,1.0889536075,490.42,688
"2309",39,115.7281,260,139,14,0.013970186672,1.02192443466667,0.4009536075,0.533468976966667,0.0565069380033333,0.631546586466667,-0.6509536075,0,250
"2310",32.1509,124,259,123,14,0.013970186672,1.02192443466667,0.4009536075,0.533468976966667,0.0565069380033333,0.631546586466667,-0.8049536075,246.59,404
"2311",130.4938,220,280,168,14,0.013970186672,1.02192443466667,0.4009536075,0.533468976966667,0.0565069380033333,0.631546586466667,-1.4339536075,755.84,1033
"2312",298,216.7223,148,204,14,0.013970186672,1.02192443466667,0.4009536075,0.533468976966667,0.0565069380033333,0.631546586466667,-1.0259536075,150.95,625
"2313",38.8462,148,262,168,14,0.013970186672,1.02192443466667,0.4009536075,0.533468976966667,0.0565069380033333,0.631546586466667,1.1659536075,419.17,765
"2314",216,165,133.2518,181,14,0.013970186672,1.02192443466667,0.4009536075,0.533468976966667,0.0565069380033333,0.631546586466667,0.6009536075,57.85,200
"2315",161,221,297,228.7713,14,0.013970186672,1.02192443466667,0.4009536075,0.533468976966667,0.0565069380033333,0.631546586466667,0.7249536075,78.28,324
"2316",202,98,47.276,99,14,0.013970186672,1.02192443466667,0.4009536075,0.533468976966667,0.0565069380033333,0.631546586466667,2.2929536075,954.85,1892
"2317",113,187,253.2167,168,14,0.013970186672,1.02192443466667,0.4009536075,0.533468976966667,0.0565069380033333,0.631546586466667,-1.1279536075,304.79,727
"2318",142.9261,194,298,223,14,0.013970186672,1.02192443466667,0.4009536075,0.533468976966667,0.0565069380033333,0.631546586466667,-0.7789536075,8.17000000000001,378
"2319",110,231,296.8188,169,14,0.013970186672,1.02192443466667,0.4009536075,0.533468976966667,0.0565069380033333,0.631546586466667,-1.5139536075,456.12,1113
"2320",290,132,72.1965,200,14,0.013970186672,1.02192443466667,0.4009536075,0.533468976966667,0.0565069380033333,0.631546586466667,-0.5529536075,0,152
"2321",214,105,46.3955,124,14,0.013970186672,1.02192443466667,0.4009536075,0.533468976966667,0.0565069380033333,0.631546586466667,-0.6959536075,0,295
"2322",86,134.4648,268,151,14,0.013970186672,1.02192443466667,0.4009536075,0.533468976966667,0.0565069380033333,0.631546586466667,-1.2339536075,252.12,833
"2323",115,155,269,200.5645,14,0.013970186672,1.02192443466667,0.4009536075,0.533468976966667,0.0565069380033333,0.631546586466667,0.6679536075,237.85,267
"2324",238,139,86,179.7826,14,0.013970186672,1.02192443466667,0.4009536075,0.533468976966667,0.0565069380033333,0.631546586466667,-0.6399536075,0,239
"2325",32,107,243,132.4739,14,0.013970186672,1.02192443466667,0.4009536075,0.533468976966667,0.0565069380033333,0.631546586466667,-1.1999536075,619.84,799
"2326",266.422,171,136,227,14,0.013970186672,1.02192443466667,0.4009536075,0.533468976966667,0.0565069380033333,0.631546586466667,-0.5349536075,0,134
"2327",91,141.8237,272,156,14,0.013970186672,1.02192443466667,0.4009536075,0.533468976966667,0.0565069380033333,0.631546586466667,-1.5319536075,826.9,1131
"2328",219.9473,155,72,103,14,0.013970186672,1.02192443466667,0.4009536075,0.533468976966667,0.0565069380033333,0.631546586466667,-0.5419536075,0,141
"2329",90,128,261.3522,204,14,0.013970186672,1.02192443466667,0.4009536075,0.533468976966667,0.0565069380033333,0.631546586466667,-2.0229536075,1051.14,1622
"2330",46,122.3349,248,165,14,0.013970186672,1.02192443466667,0.4009536075,0.533468976966667,0.0565069380033333,0.631546586466667,-1.2659536075,493.27,865
"2331",280,162,64.0041,136,14,0.013970186672,1.02192443466667,0.4009536075,0.533468976966667,0.0565069380033333,0.631546586466667,0.9439536075,397.01,543
"2332",104,183,252,163.2281,14,0.013970186672,1.02192443466667,0.4009536075,0.533468976966667,0.0565069380033333,0.631546586466667,-1.3039536075,403,903
"2333",294,89,38.3472,152,14,0.013970186672,1.02192443466667,0.4009536075,0.533468976966667,0.0565069380033333,0.631546586466667,2.6609536075,920.17,2260
"2334",286,131.0204,46,150,14,0.013970186672,1.02192443466667,0.4009536075,0.533468976966667,0.0565069380033333,0.631546586466667,-0.8319536075,47.02,431
"2335",124,203.654,246,156,14,0.013970186672,1.02192443466667,0.4009536075,0.533468976966667,0.0565069380033333,0.631546586466667,1.6829536075,760.65,1282
"2336",39,84,160,86.9989,14,0.013970186672,1.02192443466667,0.4009536075,0.533468976966667,0.0565069380033333,0.631546586466667,-0.8549536075,0,454
"2337",271,205.7561,139,214,14,0.013970186672,1.02192443466667,0.4009536075,0.533468976966667,0.0565069380033333,0.631546586466667,-0.6359536075,0,235
"2338",43.5115,175,284,83,14,0.013970186672,1.02192443466667,0.4009536075,0.533468976966667,0.0565069380033333,0.631546586466667,-0.7499536075,0,349
"2339",165.38,212,248,196,14,0.013970186672,1.02192443466667,0.4009536075,0.533468976966667,0.0565069380033333,0.631546586466667,-0.8779536075,374.37,477
"2340",148.9983,239,278,187,14,0.013970186672,1.02192443466667,0.4009536075,0.533468976966667,0.0565069380033333,0.631546586466667,-1.2119536075,501.17,811
"2341",235,87,39.3272,167,14,0.013970186672,1.02192443466667,0.4009536075,0.533468976966667,0.0565069380033333,0.631546586466667,-1.5259536075,599.48,1125
"2342",296,154,64.0059,169,14,0.013970186672,1.02192443466667,0.4009536075,0.533468976966667,0.0565069380033333,0.631546586466667,0.6859536075,74.9,285
"2343",39.5088,121,191,80,14,0.013970186672,1.02192443466667,0.4009536075,0.533468976966667,0.0565069380033333,0.631546586466667,-3.0059536075,1587.27,2605
"2344",291.1944,213,166,234,14,0.013970186672,1.02192443466667,0.4009536075,0.533468976966667,0.0565069380033333,0.631546586466667,-0.7079536075,0,307
"2345",123,178,258.0234,186,14,0.013970186672,1.02192443466667,0.4009536075,0.533468976966667,0.0565069380033333,0.631546586466667,1.7869536075,689.81,1386
"2346",36,113,283,132.0805,14,0.013970186672,1.02192443466667,0.4009536075,0.533468976966667,0.0565069380033333,0.631546586466667,1.7279536075,684.32,1327
"2347",206,154,90,121.9186,14,0.013970186672,1.02192443466667,0.4009536075,0.533468976966667,0.0565069380033333,0.631546586466667,-0.6919536075,0,291
"2348",260,182,92,139.9692,14,0.013970186672,1.02192443466667,0.4009536075,0.533468976966667,0.0565069380033333,0.631546586466667,-1.0339536075,387.33,633
"2349",266,119,68.4697,173,14,0.013970186672,1.02192443466667,0.4009536075,0.533468976966667,0.0565069380033333,0.631546586466667,1.1729536075,226.77,772
"2350",100,188.2743,241,163,14,0.013970186672,1.02192443466667,0.4009536075,0.533468976966667,0.0565069380033333,0.631546586466667,-0.7299536075,0,329
"2351",94,144.4379,294,226,14,0.013970186672,1.02192443466667,0.4009536075,0.533468976966667,0.0565069380033333,0.631546586466667,-0.8089536075,213.69,408
"2352",193,103,39.804,135,14,0.013970186672,1.02192443466667,0.4009536075,0.533468976966667,0.0565069380033333,0.631546586466667,-1.3429536075,293.74,942
"2353",230,152.6308,116,182,14,0.013970186672,1.02192443466667,0.4009536075,0.533468976966667,0.0565069380033333,0.631546586466667,1.9069536075,585.04,1506
"2354",48,149,256,142.2412,14,0.013970186672,1.02192443466667,0.4009536075,0.533468976966667,0.0565069380033333,0.631546586466667,-1.2759536075,623.45,875
"2355",90,139.2965,267,192,14,0.013970186672,1.02192443466667,0.4009536075,0.533468976966667,0.0565069380033333,0.631546586466667,-1.1759536075,298.93,775
"2356",72.4665,186,279,125,14,0.013970186672,1.02192443466667,0.4009536075,0.533468976966667,0.0565069380033333,0.631546586466667,-1.7589536075,695.08,1358
"2357",218.5599,86,32,185,14,0.013970186672,1.02192443466667,0.4009536075,0.533468976966667,0.0565069380033333,0.631546586466667,-0.7659536075,237.1,365
"2358",76,160.2041,245,130,14,0.013970186672,1.02192443466667,0.4009536075,0.533468976966667,0.0565069380033333,0.631546586466667,0.5579536075,0,157
"2359",54,222.0767,272,86,14,0.013970186672,1.02192443466667,0.4009536075,0.533468976966667,0.0565069380033333,0.631546586466667,-1.3019536075,306.48,901
"2360",71,112.2706,205,130,14,0.013970186672,1.02192443466667,0.4009536075,0.533468976966667,0.0565069380033333,0.631546586466667,2.2239536075,702.49,1823
"2361",106.112,157,217,163,14,0.013970186672,1.02192443466667,0.4009536075,0.533468976966667,0.0565069380033333,0.631546586466667,-0.8949536075,494,494
"2362",293,233,131,171.7137,14,0.013970186672,1.02192443466667,0.4009536075,0.533468976966667,0.0565069380033333,0.631546586466667,0.9309536075,372.82,530
"2363",240,176,39.4254,76,14,0.013970186672,1.02192443466667,0.4009536075,0.533468976966667,0.0565069380033333,0.631546586466667,-0.8799536075,0,479
"2364",238,171,96.2042,157,14,0.013970186672,1.02192443466667,0.4009536075,0.533468976966667,0.0565069380033333,0.631546586466667,-2.0849536075,756.16,1684
"2365",76,142,227.2887,135,14,0.013970186672,1.02192443466667,0.4009536075,0.533468976966667,0.0565069380033333,0.631546586466667,-2.4679536075,1026.55,2067
"2366",90,146,218.228,157,14,0.013970186672,1.02192443466667,0.4009536075,0.533468976966667,0.0565069380033333,0.631546586466667,1.7299536075,396.71,1329
"2367",39,80.6942,158,100,14,0.013970186672,1.02192443466667,0.4009536075,0.533468976966667,0.0565069380033333,0.631546586466667,-1.5149536075,574.01,1114
"2368",74,130.8935,252,143,14,0.013970186672,1.02192443466667,0.4009536075,0.533468976966667,0.0565069380033333,0.631546586466667,-0.6039536075,0,203
"2369",254,203,97,137.5998,14,0.013970186672,1.02192443466667,0.4009536075,0.533468976966667,0.0565069380033333,0.631546586466667,-2.1329536075,1235.28,1732
"2370",289,177,40,117.0609,14,0.013970186672,1.02192443466667,0.4009536075,0.533468976966667,0.0565069380033333,0.631546586466667,1.3099536075,469.28,909
