"","val_A1","val_B1","val_A2","val_B2","subj_idx","drift","rho","noise","nDT","bias","thetaGaze_A","thetaGaze_B","RT_PN","fixDur_A_sum","fixDur_sum"
"46",107.9837,239,295,143,1,0.133510902107667,0.570935581856667,0.32187146831,0.2709434736,0.461714931133333,0.9687398613,0.439226186023333,1.2509434736,524.08,980
"47",265,210.4749,143,184,1,0.133510902107667,0.570935581856667,0.32187146831,0.2709434736,0.461714931133333,0.9687398613,0.439226186023333,0.7609434736,0,490
"48",117.1301,201,240,150,1,0.133510902107667,0.570935581856667,0.32187146831,0.2709434736,0.461714931133333,0.9687398613,0.439226186023333,0.7029434736,249.94,432
"49",42.7407,96,196,93,1,0.133510902107667,0.570935581856667,0.32187146831,0.2709434736,0.461714931133333,0.9687398613,0.439226186023333,2.4409434736,916.17,2170
"50",97,147,273.8797,184,1,0.133510902107667,0.570935581856667,0.32187146831,0.2709434736,0.461714931133333,0.9687398613,0.439226186023333,2.1189434736,1064.04,1848
"51",272,222.0767,54,86,1,0.133510902107667,0.570935581856667,0.32187146831,0.2709434736,0.461714931133333,0.9687398613,0.439226186023333,5.1499434736,2077.19,4879
"52",69,118,166.4624,104,1,0.133510902107667,0.570935581856667,0.32187146831,0.2709434736,0.461714931133333,0.9687398613,0.439226186023333,1.8469434736,693.18,1576
"53",35.9532,86,205,101,1,0.133510902107667,0.570935581856667,0.32187146831,0.2709434736,0.461714931133333,0.9687398613,0.439226186023333,1.9939434736,756.71,1723
"54",47,139.3325,284,102,1,0.133510902107667,0.570935581856667,0.32187146831,0.2709434736,0.461714931133333,0.9687398613,0.439226186023333,1.2739434736,295.02,1003
"55",32,132.4739,243,107,1,0.133510902107667,0.570935581856667,0.32187146831,0.2709434736,0.461714931133333,0.9687398613,0.439226186023333,1.9919434736,774.32,1721
"56",47.2593,94,210,122,1,0.133510902107667,0.570935581856667,0.32187146831,0.2709434736,0.461714931133333,0.9687398613,0.439226186023333,3.4389434736,1898.16,3168
"57",162,232,281.0036,198,1,0.133510902107667,0.570935581856667,0.32187146831,0.2709434736,0.461714931133333,0.9687398613,0.439226186023333,3.6039434736,2629.53,3333
"58",79.7064,179,256,150,1,0.133510902107667,0.570935581856667,0.32187146831,0.2709434736,0.461714931133333,0.9687398613,0.439226186023333,1.4519434736,309.99,1181
"59",72.1965,132,290,200,1,0.133510902107667,0.570935581856667,0.32187146831,0.2709434736,0.461714931133333,0.9687398613,0.439226186023333,3.9939434736,2197.93,3723
"60",85,146,255,182.346,1,0.133510902107667,0.570935581856667,0.32187146831,0.2709434736,0.461714931133333,0.9687398613,0.439226186023333,2.6359434736,2141.63,2365
"61",128,230,293,171.025,1,0.133510902107667,0.570935581856667,0.32187146831,0.2709434736,0.461714931133333,0.9687398613,0.439226186023333,2.6869434736,734.1,2416
"62",90,154,206,121.9186,1,0.133510902107667,0.570935581856667,0.32187146831,0.2709434736,0.461714931133333,0.9687398613,0.439226186023333,2.7739434736,1317.79,2503
"63",92.1644,156,261,172,1,0.133510902107667,0.570935581856667,0.32187146831,0.2709434736,0.461714931133333,0.9687398613,0.439226186023333,1.4179434736,596.79,1147
"64",163,202,267,233.3841,1,0.133510902107667,0.570935581856667,0.32187146831,0.2709434736,0.461714931133333,0.9687398613,0.439226186023333,1.1789434736,391.23,908
"65",282.2638,148,79,177,1,0.133510902107667,0.570935581856667,0.32187146831,0.2709434736,0.461714931133333,0.9687398613,0.439226186023333,4.0539434736,643.89,3783
"66",47,90.2205,283,188,1,0.133510902107667,0.570935581856667,0.32187146831,0.2709434736,0.461714931133333,0.9687398613,0.439226186023333,2.0039434736,672.5,1733
"67",208,104,38,77.6151,1,0.133510902107667,0.570935581856667,0.32187146831,0.2709434736,0.461714931133333,0.9687398613,0.439226186023333,1.8809434736,906.67,1610
"68",191,148,52,100.5618,1,0.133510902107667,0.570935581856667,0.32187146831,0.2709434736,0.461714931133333,0.9687398613,0.439226186023333,3.1139434736,1356,2843
"69",236,150.5413,87,155,1,0.133510902107667,0.570935581856667,0.32187146831,0.2709434736,0.461714931133333,0.9687398613,0.439226186023333,2.2579434736,1089.58,1987
"70",234,153,92.8337,164,1,0.133510902107667,0.570935581856667,0.32187146831,0.2709434736,0.461714931133333,0.9687398613,0.439226186023333,3.2079434736,1570.42,2937
"71",269.3988,115,59,139,1,0.133510902107667,0.570935581856667,0.32187146831,0.2709434736,0.461714931133333,0.9687398613,0.439226186023333,1.1159434736,338.08,845
"72",47,159.5854,243,87,1,0.133510902107667,0.570935581856667,0.32187146831,0.2709434736,0.461714931133333,0.9687398613,0.439226186023333,2.2929434736,960.26,2022
"73",263.4748,181,143,212,1,0.133510902107667,0.570935581856667,0.32187146831,0.2709434736,0.461714931133333,0.9687398613,0.439226186023333,1.6819434736,962.65,1411
"74",298,181,117.7073,179,1,0.133510902107667,0.570935581856667,0.32187146831,0.2709434736,0.461714931133333,0.9687398613,0.439226186023333,3.1719434736,1114.18,2901
"75",85,142,257,181.5777,1,0.133510902107667,0.570935581856667,0.32187146831,0.2709434736,0.461714931133333,0.9687398613,0.439226186023333,1.5029434736,827.62,1232
"76",123.1652,158,276,229,1,0.133510902107667,0.570935581856667,0.32187146831,0.2709434736,0.461714931133333,0.9687398613,0.439226186023333,3.4209434736,1182.14,3150
"77",286,194.2197,147,232,1,0.133510902107667,0.570935581856667,0.32187146831,0.2709434736,0.461714931133333,0.9687398613,0.439226186023333,1.9729434736,1015.69,1702
"78",128,77.3563,30,62,1,0.133510902107667,0.570935581856667,0.32187146831,0.2709434736,0.461714931133333,0.9687398613,0.439226186023333,1.9849434736,757.2,1714
"79",74,135.1494,291,197,1,0.133510902107667,0.570935581856667,0.32187146831,0.2709434736,0.461714931133333,0.9687398613,0.439226186023333,0.9559434736,0,685
"80",46,131.0204,286,150,1,0.133510902107667,0.570935581856667,0.32187146831,0.2709434736,0.461714931133333,0.9687398613,0.439226186023333,2.6549434736,1216.1,2384
"81",170,205,262,217.4678,1,0.133510902107667,0.570935581856667,0.32187146831,0.2709434736,0.461714931133333,0.9687398613,0.439226186023333,1.3829434736,603.6,1112
"82",261,162,80.4982,131,1,0.133510902107667,0.570935581856667,0.32187146831,0.2709434736,0.461714931133333,0.9687398613,0.439226186023333,1.6459434736,262.08,1375
"83",279,125,72.4665,186,1,0.133510902107667,0.570935581856667,0.32187146831,0.2709434736,0.461714931133333,0.9687398613,0.439226186023333,1.5439434736,930.54,1273
"84",216,165,133.2518,181,1,0.133510902107667,0.570935581856667,0.32187146831,0.2709434736,0.461714931133333,0.9687398613,0.439226186023333,2.8459434736,1174.95,2575
"85",238,179.7826,86,139,1,0.133510902107667,0.570935581856667,0.32187146831,0.2709434736,0.461714931133333,0.9687398613,0.439226186023333,2.0199434736,658.62,1749
"86",250,204,152,189.8031,1,0.133510902107667,0.570935581856667,0.32187146831,0.2709434736,0.461714931133333,0.9687398613,0.439226186023333,2.0619434736,68.73,1791
"87",265,123,33.5172,132,1,0.133510902107667,0.570935581856667,0.32187146831,0.2709434736,0.461714931133333,0.9687398613,0.439226186023333,-7.2489434736,1176.04,6978
"88",67,197.2434,299,114,1,0.133510902107667,0.570935581856667,0.32187146831,0.2709434736,0.461714931133333,0.9687398613,0.439226186023333,2.8509434736,1127.47,2580
"89",40,117.0609,289,177,1,0.133510902107667,0.570935581856667,0.32187146831,0.2709434736,0.461714931133333,0.9687398613,0.439226186023333,3.6169434736,2054.78,3346
"90",50,141,267,111.5508,1,0.133510902107667,0.570935581856667,0.32187146831,0.2709434736,0.461714931133333,0.9687398613,0.439226186023333,1.7179434736,316.94,1447
"91",56,104.8042,238,148,1,0.133510902107667,0.570935581856667,0.32187146831,0.2709434736,0.461714931133333,0.9687398613,0.439226186023333,3.2349434736,1533.92,2964
"92",233,189.0146,154,190,1,0.133510902107667,0.570935581856667,0.32187146831,0.2709434736,0.461714931133333,0.9687398613,0.439226186023333,3.5409434736,1528.1,3270
"93",88,130.8132,229,166,1,0.133510902107667,0.570935581856667,0.32187146831,0.2709434736,0.461714931133333,0.9687398613,0.439226186023333,1.1019434736,356.82,831
"94",33.2771,97,274,122,1,0.133510902107667,0.570935581856667,0.32187146831,0.2709434736,0.461714931133333,0.9687398613,0.439226186023333,1.1759434736,313.9,905
"95",96.2042,171,238,157,1,0.133510902107667,0.570935581856667,0.32187146831,0.2709434736,0.461714931133333,0.9687398613,0.439226186023333,1.7009434736,788.26,1430
"96",189,102.1685,66,130,1,0.133510902107667,0.570935581856667,0.32187146831,0.2709434736,0.461714931133333,0.9687398613,0.439226186023333,4.7819434736,2331.22,4511
"97",76,142,227.2887,135,1,0.133510902107667,0.570935581856667,0.32187146831,0.2709434736,0.461714931133333,0.9687398613,0.439226186023333,2.4299434736,1062.55,2159
"98",46,183,289,92.6492,1,0.133510902107667,0.570935581856667,0.32187146831,0.2709434736,0.461714931133333,0.9687398613,0.439226186023333,1.5229434736,216,1252
"99",227,144,67,112.6158,1,0.133510902107667,0.570935581856667,0.32187146831,0.2709434736,0.461714931133333,0.9687398613,0.439226186023333,1.1819434736,479.2,911
"100",124,182,277.912,199,1,0.133510902107667,0.570935581856667,0.32187146831,0.2709434736,0.461714931133333,0.9687398613,0.439226186023333,1.4879434736,461.7,1217
"101",160,192,276.708,237,1,0.133510902107667,0.570935581856667,0.32187146831,0.2709434736,0.461714931133333,0.9687398613,0.439226186023333,1.9749434736,664.113,1704
"102",46.3955,124,214,105,1,0.133510902107667,0.570935581856667,0.32187146831,0.2709434736,0.461714931133333,0.9687398613,0.439226186023333,1.2739434736,553.2,1003
"103",279,195,78,123.5882,1,0.133510902107667,0.570935581856667,0.32187146831,0.2709434736,0.461714931133333,0.9687398613,0.439226186023333,3.2839434736,1116.19,3013
"104",79,112,184.1219,141,1,0.133510902107667,0.570935581856667,0.32187146831,0.2709434736,0.461714931133333,0.9687398613,0.439226186023333,2.7019434736,1084.81,2431
"105",216.5706,97,57,163,1,0.133510902107667,0.570935581856667,0.32187146831,0.2709434736,0.461714931133333,0.9687398613,0.439226186023333,1.5789434736,599.8,1308
"106",260,92.3709,43,210,1,0.133510902107667,0.570935581856667,0.32187146831,0.2709434736,0.461714931133333,0.9687398613,0.439226186023333,1.5649434736,633.86,1294
"107",120,167,224,173.8065,1,0.133510902107667,0.570935581856667,0.32187146831,0.2709434736,0.461714931133333,0.9687398613,0.439226186023333,1.4479434736,601.78,1177
"108",247,181.9277,89,123,1,0.133510902107667,0.570935581856667,0.32187146831,0.2709434736,0.461714931133333,0.9687398613,0.439226186023333,2.0789434736,416.15,1808
"109",257,191.3091,52,119,1,0.133510902107667,0.570935581856667,0.32187146831,0.2709434736,0.461714931133333,0.9687398613,0.439226186023333,5.8769434736,3279.76,5606
"110",77,108.2796,242,211,1,0.133510902107667,0.570935581856667,0.32187146831,0.2709434736,0.461714931133333,0.9687398613,0.439226186023333,0.9909434736,642.94,720
"111",201.4052,106,44,105,1,0.133510902107667,0.570935581856667,0.32187146831,0.2709434736,0.461714931133333,0.9687398613,0.439226186023333,1.9419434736,1113.2,1671
"112",284,206,140.4468,197,1,0.133510902107667,0.570935581856667,0.32187146831,0.2709434736,0.461714931133333,0.9687398613,0.439226186023333,0.7329434736,462,462
"113",246,203.654,124,156,1,0.133510902107667,0.570935581856667,0.32187146831,0.2709434736,0.461714931133333,0.9687398613,0.439226186023333,0.9469434736,660.2,676
"114",107,196.6513,237,148,1,0.133510902107667,0.570935581856667,0.32187146831,0.2709434736,0.461714931133333,0.9687398613,0.439226186023333,1.1639434736,405.75,893
"115",33.0417,80,257,114,1,0.133510902107667,0.570935581856667,0.32187146831,0.2709434736,0.461714931133333,0.9687398613,0.439226186023333,0.9329434736,151.76,662
"116",217,157,106.112,163,1,0.133510902107667,0.570935581856667,0.32187146831,0.2709434736,0.461714931133333,0.9687398613,0.439226186023333,3.2849434736,1970.14,3014
"117",145.8271,190,238,189,1,0.133510902107667,0.570935581856667,0.32187146831,0.2709434736,0.461714931133333,0.9687398613,0.439226186023333,1.1649434736,121.6,894
"118",175.737,141,94,128,1,0.133510902107667,0.570935581856667,0.32187146831,0.2709434736,0.461714931133333,0.9687398613,0.439226186023333,3.0759434736,1222.81,2805
"119",298,194,142.9261,223,1,0.133510902107667,0.570935581856667,0.32187146831,0.2709434736,0.461714931133333,0.9687398613,0.439226186023333,1.3759434736,429.09,1105
"120",262,168,38.8462,148,1,0.133510902107667,0.570935581856667,0.32187146831,0.2709434736,0.461714931133333,0.9687398613,0.439226186023333,2.2769434736,1273.79,2006
"121",72,155,219.9473,103,1,0.133510902107667,0.570935581856667,0.32187146831,0.2709434736,0.461714931133333,0.9687398613,0.439226186023333,1.8319434736,785.47,1561
"122",55,226.5215,295,90,1,0.133510902107667,0.570935581856667,0.32187146831,0.2709434736,0.461714931133333,0.9687398613,0.439226186023333,1.8359434736,311.13,1565
"123",59.5619,119,170,120,1,0.133510902107667,0.570935581856667,0.32187146831,0.2709434736,0.461714931133333,0.9687398613,0.439226186023333,2.9249434736,827.949999999999,2654
"124",241,188.2743,100,163,1,0.133510902107667,0.570935581856667,0.32187146831,0.2709434736,0.461714931133333,0.9687398613,0.439226186023333,2.4109434736,634.15,2140
"125",36,143,246.6045,117,1,0.133510902107667,0.570935581856667,0.32187146831,0.2709434736,0.461714931133333,0.9687398613,0.439226186023333,2.4129434736,1045.12,2142
"126",64.0041,136,280,162,1,0.133510902107667,0.570935581856667,0.32187146831,0.2709434736,0.461714931133333,0.9687398613,0.439226186023333,2.5119434736,800.09,2241
"127",31,100.9961,295,146,1,0.133510902107667,0.570935581856667,0.32187146831,0.2709434736,0.461714931133333,0.9687398613,0.439226186023333,5.2629434736,2307.77,4992
"128",50.3627,139,197,90,1,0.133510902107667,0.570935581856667,0.32187146831,0.2709434736,0.461714931133333,0.9687398613,0.439226186023333,2.3089434736,1100.48,2038
"129",76,130,245,160.2041,1,0.133510902107667,0.570935581856667,0.32187146831,0.2709434736,0.461714931133333,0.9687398613,0.439226186023333,1.3919434736,333.75,1121
"130",158,100,39,80.6942,1,0.133510902107667,0.570935581856667,0.32187146831,0.2709434736,0.461714931133333,0.9687398613,0.439226186023333,1.7169434736,717.54,1446
"131",182,222,265.1475,226,1,0.133510902107667,0.570935581856667,0.32187146831,0.2709434736,0.461714931133333,0.9687398613,0.439226186023333,1.2709434736,446.06,1000
"132",59.2377,111,242,163,1,0.133510902107667,0.570935581856667,0.32187146831,0.2709434736,0.461714931133333,0.9687398613,0.439226186023333,1.1529434736,595.98,882
"133",300,210,131.6394,189,1,0.133510902107667,0.570935581856667,0.32187146831,0.2709434736,0.461714931133333,0.9687398613,0.439226186023333,1.0119434736,373.91,741
"134",260,139.9692,92,182,1,0.133510902107667,0.570935581856667,0.32187146831,0.2709434736,0.461714931133333,0.9687398613,0.439226186023333,2.7379434736,892.1,2467
"135",192,135.6034,73,111,1,0.133510902107667,0.570935581856667,0.32187146831,0.2709434736,0.461714931133333,0.9687398613,0.439226186023333,2.3889434736,1667.5,2118
"136",87,160,191,118,1,0.133510902107667,0.570935581856667,0.32187146831,0.2709434736,0.461714931133333,0.9687398613,0.439226186023333,2.1889434736,652.73,1918
"137",221.4987,110,61,166,1,0.133510902107667,0.570935581856667,0.32187146831,0.2709434736,0.461714931133333,0.9687398613,0.439226186023333,1.3099434736,317.92,1039
"138",233.3288,143,55,96,1,0.133510902107667,0.570935581856667,0.32187146831,0.2709434736,0.461714931133333,0.9687398613,0.439226186023333,1.7859434736,922.78,1515
"139",218.228,157,90,146,1,0.133510902107667,0.570935581856667,0.32187146831,0.2709434736,0.461714931133333,0.9687398613,0.439226186023333,4.3669434736,3360.46,4096
"140",59,99,180.8331,128,1,0.133510902107667,0.570935581856667,0.32187146831,0.2709434736,0.461714931133333,0.9687398613,0.439226186023333,3.8379434736,1856.15,3567
"141",294,226,94,144.4379,1,0.133510902107667,0.570935581856667,0.32187146831,0.2709434736,0.461714931133333,0.9687398613,0.439226186023333,1.9229434736,722.75,1652
"142",295.5577,227,172,218,1,0.133510902107667,0.570935581856667,0.32187146831,0.2709434736,0.461714931133333,0.9687398613,0.439226186023333,4.1299434736,2910.23,3859
"143",286,202,127.7165,170,1,0.133510902107667,0.570935581856667,0.32187146831,0.2709434736,0.461714931133333,0.9687398613,0.439226186023333,0.8539434736,209.9,583
"144",51,84,286.1269,207,1,0.133510902107667,0.570935581856667,0.32187146831,0.2709434736,0.461714931133333,0.9687398613,0.439226186023333,3.4989434736,2316.33,3228
"145",141,195.7833,259,193,1,0.133510902107667,0.570935581856667,0.32187146831,0.2709434736,0.461714931133333,0.9687398613,0.439226186023333,1.7879434736,1132.87,1517
"146",291,141.3128,65,140,1,0.133510902107667,0.570935581856667,0.32187146831,0.2709434736,0.461714931133333,0.9687398613,0.439226186023333,1.2549434736,620.6,984
"147",287,215.6003,65,105,1,0.133510902107667,0.570935581856667,0.32187146831,0.2709434736,0.461714931133333,0.9687398613,0.439226186023333,2.4919434736,1189,2221
"148",202,98,47.276,99,1,0.133510902107667,0.570935581856667,0.32187146831,0.2709434736,0.461714931133333,0.9687398613,0.439226186023333,1.6149434736,301.25,1344
"149",240,76,39.4254,176,1,0.133510902107667,0.570935581856667,0.32187146831,0.2709434736,0.461714931133333,0.9687398613,0.439226186023333,3.8239434736,2090.23,3553
"150",70,144,289,143.3388,1,0.133510902107667,0.570935581856667,0.32187146831,0.2709434736,0.461714931133333,0.9687398613,0.439226186023333,1.8559434736,678.74,1585
"151",60,147.1857,244,118,1,0.133510902107667,0.570935581856667,0.32187146831,0.2709434736,0.461714931133333,0.9687398613,0.439226186023333,1.5349434736,438.03,1264
"152",39,84,160,86.9989,1,0.133510902107667,0.570935581856667,0.32187146831,0.2709434736,0.461714931133333,0.9687398613,0.439226186023333,2.7689434736,1096.05,2498
"153",278,187,148.9983,239,1,0.133510902107667,0.570935581856667,0.32187146831,0.2709434736,0.461714931133333,0.9687398613,0.439226186023333,0.9279434736,329.26,657
"154",272,156,91,141.8237,1,0.133510902107667,0.570935581856667,0.32187146831,0.2709434736,0.461714931133333,0.9687398613,0.439226186023333,1.5869434736,771.82,1316
"155",252,183,104,163.2281,1,0.133510902107667,0.570935581856667,0.32187146831,0.2709434736,0.461714931133333,0.9687398613,0.439226186023333,2.4269434736,1201.53,2156
"156",204,100.5641,58,140,1,0.133510902107667,0.570935581856667,0.32187146831,0.2709434736,0.461714931133333,0.9687398613,0.439226186023333,2.1929434736,674.12,1922
"157",97,140,234.7675,191,1,0.133510902107667,0.570935581856667,0.32187146831,0.2709434736,0.461714931133333,0.9687398613,0.439226186023333,1.6049434736,443.94,1334
"158",130.4938,168,280,220,1,0.133510902107667,0.570935581856667,0.32187146831,0.2709434736,0.461714931133333,0.9687398613,0.439226186023333,2.0769434736,885.37,1806
"159",47,97.2562,179,101,1,0.133510902107667,0.570935581856667,0.32187146831,0.2709434736,0.461714931133333,0.9687398613,0.439226186023333,3.0179434736,1020.72,2747
"160",68,129,276,165.2795,1,0.133510902107667,0.570935581856667,0.32187146831,0.2709434736,0.461714931133333,0.9687398613,0.439226186023333,2.3609434736,550.03,2090
"161",166,213,291.1944,234,1,0.133510902107667,0.570935581856667,0.32187146831,0.2709434736,0.461714931133333,0.9687398613,0.439226186023333,2.4109434736,805.44,2140
"162",232,167,84.3892,142,1,0.133510902107667,0.570935581856667,0.32187146831,0.2709434736,0.461714931133333,0.9687398613,0.439226186023333,3.3449434736,1482.36,3074
"163",248,165,46,122.3349,1,0.133510902107667,0.570935581856667,0.32187146831,0.2709434736,0.461714931133333,0.9687398613,0.439226186023333,3.0939434736,1165.18,2823
"164",285.3243,180,133,232,1,0.133510902107667,0.570935581856667,0.32187146831,0.2709434736,0.461714931133333,0.9687398613,0.439226186023333,3.5529434736,1933.78,3282
"165",246,121,85.1249,195,1,0.133510902107667,0.570935581856667,0.32187146831,0.2709434736,0.461714931133333,0.9687398613,0.439226186023333,1.2249434736,512.21,954
"166",240,88,35.5948,160,1,0.133510902107667,0.570935581856667,0.32187146831,0.2709434736,0.461714931133333,0.9687398613,0.439226186023333,1.4089434736,517.79,1138
"167",31,71,131,70.9055,1,0.133510902107667,0.570935581856667,0.32187146831,0.2709434736,0.461714931133333,0.9687398613,0.439226186023333,5.4309434736,3454.74,5160
"168",252,187,103.3534,150,1,0.133510902107667,0.570935581856667,0.32187146831,0.2709434736,0.461714931133333,0.9687398613,0.439226186023333,1.5619434736,690.62,1291
"169",88,157.0719,225,145,1,0.133510902107667,0.570935581856667,0.32187146831,0.2709434736,0.461714931133333,0.9687398613,0.439226186023333,1.8559434736,1046.06,1585
"170",254,137.5998,97,203,1,0.133510902107667,0.570935581856667,0.32187146831,0.2709434736,0.461714931133333,0.9687398613,0.439226186023333,1.5719434736,540,1301
"171",45.981,109,284,89,1,0.133510902107667,0.570935581856667,0.32187146831,0.2709434736,0.461714931133333,0.9687398613,0.439226186023333,1.5949434736,407.79,1324
"172",90.4721,163,268,155,1,0.133510902107667,0.570935581856667,0.32187146831,0.2709434736,0.461714931133333,0.9687398613,0.439226186023333,1.1379434736,284.17,867
"173",163.89,122,66,110,1,0.133510902107667,0.570935581856667,0.32187146831,0.2709434736,0.461714931133333,0.9687398613,0.439226186023333,2.0799434736,904.06,1809
"174",148,216.7223,298,204,1,0.133510902107667,0.570935581856667,0.32187146831,0.2709434736,0.461714931133333,0.9687398613,0.439226186023333,1.4219434736,579.16,1151
"175",287,135,77.9836,210,1,0.133510902107667,0.570935581856667,0.32187146831,0.2709434736,0.461714931133333,0.9687398613,0.439226186023333,1.4879434736,804.3,1217
"176",269,200.5645,115,155,1,0.133510902107667,0.570935581856667,0.32187146831,0.2709434736,0.461714931133333,0.9687398613,0.439226186023333,2.2289434736,1011.42,1958
"177",128,183,235,167.8223,1,0.133510902107667,0.570935581856667,0.32187146831,0.2709434736,0.461714931133333,0.9687398613,0.439226186023333,1.3319434736,564.76,1061
"178",271,205.7561,139,214,1,0.133510902107667,0.570935581856667,0.32187146831,0.2709434736,0.461714931133333,0.9687398613,0.439226186023333,4.1129434736,2168.57,3842
"179",103,176,287.1928,173,1,0.133510902107667,0.570935581856667,0.32187146831,0.2709434736,0.461714931133333,0.9687398613,0.439226186023333,1.0079434736,523.06,737
"180",118,190.0531,242,161,1,0.133510902107667,0.570935581856667,0.32187146831,0.2709434736,0.461714931133333,0.9687398613,0.439226186023333,1.4859434736,330.99,1215
"181",244,155.1241,90,170,1,0.133510902107667,0.570935581856667,0.32187146831,0.2709434736,0.461714931133333,0.9687398613,0.439226186023333,1.1389434736,434.07,868
"182",272,221.9482,189,232,1,0.133510902107667,0.570935581856667,0.32187146831,0.2709434736,0.461714931133333,0.9687398613,0.439226186023333,1.0449434736,260.67,774
"183",90,139.2965,267,192,1,0.133510902107667,0.570935581856667,0.32187146831,0.2709434736,0.461714931133333,0.9687398613,0.439226186023333,1.5959434736,223.36,1325
"184",58,126,160.1078,93,1,0.133510902107667,0.570935581856667,0.32187146831,0.2709434736,0.461714931133333,0.9687398613,0.439226186023333,2.0769434736,457.879999999999,1806
"185",232,180,59.5354,112,1,0.133510902107667,0.570935581856667,0.32187146831,0.2709434736,0.461714931133333,0.9687398613,0.439226186023333,1.7349434736,813.85,1464
"186",297,221,161,228.7713,1,0.133510902107667,0.570935581856667,0.32187146831,0.2709434736,0.461714931133333,0.9687398613,0.439226186023333,2.2649434736,1277.36,1994
"187",285,86,42.3622,217,1,0.133510902107667,0.570935581856667,0.32187146831,0.2709434736,0.461714931133333,0.9687398613,0.439226186023333,1.9169434736,436.45,1646
"188",218.5599,86,32,185,1,0.133510902107667,0.570935581856667,0.32187146831,0.2709434736,0.461714931133333,0.9687398613,0.439226186023333,3.7129434736,1338.41,3442
"189",39.3272,87,235,167,1,0.133510902107667,0.570935581856667,0.32187146831,0.2709434736,0.461714931133333,0.9687398613,0.439226186023333,2.0329434736,864.42,1762
"190",68.4697,173,266,119,1,0.133510902107667,0.570935581856667,0.32187146831,0.2709434736,0.461714931133333,0.9687398613,0.439226186023333,3.6149434736,1866.68,3344
"191",253.2167,187,113,168,1,0.133510902107667,0.570935581856667,0.32187146831,0.2709434736,0.461714931133333,0.9687398613,0.439226186023333,1.8429434736,877,1572
"192",257,134.2821,102,204,1,0.133510902107667,0.570935581856667,0.32187146831,0.2709434736,0.461714931133333,0.9687398613,0.439226186023333,1.4199434736,367.92,1149
"193",74,130.8935,252,143,1,0.133510902107667,0.570935581856667,0.32187146831,0.2709434736,0.461714931133333,0.9687398613,0.439226186023333,1.1229434736,528.07,852
"194",39.5088,80,191,121,1,0.133510902107667,0.570935581856667,0.32187146831,0.2709434736,0.461714931133333,0.9687398613,0.439226186023333,1.6329434736,242.01,1362
"195",294,89,38.3472,152,1,0.133510902107667,0.570935581856667,0.32187146831,0.2709434736,0.461714931133333,0.9687398613,0.439226186023333,2.2969434736,723,2026
"196",296,241.0683,204,251,1,0.133510902107667,0.570935581856667,0.32187146831,0.2709434736,0.461714931133333,0.9687398613,0.439226186023333,2.5919434736,1275.74,2321
"197",248,126,89.8811,191,1,0.133510902107667,0.570935581856667,0.32187146831,0.2709434736,0.461714931133333,0.9687398613,0.439226186023333,1.8609434736,564.19,1590
"198",80,139,267.2589,184,1,0.133510902107667,0.570935581856667,0.32187146831,0.2709434736,0.461714931133333,0.9687398613,0.439226186023333,3.5799434736,2148.32,3309
"199",41,204,272,79.997,1,0.133510902107667,0.570935581856667,0.32187146831,0.2709434736,0.461714931133333,0.9687398613,0.439226186023333,2.5709434736,309.77,2300
"200",243,132.4739,32,107,2,0.1539937245396,0.507981334740667,0.470161645933333,1.11525117563333,0.518780667733333,0.674405583496667,0.757946036583333,-3.70025117563333,2110.15,2585
"201",230,152.6308,116,182,2,0.1539937245396,0.507981334740667,0.470161645933333,1.11525117563333,0.518780667733333,0.674405583496667,0.757946036583333,-3.99125117563333,1358.45,2876
"202",170,217.4678,262,205,2,0.1539937245396,0.507981334740667,0.470161645933333,1.11525117563333,0.518780667733333,0.674405583496667,0.757946036583333,-7.11625117563333,3151.37,6001
"203",32,185,218.5599,86,2,0.1539937245396,0.507981334740667,0.470161645933333,1.11525117563333,0.518780667733333,0.674405583496667,0.757946036583333,8.55125117563333,2968.3,7436
"204",295.5577,218,172,227,2,0.1539937245396,0.507981334740667,0.470161645933333,1.11525117563333,0.518780667733333,0.674405583496667,0.757946036583333,-8.41925117563333,4428.48,7304
"205",286,150,46,131.0204,2,0.1539937245396,0.507981334740667,0.470161645933333,1.11525117563333,0.518780667733333,0.674405583496667,0.757946036583333,2.70425117563333,1067.083,1589
"206",58,100.5641,204,140,2,0.1539937245396,0.507981334740667,0.470161645933333,1.11525117563333,0.518780667733333,0.674405583496667,0.757946036583333,-6.28925117563333,2062.08,5174
"207",86,139,238,179.7826,2,0.1539937245396,0.507981334740667,0.470161645933333,1.11525117563333,0.518780667733333,0.674405583496667,0.757946036583333,-3.56725117563333,1946.52,2452
"208",68.4697,173,266,119,2,0.1539937245396,0.507981334740667,0.470161645933333,1.11525117563333,0.518780667733333,0.674405583496667,0.757946036583333,-8.12225117563333,2359.3,7007
"209",148,216.7223,298,204,2,0.1539937245396,0.507981334740667,0.470161645933333,1.11525117563333,0.518780667733333,0.674405583496667,0.757946036583333,2.68525117563333,1404.07,1570
"210",276.708,237,160,192,2,0.1539937245396,0.507981334740667,0.470161645933333,1.11525117563333,0.518780667733333,0.674405583496667,0.757946036583333,-2.42625117563333,700.74,1311
"211",60,147.1857,244,118,2,0.1539937245396,0.507981334740667,0.470161645933333,1.11525117563333,0.518780667733333,0.674405583496667,0.757946036583333,-2.42825117563333,762.08,1313
