"","val_A_scaled","val_B_scaled","prob_A","prob_B","subj_idx","drift","rho","noise","nDT","thetaGaze_A","thetaGaze_B","RT_PN","fixDur_A_sum","fixDur_sum"
"1943",1,0.4,0.4,1,28,0.9541446387,0.551811736133333,0.333088264533333,1.5106377152,0.116801196133333,0.79486412387,-5.8856377152,2369,4375
"1944",0.6,0.54,0.9,1,28,0.9541446387,0.551811736133333,0.333088264533333,1.5106377152,0.116801196133333,0.79486412387,-2.7056377152,0,1195
"1945",0.5,0.4,0.8,1,28,0.9541446387,0.551811736133333,0.333088264533333,1.5106377152,0.116801196133333,0.79486412387,-3.5236377152,366,2013
"1946",0.7,0.21,0.3,1,28,0.9541446387,0.551811736133333,0.333088264533333,1.5106377152,0.116801196133333,0.79486412387,-3.5006377152,922,1990
"1947",0.9,0.63,0.7,1,28,0.9541446387,0.551811736133333,0.333088264533333,1.5106377152,0.116801196133333,0.79486412387,-6.8706377152,2464,5360
"1948",0.2,0.06,0.3,1,28,0.9541446387,0.551811736133333,0.333088264533333,1.5106377152,0.116801196133333,0.79486412387,-16.3956377152,5970,14885
"1949",0.9,0.81,0.9,1,28,0.9541446387,0.551811736133333,0.333088264533333,1.5106377152,0.116801196133333,0.79486412387,-2.2046377152,0,694
"1950",0.9,0.72,0.8,1,28,0.9541446387,0.551811736133333,0.333088264533333,1.5106377152,0.116801196133333,0.79486412387,-7.7016377152,2707,6191
"1951",0.8,0.24,0.3,1,28,0.9541446387,0.551811736133333,0.333088264533333,1.5106377152,0.116801196133333,0.79486412387,10.9126377152,5928,9402
"1952",0.3,0.15,0.5,1,28,0.9541446387,0.551811736133333,0.333088264533333,1.5106377152,0.116801196133333,0.79486412387,-4.5006377152,1334,2990
"1953",1,0.7,0.7,1,28,0.9541446387,0.551811736133333,0.333088264533333,1.5106377152,0.116801196133333,0.79486412387,-4.2936377152,1647,2783
"1954",0.4,0.12,0.3,1,28,0.9541446387,0.551811736133333,0.333088264533333,1.5106377152,0.116801196133333,0.79486412387,-8.8236377152,2042,7313
"1955",0.1,0.07,0.7,1,28,0.9541446387,0.551811736133333,0.333088264533333,1.5106377152,0.116801196133333,0.79486412387,-7.1816377152,3182,5671
"1956",0.6,0.24,0.4,1,29,1.1005452431,0.674246469233333,0.380365696566667,0.683454576903333,0.0808813595833333,0.891663747566667,-4.73745457690333,1416,4054
"1957",0.4,0.2,0.5,1,29,1.1005452431,0.674246469233333,0.380365696566667,0.683454576903333,0.0808813595833333,0.891663747566667,-3.39445457690333,1326,2711
"1958",0.6,0.18,0.3,1,29,1.1005452431,0.674246469233333,0.380365696566667,0.683454576903333,0.0808813595833333,0.891663747566667,-2.39545457690333,778,1712
"1959",0.8,0.32,0.4,1,29,1.1005452431,0.674246469233333,0.380365696566667,0.683454576903333,0.0808813595833333,0.891663747566667,-5.83445457690333,2526,5151
"1960",0.9,0.36,0.4,1,29,1.1005452431,0.674246469233333,0.380365696566667,0.683454576903333,0.0808813595833333,0.891663747566667,8.87845457690333,3992,8195
"1961",0.9,0.54,0.6,1,29,1.1005452431,0.674246469233333,0.380365696566667,0.683454576903333,0.0808813595833333,0.891663747566667,-9.58045457690333,4466,8897
